#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 81033 188 180 13
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 140927 857 678 68
9.25 0 0 0 0 1 0 0 0 0 9.125 9.375 590220 6816 5555 535
9.50 0.444444 0.0989848 0.244444 0 0.283019 0 0 0 0 9.375 9.625 2.06763e+06 34397 22778 1956
9.75 0.259259 0.0144837 0.0751797 0.269231 0.00854701 0.0980351 0 0.222222 0 9.625 9.875 4.21908e+06 75266 40314 3244
10.00 0.272727 0.210031 0.0884454 0.333333 0.217514 0.138211 0 1 0 9.875 10.125 4.05878e+06 84160 41842 3604
10.25 0.88 -0.0163636 0.54 0.6875 0.169643 0.465278 1 -0.2 1 10.125 10.375 2.68513e+06 76300 36313 3152
10.50 0.929412 -0.0116035 0.179412 0.838235 0.0890374 0.0492445 0.909091 0.0909091 0.909091 10.375 10.625 1.65544e+06 69407 29913 2696
10.75 0.898305 0.0350283 0.0521512 0.865248 0.0578287 0.0319149 0.857143 0.142857 0.142857 10.625 10.875 997307 56018 21626 2045
11.00 0.881132 0.0292795 0.0274868 0.905537 0.0140027 0.0513708 0.891304 0.0498721 0.0964326 10.875 11.125 561421 39799 14468 1327
11.25 0.862488 0.039151 0.0066191 0.872483 0.0420799 0.0167009 0.861538 0.0746318 0.0282052 11.125 11.375 310512 26408 9699 875
11.50 0.854722 0.0394532 0.0191274 0.864629 0.0340673 0.0220975 0.917647 0.0315055 0.0588235 11.375 11.625 172232 14321 6442 464
11.75 0.797735 0.0709522 0.00487745 0.805392 0.0745588 0.0200289 0.833333 0.0607843 0.066092 11.625 11.875 93894 4063 4484 330
12.00 0.809917 0.0346773 0.0452114 0.733232 0.0957708 0.0124437 0.745902 0.117346 0.035978 11.875 12.125 50071 405 3013 241
12.25 0.5625 0.2875 -0.104167 0.620069 0.10959 0.0164157 0.677083 0.0675975 0.066557 12.125 12.375 25820 25 1929 141
12.50 0.75 0 0.15 0.465057 0.0794393 0.0107332 0.392405 0.114444 -0.0126582 12.375 12.625 13116 5 1078 96
12.75 0 0 0 0.408333 0.0515823 0.0495547 0.350877 0.122807 0.0675439 12.625 12.875 6124 0 299 68
13.00 0 0 0 0.307692 0.0851648 0.021978 0.204545 0.0512685 0.0934343 12.875 13.125 2694 0 33 44
13.25 0 0 0 0 0 0 0.16129 0.105376 0.0322581 13.125 13.375 1102 0 2 31
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 405 0 0 12
13.75 0 0 0 0 0 0 0.333333 0 0 13.625 13.875 120 0 0 3
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 20 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 3 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
