#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0114788 0.0140826 0.00583929 0.0116693 0.0150833 0.00636164 0.0120594 0.0143509 0.00643191 0.015932 0.0168776 0.00814015 7.2 7.4 670235 140322 16661 17224 15864
7.5 0.0159341 0.0154825 0.0074718 0.0154802 0.0160741 0.00733152 0.0173501 0.01772 0.00854284 0.0208884 0.0163191 0.00946339 7.4 7.6 588698 129563 15979 16241 15067
7.7 0.0210911 0.0174715 0.00835745 0.0208679 0.0179198 0.00881463 0.0238866 0.0174466 0.0107132 0.0269853 0.0223581 0.0110947 7.6 7.8 500351 115591 14809 15117 13870
7.9 0.0328646 0.022022 0.0122172 0.0329822 0.0247834 0.0130965 0.0343585 0.0235185 0.0125026 0.0387742 0.0244799 0.0147538 7.8 8 414960 100823 13676 13556 12708
8.1 0.0567115 0.0319167 0.018332 0.05322 0.038723 0.0213716 0.0579745 0.029067 0.0212729 0.0620647 0.0311238 0.0199739 8 8.2 338676 87581 12437 12288 11097
8.3 0.0839269 0.0357775 0.0244686 0.0817586 0.0402398 0.0260803 0.0793771 0.0357182 0.0233393 0.0850321 0.0365519 0.0239655 8.2 8.4 280107 80659 11526 11412 10544
8.5 0.100762 0.0330067 0.0260102 0.0953628 0.041218 0.0251327 0.09689 0.0354826 0.0255486 0.10349 0.038454 0.0259524 8.4 8.6 234564 74593 10971 10511 9661
8.7 0.116397 0.0338013 0.0261959 0.112684 0.0427093 0.0313594 0.114185 0.0336306 0.0267836 0.122135 0.0358228 0.0235777 8.6 8.8 192256 64648 9996 9013 8607
8.9 0.138125 0.0357766 0.0262971 0.143039 0.039244 0.030686 0.13391 0.0362966 0.0274406 0.146075 0.0341616 0.0232001 8.8 9 155376 52498 8867 7734 7294
9.1 0.160675 0.0320724 0.0257817 0.154022 0.0413398 0.0319287 0.15861 0.0323146 0.027861 0.17706 0.0332786 0.0230714 9 9.2 125468 42070 7591 6424 5923
9.3 0.187355 0.0262495 0.0278634 0.17563 0.042085 0.0332879 0.181286 0.0309808 0.0269488 0.194489 0.0276796 0.0199294 9.2 9.4 102671 33985 6309 5282 5011
9.5 0.208868 0.0281406 0.0253482 0.188562 0.03447 0.034484 0.198009 0.032907 0.0290479 0.220956 0.0249422 0.0189889 9.4 9.6 86192 28526 5144 4509 4432
9.7 0.230934 0.0264267 0.0239821 0.188073 0.0375074 0.0322317 0.224014 0.033448 0.0287635 0.255369 0.0183369 0.0156881 9.6 9.8 73430 24011 3810 4067 3797
9.9 0.247793 0.0278716 0.0241268 0.185446 0.042573 0.0350112 0.258645 0.0307262 0.0315847 0.263771 0.0220389 0.0154518 9.8 10 64050 20828 2554 3682 3556
10.1 0.271455 0.0273398 0.0244949 0.188583 0.0422166 0.0341527 0.28188 0.0318905 0.0333819 0.288706 0.0211092 0.0186435 10 10.2 57726 18312 1549 3438 3174
10.3 0.278236 0.0270483 0.0220512 0.15151 0.0434994 0.0402945 0.296315 0.0305862 0.0273272 0.298994 0.0177115 0.0165454 10.2 10.4 51479 16130 758 3399 2973
10.5 0.282756 0.0212799 0.020877 0.228609 0.046457 0.0538888 0.286749 0.0276073 0.0248 0.307294 0.0157637 0.018208 10.4 10.6 44326 13429 275 3095 2637
10.7 0.257006 0.0230875 0.0199358 0.281565 0.0465214 0.0547144 0.239155 0.0255655 0.0254271 0.284682 0.020509 0.015663 10.6 10.8 35809 10393 97 2491 2128
10.9 0.211681 0.0217593 0.0209403 0.215108 0.0475524 0.0476301 0.174604 0.0257929 0.0230213 0.24773 0.0197233 0.0189521 10.8 11 23577 6327 32 1373 1552
11.1 0.1627 0.0258862 0.0221521 0.213313 0.0825343 0.105562 0.105239 0.0285829 0.0201036 0.179551 0.0269014 0.0291387 11 11.2 12205 2826 8 441 891
11.3 0.105384 0.0214788 0.022863 0.160423 0.0503531 0.486445 0.0527521 0.0318258 0.0285923 0.10909 0.0259576 0.0239769 11.2 11.4 5129 882 1 57 319
11.5 0.0490446 0.0208851 0.0176296 -0.897619 0.968392 0.026294 0.0617486 0.0515485 0.976272 0.0398861 0.0236191 0.0206665 11.4 11.6 1981 251 0 1 98
11.7 -0.00895339 0.0186452 0.0244747 -0.962193 0.0205262 0.0120782 -0.962193 0.0205262 0.0120782 -0.0390494 0.0261635 0.030807 11.6 11.8 609 53 0 0 17
11.9 0.00813007 0.0244786 0.188263 -0.97973 0.0217465 0.0133259 -0.97973 0.0217465 0.0133259 0.0179641 0.0212516 0.0124996 11.8 12 139 6 0 0 1
12.1 -0.948718 0.048718 0.051282 -0.948718 0.043956 0.051282 -0.948718 0.043956 0.051282 -0.948718 0.043956 0.051282 12 12.2 27 0 0 0 0
12.3 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
