#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 2.54602e-05 0.000101841 2.54602e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 41550 39277 2273 112 377 445
9.00 3.51185e-05 7.0237e-05 3.51185e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 63311 56950 6361 377 1099 1329
9.25 0.000116515 8.51173e-05 0.000107553 0.000119639 5.94925e-05 0.000119639 0 0 0 0.000175377 -2.45709e-07 0.000175377 0 0 0 9.125 9.375 256582 223148 33434 2285 5702 6600
9.50 0.000341952 0.000217255 0.000316219 0.000861326 0.00058669 0.000817952 0.000164231 0.000466485 0.000164231 0.000835073 0.000391921 0.000735945 0.00140344 0.000543164 0.00140344 9.375 9.625 766266 698928 67338 6089 9580 10688
9.75 0.00309451 0.00114887 0.00273795 0.00433871 0.00263615 0.00392792 0.00360759 0.00261439 0.00327632 0.00393598 0.00285946 0.00356557 0.00651339 0.00342706 0.00595175 9.625 9.875 1.90455e+06 1.73469e+06 169866 15800 19055 20573
10.00 0.00413117 0.00135919 0.00368634 0.0122057 0.00457693 0.0104167 0.0111826 0.00552104 0.00940705 0.0124209 0.0061594 0.0106272 0.0178918 0.00426691 0.0153606 9.875 10.125 2.91413e+06 2.51333e+06 400798 41314 45971 45831
10.25 0.00644708 0.00156811 0.00562023 0.0258192 0.00822205 0.0197832 0.0234239 0.0109259 0.0176065 0.0279487 0.010404 0.0206784 0.0352684 0.00618989 0.0268839 10.125 10.375 2.24064e+06 1.83261e+06 408030 44954 48267 46614
10.50 0.0117395 0.00163478 0.00965032 0.0519514 0.0129908 0.0319035 0.0454778 0.0173465 0.0282738 0.0593197 0.0179683 0.0345842 0.0721554 0.0100885 0.0448187 10.375 10.625 1.43524e+06 1.11496e+06 320280 37073 39245 37835
10.75 0.0212897 0.00228841 0.0160783 0.104834 0.0211103 0.0496149 0.0901323 0.0354207 0.039503 0.111625 0.0237117 0.050343 0.137166 0.0118561 0.0712807 10.625 10.875 896061 669292 226769 28791 29626 28367
11.00 0.0379274 0.00263656 0.0247354 0.176797 0.0279704 0.0611865 0.147338 0.0536017 0.0441416 0.179913 0.0297775 0.0576422 0.214952 0.0142198 0.0807559 10.875 11.125 554938 399658 155280 22669 20760 19944
11.25 0.0704191 0.00264313 0.0368342 0.266772 0.0296064 0.0608932 0.230909 0.065889 0.0494296 0.262421 0.0368673 0.0520907 0.315549 0.013534 0.0789479 11.125 11.375 334838 240233 94605 17115 13364 12895
11.50 0.128773 0.00144503 0.0489583 0.371064 0.0346133 0.040732 0.310424 0.0608475 0.0335109 0.361783 0.0416453 0.0377313 0.429624 0.0122627 0.0556776 11.375 11.625 200248 145341 54907 10840 8729 8007
11.75 0.208265 0 0.0476676 0.493973 0.0330307 0.0143224 0.414628 0.0557233 0.006733 0.487543 0.0450265 0.00728425 0.533543 0.0135509 0.0267169 11.625 11.875 119441 87504 31937 3801 5780 5098
12.00 0.310269 0.0108852 0.0342646 0.612315 0.0442892 -0.00308174 0.557235 0.063761 -0.00549519 0.604513 0.0572116 -0.00811279 0.636419 0.030149 0.00885719 11.875 12.125 70470 51826 18644 463 4033 3295
12.25 0.432016 0.0404166 0.0301553 0.718813 0.058034 -0.00673181 0.818182 0.0553814 -0.00534761 0.715504 0.071003 -0.0107203 0.724722 0.0497284 0.00159621 12.125 12.375 41447 31066 10381 77 2696 2067
12.50 0.552945 0.0820424 0.024335 0.812168 0.0629718 -0.00447232 0.8125 0.0446429 0.0230263 0.794752 0.071333 -0.00858116 0.811709 0.0599529 0.00282705 12.375 12.625 24392 18557 5835 32 1715 1264
12.75 0.66397 0.111798 0.0166333 0.873315 0.0519993 0.00118321 1 0 0 0.841567 0.0778856 -1.68681e-05 0.875831 0.0492221 0.0039531 12.625 12.875 14341 11002 3339 9 587 902
13.00 0.766028 0.111623 0.00593954 0.927778 0.044329 -0.00280172 1 0 0 0.9 0.0534884 -0.00410962 0.926573 0.0451403 0.002698 12.875 13.125 8117 6317 1800 5 70 572
13.25 0.829302 0.101704 0 0.934805 0.0438498 -0.00381887 0 0 0 0.5 0.333333 -0.166667 0.949109 0.0408655 -0.000758648 13.125 13.375 4589 3638 951 0 6 393
