#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000111475 0.00130516 0.000195713 0.000256485 0.00154252 0.000277126 0.00085316 0.00170008 0.000659614 -0.000248149 0.00497036 0.000677474 7.2 7.4 602201 142798 26237 9350 436
7.5 0.00026566 0.00187301 0.000278983 0.000319702 0.00237439 0.000343547 0.000672354 0.002344 0.000558931 0.00147626 0.00414845 0.00201207 7.4 7.6 494414 134927 26627 9168 486
7.7 0.000476018 0.00297856 0.000487066 0.000553546 0.00345476 0.000543303 0.000905982 0.00459117 0.000782198 -7.29489e-05 0.0061345 0.000310245 7.6 7.8 402504 123900 26651 9031 497
7.9 0.00108344 0.00440219 0.00097179 0.00137459 0.00524392 0.00114221 0.0020359 0.00578101 0.00176167 -0.000108733 0.00735483 0.000231252 7.8 8 319527 105033 24366 8416 485
8.1 0.0019704 0.00696937 0.00162636 0.00235293 0.00823929 0.00194397 0.00290928 0.00800886 0.00219186 -0.000102887 0.0133786 0.000306654 8 8.2 249553 83057 21570 7327 433
8.3 0.00424509 0.0108251 0.00344915 0.00472614 0.0114025 0.00378464 0.00586525 0.0115053 0.00448732 0.00927082 0.0172291 0.00928768 8.2 8.4 193037 63139 18630 6300 364
8.5 0.00780791 0.0148221 0.00592525 0.00960914 0.0163826 0.00703232 0.00880823 0.01716 0.00678688 0.0146502 0.0183793 0.00802896 8.4 8.6 148957 47589 15748 5208 304
8.7 0.0134156 0.0199175 0.00914287 0.0138724 0.0208439 0.0092069 0.0155135 0.0246631 0.0105555 0.0212866 0.0295075 0.0119454 8.6 8.8 114814 35764 12955 4377 264
8.9 0.0250229 0.0245791 0.0161286 0.0219978 0.0234929 0.0146451 0.0305214 0.0333334 0.0184571 0.029813 0.0298649 0.0187004 8.8 9 89133 26695 10201 3678 207
9.1 0.0401226 0.0298044 0.0230442 0.0283903 0.0250773 0.0181524 0.0560936 0.0397373 0.0292669 0.0539206 0.0483143 0.0378483 9 9.2 67924 19529 7418 3085 158
9.3 0.0567082 0.0377633 0.0294383 0.0357558 0.0309639 0.0231725 0.07218 0.039899 0.0354138 0.0935308 0.0512186 0.0567704 9.2 9.4 52185 14217 4869 2554 134
9.5 0.0846712 0.0346891 0.0375933 0.0390806 0.0217548 0.0230402 0.116975 0.0466663 0.0485175 0.109518 0.0555528 0.0431507 9.4 9.6 39718 10464 3003 2189 92
9.7 0.104076 0.041433 0.038106 0.0275445 0.0272142 0.0220225 0.148981 0.050094 0.0498479 0.127305 0.0853683 0.0520006 9.6 9.8 30983 7866 1668 1914 100
9.9 0.129159 0.0441753 0.0432179 0.0218912 0.029732 0.0269361 0.173889 0.0477914 0.0481563 0.178089 0.0711217 0.0467971 9.8 10 24438 5866 855 1664 64
10.1 0.134606 0.0372229 0.0378231 -0.00573212 0.0274958 0.0317531 0.186157 0.0402088 0.0350675 0.19319 0.0587328 0.0456369 10 10.2 19584 4369 368 1434 62
10.3 0.154588 0.0363148 0.0418285 -0.0791932 0.0332147 0.0296433 0.208897 0.044562 0.0451358 0.263118 0.058888 0.060923 10.2 10.4 16344 3436 149 1306 64
10.5 0.147271 0.0407977 0.0407235 -0.0579368 0.0541211 0.0569508 0.183164 0.0553367 0.0418014 0.290434 0.0743508 0.0572442 10.4 10.6 13749 2528 77 1084 73
10.7 0.164075 0.0314521 0.0398232 -0.0849263 0.0804537 0.0812347 0.18855 0.038281 0.0380435 0.340148 0.0368154 0.0428882 10.6 10.8 10578 1801 26 824 62
10.9 0.143932 0.0311866 0.036395 0.00981903 0.13611 0.102334 0.122741 0.0436082 0.040929 0.348849 0.0403197 0.0460017 10.8 11 7063 1138 6 554 48
11.1 0.137212 0.0332216 0.0379248 -0.0669034 0.154804 0.132641 0.107463 0.0314723 0.0436611 0.304651 0.0663252 0.0657367 11 11.2 3742 563 6 256 27
11.3 0.146593 0.0306192 0.0290698 -0.486763 0.0280695 0.03169 0.168009 0.0380668 0.0482641 0.243624 0.0653554 0.0646985 11.2 11.4 1402 186 0 100 11
11.5 0.0885793 0.0500046 0.0544375 -0.544693 0.0471318 0.0424632 0.00937498 0.0902845 0.112908 0.264805 0.195135 0.20352 11.4 11.6 383 42 0 20 4
11.7 0.186667 0.0657143 0.122866 -0.5625 0.0550373 0.0554775 -0.160714 0.218006 0.403388 -0.527273 0.954102 0.064564 11.6 11.8 69 3 0 1 0
11.9 0.666667 0.133333 0.166667 -0.333333 0.133333 0.121212 -0.333333 0.133333 0.121212 -0.333333 0.133333 0.0952381 11.8 12 9 2 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
