#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 36075 34103 1972 232 399 119
9.00 0 1.68905e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 65366 59205 6161 818 1284 536
9.25 7.42804e-06 7.42732e-06 3.71486e-06 0 6.7964e-05 0 0 0 0 0 0.000108272 0 0 0 0 9.125 9.375 313315 269250 44065 6286 9223 4031
9.50 8.00156e-05 0.000350676 7.12324e-07 0.000230286 0.000891013 -1.30112e-05 0.00021027 0.00111753 9.79645e-06 0.000192108 0.00110217 -3.3117e-05 0.000574493 0.00124039 -5.50062e-08 9.375 9.625 1.2773e+06 1.11228e+06 165012 23779 26027 10444
9.75 0.000484384 0.00194229 5.69865e-06 0.000802463 0.00440664 -5.57474e-05 0.00100087 0.00514495 -6.2048e-05 0.00105562 0.00602174 -2.71802e-05 0.00107569 0.00651454 -5.38019e-05 9.625 9.875 3.25114e+06 2.83866e+06 412480 54952 46418 17663
10.00 0.000291512 0.00118339 -7.70783e-06 0.000544442 0.00218509 -2.51068e-05 0.000620995 0.00264502 -7.59386e-05 0.000533262 0.00301805 -2.4667e-05 0.00106895 0.00315246 0.000211701 9.875 10.125 3.8774e+06 3.31719e+06 560207 75685 60008 22452
10.25 0.000164181 0.000465142 6.10556e-05 0.0011791 0.00248076 0.000503013 0.00134393 0.00292963 0.000557447 0.00176781 0.00351114 0.000660979 0.00308236 0.00463377 0.00182602 10.125 10.375 2.66094e+06 2.16225e+06 498687 70688 53173 19790
10.50 0.000412216 0.000675176 0.000315457 0.00479521 0.00731623 0.0019797 0.00538532 0.00921341 0.00205828 0.00661765 0.00928155 0.00240568 0.00999188 0.0106671 0.00520168 10.375 10.625 1.6468e+06 1.25662e+06 390181 61092 42160 16013
10.75 0.00139051 0.00143215 0.00100641 0.0154581 0.0150269 0.00587466 0.015536 0.017987 0.00497997 0.0203911 0.0166005 0.00747545 0.0309201 0.0176108 0.0151582 10.625 10.875 1.01206e+06 735701 276360 50721 31092 12031
11.00 0.00534228 0.00309755 0.00366416 0.0394259 0.0259907 0.0108482 0.0365299 0.0293128 0.00823039 0.0498199 0.0277943 0.0137114 0.0688772 0.0278931 0.0275369 10.875 11.125 600008 431464 168544 38051 21377 7811
11.25 0.0168666 0.0061561 0.00954931 0.0930408 0.0400669 0.0168152 0.0805273 0.0418222 0.0146829 0.106245 0.0450041 0.0185328 0.141817 0.0329831 0.0371943 11.125 11.375 345582 253934 91648 26550 13883 4943
11.50 0.0498854 0.00718128 0.0225782 0.191849 0.040868 0.0236561 0.147438 0.0435032 0.0185124 0.209106 0.0465342 0.0239944 0.258409 0.0263594 0.0487527 11.375 11.625 198680 149162 49518 15186 9335 3092
11.75 0.115496 0.00320832 0.0360947 0.329577 0.0438437 0.0225605 0.235541 0.0498458 0.0172034 0.360773 0.0424525 0.022123 0.416954 0.0267709 0.0396428 11.625 11.875 113381 86401 26980 4772 6414 2029
12.00 0.234867 0.00209191 0.0500933 0.499335 0.0382863 0.0105593 0.41502 0.0472299 0.00927469 0.519766 0.0492029 0.00632936 0.560284 0.0278611 0.0284365 11.875 12.125 64388 50105 14283 506 4452 1269
12.25 0.395698 0.00332654 0.0514887 0.656798 0.0346496 0.00982857 0.686275 0.0597572 0.0245098 0.656003 0.0424579 0.00276911 0.680723 0.0301776 0.0238142 12.125 12.375 35795 28499 7296 51 2907 830
12.50 0.57967 0.0279565 0.048912 0.790735 0.0379902 0.0120136 0.928571 0.0089286 0 0.761682 0.0400721 0.00891066 0.819013 0.0280021 0.00914079 12.375 12.625 19703 15947 3756 14 1712 547
12.75 0.739789 0.037324 0.0429577 0.867397 0.0257118 0.0156623 1 0 0.25 0.818996 0.0434824 0.019336 0.892583 0.0180869 0.0162945 12.625 12.875 10345 8520 1825 3 558 391
13.00 0.855517 0.0345885 0.0384088 0.940506 0.014274 0.0118455 1 0 0 0.859649 0.0236842 0.0096491 0.967078 0.0164609 0.0119213 12.875 13.125 5358 4568 790 1 57 243
13.25 0.917616 0.0210342 0.0219106 0.956113 0.0119383 0.00890791 0 0 0 1 0 0 0.944099 0.0186335 0.0124223 13.125 13.375 2601 2282 319 0 2 161
