#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 7.68935e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 28510 26010 2500 233 520 351
9.00 2.3625e-05 2.3625e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 49859 42328 7531 706 1530 1134
9.25 1.03099e-05 1.03082e-05 5.15536e-06 0 2.18622e-05 0 0 0 0 0 0.000105719 0 0 0.000143926 0 9.125 9.375 239618 193989 45629 4733 9421 6946
9.50 5.86069e-05 0.000113124 1.15327e-05 0.000110015 0.000322274 1.01674e-05 0 0.000319326 0 0.000145455 0.000580165 7.9954e-07 0.000136054 0.000337238 6.84457e-05 9.375 9.625 912145 784890 127255 15337 20625 14700
9.75 0.000501664 0.000812479 8.15537e-05 0.000715606 0.00157113 0.000105024 0.00064563 0.00194088 8.90765e-05 0.000883255 0.00225664 4.43904e-05 0.000884683 0.00190267 0.000206896 9.625 9.875 2.55118e+06 2.23257e+06 318611 37173 38494 25998
10.00 0.000525543 0.000534411 0.000155247 0.00142149 0.00158272 0.000607449 0.00135439 0.00173518 0.0004965 0.0014999 0.00200178 0.000484688 0.00261753 0.00186929 0.00135705 9.875 10.125 3.5497e+06 3.03686e+06 512841 62759 60004 39350
10.25 0.000734535 0.000590635 0.000461708 0.00407327 0.00337649 0.00185173 0.003699 0.00398229 0.00122701 0.00500518 0.0048003 0.00184831 0.00684584 0.0042002 0.00381111 10.125 10.375 2.52224e+06 2.04891e+06 473330 61368 55942 35496
10.50 0.00162404 0.000954229 0.00108258 0.0121614 0.00863744 0.00343963 0.0117502 0.0107641 0.00209222 0.0151432 0.0105969 0.00382324 0.0223774 0.010622 0.00969715 10.375 10.625 1.575e+06 1.20933e+06 365666 50978 43716 28064
10.75 0.004557 0.00182527 0.00283096 0.0351466 0.0183809 0.00778669 0.0318536 0.0219579 0.00344555 0.0405994 0.0184933 0.0086884 0.0559475 0.015405 0.0190804 10.625 10.875 973071 716261 256810 41471 32168 20555
11.00 0.0126692 0.003195 0.00677875 0.0756909 0.0255665 0.011451 0.0671567 0.0293758 0.00484092 0.0816246 0.0257231 0.0104875 0.11536 0.0217279 0.0269952 10.875 11.125 593942 425758 168184 32789 22677 13835
11.25 0.0319101 0.00419436 0.0140183 0.147742 0.028156 0.0135742 0.127575 0.037598 0.00484839 0.157289 0.0272605 0.014929 0.202348 0.0219154 0.0332853 11.125 11.375 347801 251613 96188 23594 14680 8945
11.50 0.074758 0.00154722 0.0256259 0.256637 0.0311193 0.0127384 0.202211 0.0371024 0.00221057 0.26978 0.0333432 0.0107242 0.317708 0.0187943 0.037149 11.375 11.625 204104 150499 53605 14114 9808 5568
11.75 0.154482 0.00100574 0.0380824 0.39853 0.0354774 0.00820068 0.29846 0.0481908 0.00101244 0.416278 0.0417561 0.00307509 0.470164 0.0184664 0.0337089 11.625 11.875 118761 88826 29935 4416 6647 3603
12.00 0.268863 0.0017086 0.0443013 0.551121 0.0336319 0.00529295 0.474 0.0428776 0.000690401 0.556938 0.0418839 0.000426769 0.585546 0.0195214 0.0242048 11.875 12.125 69088 52324 16764 500 4663 2297
12.25 0.423691 0.00807434 0.0466218 0.695133 0.0343434 0.00261807 0.685714 0.0347158 0.0075534 0.690095 0.0434549 -0.000457168 0.739253 0.0196375 0.0230075 12.125 12.375 39718 30678 9040 70 3059 1419
12.50 0.585477 0.0211728 0.0396441 0.815663 0.0295179 0.00629282 0.92 0.0110345 0.0252632 0.781938 0.0366184 -0.000648499 0.843979 0.022263 0.0172567 12.375 12.625 22332 17531 4801 25 1816 955
12.75 0.732798 0.0279257 0.039045 0.881604 0.0221202 0.0101454 1 0 0 0.829308 0.0210628 0.00887412 0.893648 0.0260072 0.0116515 12.625 12.875 12548 9955 2593 7 621 677
13.00 0.833811 0.0326171 0.0262907 0.93276 0.0165976 0.0137592 1 0 0 0.918033 0.0105386 0.0323185 0.931116 0.0121943 0.00909805 12.875 13.125 6863 5584 1279 3 61 421
13.25 0.904472 0.0216802 0.0176151 0.955 0.00754076 0.00790101 0 0 0 1 0 0 0.960289 0.00239772 0.0108303 13.125 13.375 3552 2952 600 0 6 277
13.50 0.945806 0.0103226 0.0109677 0.965909 0.00757581 0.00854474 0 0 0 0.5 0 0 0.977012 0.00584567 0.0116936 13.375 13.625 1814 1550 264 0 2 174
