#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 0.000119005 0 0 0 0 0 0 0 0 0 0 7.2 7.4 323291 285640 37651 1041 0 0
7.5 0 4.0578e-06 0 0 0.000135465 0 0 0 0 0 0 0 0 0 0 7.4 7.6 245616 212838 32778 1048 0 0
7.7 0 7.88749e-06 0 0 0.000197038 0 0 0.000901713 0 0 0 0 0 0 0 7.6 7.8 176593 150037 26556 1062 0 0
7.9 0 3.6281e-05 0 0 0.000310931 0 0 0.000981354 0 0 0 0 0 0 0 7.8 8 121785 102823 18962 950 0 0
8.1 0 4.39705e-05 0 0 0.000401472 0 0 0.00123916 0 0 0 0 0 0 0 8 8.2 81255 68569 12686 856 0 0
8.3 0 8.18755e-05 0 0 0.000445633 0 0 0.00172117 0 0 0 0 0 0 0 8.2 8.4 53066 45179 7887 705 0 0
8.5 0 0.000213938 0 0 0.00181788 0 0 0.00652174 0 0 0 0 0 0 0 8.4 8.6 34130 29382 4748 542 0 0
8.7 0 0.000390892 0 0 0.00197109 0 0 0.004158 0 0 0 0 0 0 0 8.6 8.8 21716 18907 2809 428 0 0
8.9 0 0.000733018 0 0 0.00240819 0 0 0.00722892 0 0 0 0 0 0 0 8.8 9 13446 11857 1589 352 0 0
9.1 0 0.00119986 0 0 0.00550964 0 0 0.0120482 0 0 0 0 0 0 0 9 9.2 8028 7129 899 299 0 0
9.3 0 0.00198807 0 0 0.00542495 0 0 0.0116959 0 0 0 0 0 0 0 9.2 9.4 4831 4355 476 201 0 0
9.5 0 0.00376068 0 0 0.0147929 0 0 0.0188679 0 0 0 0 0 0 0 9.4 9.6 2808 2540 268 134 0 0
9.7 0 0.0060652 0 0 0.0138889 0 0 0.015625 0 0 0 0 0 0 0 9.6 9.8 1554 1414 140 73 0 0
9.9 0 0.00809717 0 0 0.03125 0 0 0.03125 0 0 0 0 0 0 0 9.8 10 908 829 79 39 0 0
10.1 0 0.0189076 0 0 0.0434783 0 0 0.047619 0 0 0 0 0 0 0 10 10.2 495 455 40 27 0 0
10.3 0 0.0346021 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 235 227 8 3 0 0
10.5 0 0.0384615 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 136 127 9 6 0 0
10.7 0 0.0588235 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 52 49 3 2 0 0
10.9 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 23 23 0 0 0 0
11.1 0 0.111111 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 5 5 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 1 1 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 3 2 1 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
