#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000145703 0.00138367 0.000202794 0.000312688 0.00135769 0.000341685 0.000422798 0.00116488 0.000351373 0.00195719 0.00496865 0.0018141 7.2 7.4 599660 141849 25805 9713 468
7.5 0.000222219 0.00199413 0.000345065 0.000263889 0.00232249 0.000385505 0.000670065 0.00227694 0.00059418 0.000473664 0.00513142 0.000976116 7.4 7.6 493997 134337 26375 9449 503
7.7 0.000533881 0.00315923 0.000563537 0.000543041 0.00328135 0.000507602 0.0010788 0.00355942 0.00100098 -0.000110829 0.00652323 0.000327301 7.6 7.8 400896 123441 26324 9209 500
7.9 0.00119111 0.00448535 0.0010709 0.00131211 0.00529421 0.00108676 0.00157812 0.00424648 0.00145607 -0.000128018 0.00722549 0.000203563 7.8 8 320857 105646 24593 8753 513
8.1 0.00214624 0.00715342 0.00175432 0.00246654 0.00846935 0.00189341 0.00306277 0.00922739 0.00248405 0.00315796 0.010174 0.00337012 8 8.2 250181 83664 21766 7506 475
8.3 0.00449292 0.0105098 0.0033145 0.00571776 0.0128577 0.00383709 0.00526581 0.0121175 0.00391995 0.0089094 0.021387 0.00732217 8.2 8.4 193417 63402 18706 6403 355
8.5 0.00838551 0.0153411 0.0062065 0.0099376 0.0175905 0.00692601 0.0107886 0.0180223 0.00792919 0.01014 0.0280377 0.00690836 8.4 8.6 150360 48271 15694 5404 317
8.7 0.0161256 0.0198328 0.0107847 0.0162622 0.0192031 0.0106527 0.0205835 0.0228073 0.0140688 0.0221378 0.0226299 0.0113359 8.6 8.8 116285 36109 13102 4460 257
8.9 0.0257649 0.0239131 0.015235 0.0219899 0.0238467 0.0136159 0.031281 0.0298682 0.0176192 0.0346143 0.0315864 0.0173621 8.8 9 89522 27097 10371 3851 235
9.1 0.0406074 0.0289532 0.0240239 0.0280844 0.0255854 0.0161984 0.0501814 0.0376288 0.029953 0.0411422 0.0333057 0.0211198 9 9.2 68846 19825 7338 3164 174
9.3 0.0575389 0.0339661 0.0295295 0.0328939 0.0253302 0.0200308 0.0849378 0.041436 0.0409195 0.0922618 0.0528785 0.0449354 9.2 9.4 52937 14875 5069 2784 143
9.5 0.0804312 0.036442 0.0338369 0.0308536 0.0221283 0.0218765 0.115419 0.0409338 0.0424223 0.102258 0.0836258 0.0584845 9.4 9.6 40647 10896 3068 2279 137
9.7 0.110646 0.0381115 0.0406173 0.0347692 0.0284744 0.0263627 0.15213 0.0461911 0.0464343 0.140929 0.0509832 0.0396664 9.6 9.8 31338 7977 1731 1967 86
9.9 0.130565 0.0398031 0.039643 0.029438 0.0267778 0.0296513 0.161161 0.0496631 0.0459982 0.151306 0.0665929 0.0571719 9.8 10 25038 6039 879 1689 71
10.1 0.144994 0.037364 0.0426111 0.0170425 0.0229285 0.0303668 0.188038 0.0387002 0.0427569 0.232877 0.0391632 0.0359117 10 10.2 20386 4580 386 1555 66
10.3 0.155808 0.0387393 0.0424256 -0.0455918 0.0304732 0.0332488 0.206282 0.0499591 0.0439082 0.272973 0.0643785 0.0577395 10.2 10.4 17003 3514 160 1347 63
10.5 0.147631 0.045154 0.039878 0.00352988 0.0671607 0.0783378 0.190907 0.0418965 0.0399794 0.335243 0.047492 0.0469788 10.4 10.6 14260 2729 66 1158 63
10.7 0.173158 0.0344537 0.0384833 0.046362 0.0609438 0.0759694 0.176334 0.0401815 0.0328818 0.385837 0.0651723 0.0627005 10.6 10.8 11196 1946 35 874 73
10.9 0.147634 0.0293947 0.0313925 -0.153116 0.0665901 0.0653883 0.152199 0.0316655 0.0335015 0.34251 0.0375144 0.0413623 10.8 11 7497 1223 14 593 39
11.1 0.118055 0.025436 0.0336998 0.546808 0.0285684 0.315116 0.0567138 0.040612 0.0332377 0.292193 0.0592596 0.0619508 11 11.2 3769 564 1 257 31
11.3 0.089086 0.0352284 0.0506322 -0.485782 0.0418971 0.0329026 0.0434235 0.033055 0.0510162 0.271118 0.0472769 0.059245 11.2 11.4 1552 228 1 118 14
11.5 0.0530974 0.0580137 0.0552027 -0.565495 0.0527564 0.0421342 0.025641 0.100409 0.0718748 0.321696 0.11708 0.305823 11.4 11.6 374 44 0 22 3
11.7 0.146825 0.178756 0.146825 -0.615385 0.0580076 0.051282 0.307692 0.0876566 0.253526 -0.6 0.142857 0.0470588 11.6 11.8 67 5 0 3 0
11.9 -0.75 0.75 0.25 -0.8 0.466667 0.2 -0.8 0.466667 0.2 -0.8 0.466667 0.2 11.8 12 3 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
