#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.000149575 2.05164e-06 0 0.000242521 2.39946e-06 0 0 3.9583e-06 -1.8304e-06 1.8304e-06 1.1809e-05 7.2 7.4 444668 64017 3653 26 0
7.5 0 0.000127121 3.00727e-06 0 0.00022345 3.90898e-06 0 0 6.75053e-06 0 0 3.38401e-05 7.4 7.6 342307 56726 3702 36 0
7.7 0 0.000181211 9.80738e-06 0 0.000421523 1.10147e-05 -3.44645e-06 3.44645e-06 1.04946e-05 -5.24365e-06 5.24365e-06 5.41264e-05 7.6 7.8 251677 46078 3581 37 0
7.9 0 0.000455024 7.57792e-06 0 0.00184456 7.59798e-06 0 0 2.18783e-05 -5.97782e-06 5.97782e-06 8.57356e-05 7.8 8 178314 34671 3200 40 0
8.1 2.295e-05 0.000534824 3.28831e-05 0 0.00161636 1.2782e-05 0 0 2.75222e-05 -9.94392e-06 9.94392e-06 0.000156633 8 8.2 122783 23558 2783 24 0
8.3 0 0.0015452 1.50378e-05 0 0.00206831 1.61158e-05 -1.2837e-05 1.2837e-05 3.4107e-05 -1.44256e-05 1.44256e-05 0.000267976 8.2 8.4 82648 15072 2292 17 0
8.5 0 0.00102905 3.24344e-05 0 0.00256179 3.98748e-05 -1.59147e-05 1.59147e-05 5.06795e-05 -2.31863e-05 2.31863e-05 0.000383287 8.4 8.6 54928 9521 1879 17 0
8.7 0 0.00263236 2.93358e-05 0 0.00589413 3.18624e-05 0 0 0.00010621 -2.42254e-05 2.42254e-05 0.000765494 8.6 8.8 36060 5749 1442 13 0
8.9 0 0.00273802 0 0 0.00653618 0 0 0 0.000113623 0 0 0.00158676 8.8 9 23490 3597 1141 10 0
9.1 0 0.00466921 0 0 0.00987033 0 0 0 0.000177096 0 0 0.00394066 9 9.2 15262 2139 884 8 0
9.3 0 0.00767951 0 0 0.0102232 0 0 0 0.000377453 0 0 0.0044012 9.2 9.4 9547 1180 604 7 0
9.5 0 0.017631 0 0 0.0186718 0.000207168 0 0.124303 0 0 0 0.00727537 9.4 9.6 5887 706 405 6 0
9.7 0 0.0217879 0 0 0.0148994 0.000306843 0 0.109044 0.00150565 -0.00026476 0.00026476 0.0110799 9.6 9.8 3692 373 230 7 0
9.9 0 0.027007 0.000429369 0 0.0062245 0.00146628 0 0.482713 0.00114351 -0.000543183 0.000543183 0.0225116 9.8 10 2179 225 130 1 0
10.1 0 0.0436412 0.001002 0 0.0270111 0.00330033 0 0.247462 0.00377358 -0.00115473 0.00115473 0.0262157 10 10.2 1229 99 53 2 0
10.3 0 0.045406 0.00314961 0 0.00637438 0.0186757 0 0.130845 0.0110803 -0.00477327 0.00477327 0.0479651 10.2 10.4 733 65 24 11 0
10.5 0 0 0.0274914 -0.00554017 0.00554017 0.0394277 0 0.113553 0.0245614 -0.00869565 0.00869565 0.0655401 10.4 10.6 407 30 6 3 0
10.7 0 0 0.0405405 -0.010989 0.010989 0.0667888 0 0 0.0533333 -0.0194805 0.0194805 0.0857826 10.6 10.8 205 17 4 2 0
10.9 0 0 0.077512 -0.02 0.02 0.126067 0 0 0.111111 -0.02 0.02 0.126067 10.8 11 94 7 1 2 0
11.1 0 0 0.133333 0 0 0.137931 0 0 0.137931 0 0 0.142857 11 11.2 31 4 0 1 0
11.3 0 0 0.133333 0 0 0.142857 0 0 0.142857 0 0 0.142857 11.2 11.4 17 2 0 0 0
11.5 0 0 0.166667 0 0 0.166667 0 0 0.166667 0 0 0.166667 11.4 11.6 2 0 0 0 0
11.7 0 0 0.333333 0 0 0.333333 0 0 0.333333 0 0 0.333333 11.6 11.8 1 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
