#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 29559 235 448 275
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 53104 810 1502 971
9.25 0 0 0 0 0.5 0 0 0 0 9.125 9.375 252266 5275 9706 5983
9.50 0.428571 0.154762 0.142857 1 -0.272727 0.590909 0 1 -0.333333 9.375 9.625 1.01175e+06 18373 23440 13522
9.75 0.48 0.132903 0.200339 0.428571 0.171429 0.130495 0.478261 0.188406 0.119565 9.625 9.875 2.80541e+06 43911 42333 23721
10.00 0.868852 -0.0027107 0.279567 0.827586 0.0398837 0.30127 0.785714 0.0714286 0.285714 9.875 10.125 3.68279e+06 67848 61338 33894
10.25 0.956204 0.00074929 0.0660945 0.957895 -0.00984281 0.0637149 0.994048 -0.0178572 0.0671245 10.125 10.375 2.57929e+06 65205 56092 30229
10.50 0.958246 0.00321609 0.0200224 0.954365 0.0174031 0.00981796 0.955665 0.00686169 0.0223317 10.375 10.625 1.60453e+06 54971 43958 23709
10.75 0.962997 0.00154918 0.0161322 0.950484 0.0129182 0.00630385 0.96187 0.00528371 0.0138359 10.625 10.875 989655 45248 32322 17701
11.00 0.946842 0.0149347 0.00682217 0.939689 0.0254099 0.00215155 0.962547 0.00311542 0.015527 10.875 11.125 598690 35045 22566 11611
11.25 0.926358 0.0282347 0.00554579 0.929764 0.0235403 0.00216246 0.944524 0.0124133 0.01517 11.125 11.375 348588 24944 14555 7566
11.50 0.880435 0.0544339 0.00158864 0.88691 0.0475422 0.00308615 0.897743 0.029724 0.0130118 11.375 11.625 202961 14674 9840 4693
11.75 0.830317 0.0661667 0.00145769 0.788513 0.0769197 -0.00188535 0.835044 0.0346444 0.0242113 11.625 11.875 117686 4657 6653 3031
12.00 0.741228 0.0884933 -0.0148695 0.685824 0.0799767 -0.0112833 0.717352 0.0659478 -0.00102872 11.875 12.125 67729 518 4732 1859
12.25 0.759259 0.0338442 0.0224172 0.523787 0.0830279 -0.0139031 0.557414 0.0341502 0.0154781 12.125 12.375 38590 72 3143 1210
12.50 0.785714 0.0291005 0.0488722 0.405941 0.0536464 0.00370228 0.414244 0.0422776 0.0157148 12.375 12.625 21652 15 1811 818
12.75 0.6 0 0.1 0.326693 0.0505523 0.0228258 0.332724 0.0427027 0.0309488 12.625 12.875 11869 5 584 607
13.00 0 0 0 0.328125 0.0325307 0.0625 0.18732 0.0244065 0.0286797 12.875 13.125 6323 1 72 367
13.25 1 0 0 0 0.2 0 0.102041 0.021416 0.0245214 13.125 13.375 3258 1 6 251
13.50 0 0 0 0 0 0 0.0833333 0.00555556 0.0307018 13.375 13.625 1571 0 0 135
13.75 0 0 0 0 0 0 0.0666667 0.0222222 0 13.625 13.875 717 0 0 47
14.00 0 0 0 0 0 0 0.166667 0 0.166667 13.875 14.125 285 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 104 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 17 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 4 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
