#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 216994 214231 2763 27 1 0
9.00 0 2.90968e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 347327 343676 3651 188 19 0
9.25 0 2.56533e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.1901e+06 1.16932e+06 20775 2087 257 0
9.50 3.16012e-07 1.29443e-05 2.28226e-10 1.12362e-05 6.67943e-05 5.66021e-06 0 0.000104904 0 0 0 0 0 0 0 9.375 9.625 3.34243e+06 3.16443e+06 177996 18675 1831 0
9.75 2.66348e-06 2.65849e-05 1.87606e-09 2.40027e-06 8.91535e-05 5.06006e-08 0 0.000278298 0 0.000326264 8.53819e-07 0.000326264 0 0 0 9.625 9.875 4.54655e+06 4.12993e+06 416620 39261 3065 0
10.00 2.70741e-06 2.33049e-05 4.19823e-09 0 9.37439e-05 -2.20072e-06 0 0.000203841 -2.04294e-05 0 0 0 0 0 0 9.875 10.125 3.38975e+06 2.95485e+06 434894 43560 3213 0
10.25 0 1.04032e-05 0 0 8.11904e-05 0 0 0.000210841 0 0 0.000552486 0 0 0 0 10.125 10.375 1.99112e+06 1.63223e+06 358889 41812 3255 0
10.50 0 9.21942e-06 0 1.19363e-05 0.000372662 1.19363e-05 0 0.000585459 0 0 0.000697107 0 0 0 0 10.375 10.625 1.11854e+06 867202 251334 34397 2691 0
10.75 6.41857e-06 8.76894e-05 6.41857e-06 0.000180805 0.00146744 0.000180805 0.000169348 0.00199968 0.000169348 0.00111607 0.00393443 0.00111607 0 0 0 10.625 10.875 583541 467394 116147 23620 1792 0
11.00 6.54683e-05 0.000282299 6.54683e-05 0.00106885 0.00410218 0.00106885 0.00165331 0.00531533 0.00165331 0.00362976 0.00651222 0.00362976 0 0 0 10.875 11.125 296786 244393 52393 15726 1102 0
11.25 0.000653755 0.00117667 0.000653755 0.00550964 0.0128026 0.00550964 0.00685074 0.0133922 0.00685074 0.0134771 0.0301638 0.0134771 0 0 0 11.125 11.375 144150 122370 21780 9634 742 0
11.50 0.00343549 0.0051871 0.00343549 0.0212971 0.0348662 0.0212971 0.0168279 0.029703 0.0168279 0.0471513 0.0454763 0.0471513 0 0 0 11.375 11.625 67109 58798 8311 4754 509 0
11.75 0.0163741 0.0168903 0.0163741 0.0634402 0.0637473 0.0634402 0.0379075 0.0403923 0.0379075 0.109325 0.115291 0.109325 0 0 0 11.625 11.875 30113 27055 3058 1319 311 0
12.00 0.0600997 0.0400665 0.0600122 0.147217 0.0945312 0.144548 0.0431655 0.057554 0.0431655 0.256522 0.128094 0.243646 0 0 0 11.875 12.125 12545 11431 1114 139 230 0
12.25 0.158702 0.0686819 0.15559 0.270769 0.090087 0.249231 0.4 0 0.4 0.305785 0.104051 0.264463 0 0 0 12.125 12.375 4824 4499 325 5 121 0
12.50 0.325198 0.0864116 0.253298 0.472527 0.0879121 0.252747 1 0 0 0.529412 0.112379 0.294118 0 0 0 12.375 12.625 1607 1516 91 1 68 0
12.75 0.563474 0.233853 0.218263 0.571429 0.214286 0.285714 0 0 0 0.615385 0.230769 0.307692 0 0 0 12.625 12.875 463 449 14 0 13 0
13.00 0.756522 0.208696 0.13913 0.5 0 0.5 0 0 0 0 0 0 0 0 0 12.875 13.125 117 115 2 0 1 0
13.25 0.857143 0.142857 0.0952381 1 0 0 0 0 0 1 0 0 0 0 0 13.125 13.375 22 21 1 0 1 0
13.50 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 1 1 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
