#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 1.75598e-05 0 0 0.000130565 0 0 0.000171762 0 0 0 0 0 0 0 7.2 7.4 495287 417009 78278 5419 70 0
7.5 3.28228e-06 4.95347e-05 3.28228e-06 0 0.000161445 0 0 0.00045683 0 0 0 0 0 0 0 7.4 7.6 382146 313451 68695 5501 61 0
7.7 1.51029e-05 8.9027e-05 1.12995e-05 0 0.000206709 0 0 0.000384468 0 0 0 0 0 0 0 7.6 7.8 283670 227544 56126 5414 72 0
7.9 2.88898e-05 0.000151055 2.05236e-05 1.79138e-05 0.000352576 1.79138e-05 0 0.000588697 0 0 0 0 0 0 0 7.8 8 202526 160497 42029 4998 78 0
8.1 4.73053e-05 0.000235255 3.03261e-05 2.48231e-05 0.000725843 2.48231e-05 0 0.002386 0 0 0 0 0 0 0 8 8.2 142071 112537 29534 4379 62 0
8.3 5.09931e-05 0.00033899 3.83292e-05 0 0.00128674 0 0 0.00225641 0 0 0 0 0 0 0 8.2 8.4 96919 77604 19315 3432 53 0
8.5 7.16987e-05 0.000428914 5.20377e-05 0 0.00259434 0 0 0.00304672 0 0 0 0 0 0 0 8.4 8.6 65337 53035 12302 2828 37 0
8.7 6.15334e-05 0.000803412 3.60017e-05 0.000105241 0.00411724 0.000105241 0 0.00615239 0 0 0 0 0 0 0 8.6 8.8 43895 36091 7804 2320 33 0
8.9 7.82534e-05 0.00152866 7.82534e-05 0.000290107 0.00776867 0.000290107 0.000480769 0.0150139 0.000480769 0 0 0 0 0 0 8.8 9 29080 24359 4721 1736 23 0
9.1 0.000103488 0.00295557 0.000103488 0.000283366 0.00962712 0.000283366 0.000618812 0.0140153 0.000618812 0 0.0384615 0 0 0 0 9 9.2 19327 16408 2919 1334 23 0
9.3 0 0.00604273 0 0.000498504 0.0116773 0.000498504 0 0.0130522 0 0 0.0625 0 0 0 0 9.2 9.4 12242 10511 1731 930 17 0
9.5 0 0.0104907 0 0 0.0244444 0 0 0.0269663 0 0 0 0 0 0 0 9.4 9.6 7815 6840 975 564 16 0
9.7 0.000821243 0.0160159 0.000821243 0.0016835 0.0377597 0.0016835 0 0.0343137 0 0 0.111111 0 0 0 0 9.6 9.8 4838 4269 569 339 15 0
9.9 0.00145507 0.029885 0.00145507 0.00346021 0.062057 0.00346021 0 0.0506329 0 0 0.166667 0 0 0 0 9.8 10 3090 2768 322 165 15 0
10.1 0.00432588 0.0398759 0.00432588 0.00588235 0.0642931 0.00588235 0 0.0491803 0 0 0.181818 0 0 0 0 10 10.2 1800 1634 166 81 8 0
10.3 0.00767018 0.0562446 0.00767018 0.0232558 0.104404 0.0232558 0 0.0681818 0 0.142857 0.190476 0.142857 0 0 0 10.2 10.4 1039 943 96 34 6 0
10.5 0.0203704 0.0823964 0.0203704 0.0238095 0.0915751 0.0238095 0 0 0 0 0.333333 0 0 0 0 10.4 10.6 604 564 40 11 5 0
10.7 0.0458453 0.0965035 0.0458453 0.05 0.103846 0.05 0 0.2 0 0 0 0 0 0 0 10.6 10.8 333 312 21 7 4 0
10.9 0.0362319 0.124842 0.0362319 0 0.125 0 0 0 0 0 0 0 0 0 0 10.8 11 156 150 6 0 2 0
11.1 0.0454545 0.151515 0.0454545 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 66 60 6 1 2 0
11.3 0.047619 0.130952 0.047619 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 27 25 2 0 1 0
11.5 0 0.0588235 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 6 4 2 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 1 1 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
