#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 211406 208790 2616 34 2 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 340054 336456 3598 189 21 0
9.25 0 2.6209e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.16636e+06 1.14508e+06 21277 2311 289 0
9.50 1.27928e-06 1.40638e-05 3.20613e-07 1.09048e-05 6.50521e-05 5.49822e-06 0 0.000146242 0 0 0 0 0 0 0 9.375 9.625 3.31017e+06 3.12677e+06 183405 20371 2135 0
9.75 4.30207e-06 2.91513e-05 2.45429e-07 6.95897e-06 0.000113051 4.66276e-06 2.34252e-05 0.000272285 2.34252e-05 0 0.00052521 0 0 0 0 9.625 9.875 4.61513e+06 4.18404e+06 431098 42689 3673 0
10.00 1.9998e-06 3.19305e-05 -3.29685e-07 8.88281e-06 9.26905e-05 2.35201e-06 2.12346e-05 0.000238906 2.12346e-05 0 0.000253421 0 0 0 0 9.875 10.125 3.4506e+06 3.0003e+06 450308 47093 3894 0
10.25 0 1.01912e-05 0 2.70229e-06 8.22869e-05 2.70229e-06 0 0.000160088 0 0 0.000231054 0 0 0 0 10.125 10.375 2.0423e+06 1.67224e+06 370057 44818 3918 0
10.50 1.11848e-06 1.22925e-05 1.11848e-06 3.02918e-05 0.000283518 3.02918e-05 2.68853e-05 0.000539006 2.68853e-05 0.000313578 0.000550229 0.000313578 0 0 0 10.375 10.625 1.15817e+06 894069 264098 37195 3189 0
10.75 1.02941e-05 6.5853e-05 1.02941e-05 0.000152695 0.00143681 0.000152695 0.000155153 0.00179139 0.000155153 0.000933271 0.00537986 0.000933271 0 0 0 10.625 10.875 610148 485717 124431 25781 2143 0
11.00 4.69656e-05 0.000348291 4.69656e-05 0.00132357 0.00398734 0.00132357 0.00197974 0.00513142 0.00197974 0.00224719 0.00656637 0.00224719 0 0 0 10.875 11.125 312171 255506 56665 17174 1335 0
11.25 0.000673333 0.00140073 0.000673333 0.00682077 0.0144353 0.00682077 0.00819981 0.0157804 0.00819981 0.0156425 0.0293014 0.0156425 0 0 0 11.125 11.375 152959 129208 23751 10610 895 0
11.50 0.00368336 0.00550901 0.00368336 0.026216 0.034087 0.026216 0.0205307 0.0311559 0.0205307 0.0460526 0.0542608 0.0460526 0 0 0 11.375 11.625 72217 62986 9231 5163 608 0
11.75 0.0168778 0.0177997 0.0168778 0.0757007 0.0644863 0.0757007 0.0470027 0.0431174 0.0470027 0.141304 0.0817726 0.141304 0 0 0 11.625 11.875 32671 29210 3461 1468 368 0
12.00 0.0600239 0.0396174 0.0600239 0.164724 0.0998261 0.161633 0.0890411 0.0674215 0.0890411 0.29434 0.090566 0.283061 0 0 0 11.875 12.125 13832 12545 1287 146 265 0
12.25 0.164801 0.0669809 0.15714 0.286472 0.108753 0.244032 0.333333 0.333333 0.333333 0.378378 0.175676 0.317568 0 0 0 12.125 12.375 5468 5091 377 3 148 0
12.50 0.328798 0.0861678 0.235828 0.477876 0.101071 0.276122 1 0 1 0.505882 0.113165 0.273324 0 0 0 12.375 12.625 1877 1764 113 1 85 0
12.75 0.589219 0.200743 0.217472 0.521739 0.217391 0.0869565 0 0 0 0.52381 0.238095 0.0952381 0 0 0 12.625 12.875 561 538 23 0 21 0
13.00 0.787234 0.170213 0.106383 0.75 0.25 0 0 0 0 0.5 0.5 0 0 0 0 12.875 13.125 145 141 4 0 2 0
13.25 0.857143 0.107143 0.0357143 1 0 0 0 0 0 1 0 0 0 0 0 13.125 13.375 29 28 1 0 1 0
13.50 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 2 2 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
