#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 1.47093e-05 0 0 1.47093e-05 0 0 1.47093e-05 0 0 1.47093e-05 8.625 8.875 69762 1779 209 222 27
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 122504 4804 911 786 99
9.25 2.47282e-05 1.98619e-06 1.42374e-05 -2.02764e-06 2.02764e-06 1.21652e-05 0.000152436 -1.19078e-07 1.64574e-05 -2.02764e-06 2.02764e-06 1.21652e-05 9.125 9.375 530558 37375 6875 6474 863
9.5 0.000100907 0.0010084 -7.89695e-06 7.72497e-05 0.00137463 2.18428e-05 4.75564e-05 0.00153807 -3.21713e-05 0.000246651 0.0012026 5.47136e-05 9.375 9.625 1.91409e+06 198739 32797 24438 3107
9.75 0.000246699 0.00234703 1.16427e-05 0.000394426 0.00391758 -7.8294e-06 0.000611741 0.00462842 6.46705e-05 0.000672011 0.00454647 0.000266306 9.625 9.875 4.05225e+06 505839 72812 43038 5314
10 4.67002e-05 0.00120807 -4.31171e-05 7.77374e-05 0.00213058 -0.000100455 0.00016407 0.00294753 0 0.00057777 0.00334114 2.05163e-05 9.875 10.125 4.06066e+06 584479 83852 46277 5911
10.25 0.000260576 0.000928856 0.000188361 0.000298498 0.00134532 0.000183739 0.000640666 0.00178572 0.000460145 0.000328136 0.00194836 0.000392831 10.125 10.375 2.70232e+06 505668 75776 40087 5182
