#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00959116 0.00646029 0.00351468 0.00930801 0.00717819 0.00335172 0.00964148 0.00826149 0.00411425 0.0121331 0.00876126 0.00528393 7.2 7.4 642847 140599 18107 17463 14786
7.5 0.0132013 0.00781896 0.00438827 0.0139109 0.00842344 0.00483099 0.0146575 0.00839657 0.00512538 0.0157302 0.00906579 0.00590841 7.4 7.6 550536 125940 16748 16105 13934
7.7 0.0192983 0.0111926 0.00561329 0.0208663 0.0136352 0.00626298 0.0202096 0.0112625 0.00576808 0.0235239 0.0130026 0.0070381 7.6 7.8 463105 109131 15311 14474 12344
7.9 0.0350221 0.0190732 0.0101046 0.0364533 0.0202953 0.0120284 0.0326012 0.0184972 0.0102865 0.0381444 0.0152056 0.00934371 7.8 8 383684 94613 13835 12926 11137
8.1 0.058245 0.022348 0.0155203 0.0596914 0.0257059 0.0167037 0.0544145 0.0208708 0.0136164 0.0596046 0.0192006 0.0129155 8 8.2 317522 85216 13024 11793 10186
8.3 0.0737203 0.0212325 0.0153708 0.0720716 0.0252762 0.0178611 0.0711311 0.0212928 0.0144608 0.0759831 0.0209269 0.0142505 8.2 8.4 265828 81173 12695 11202 9853
8.5 0.0874387 0.022642 0.0162807 0.0920661 0.0276785 0.0201794 0.0837649 0.0245431 0.0157426 0.0969296 0.023711 0.0153847 8.4 8.6 221690 73369 12001 10152 8727
8.7 0.106149 0.0224638 0.0184989 0.109785 0.026609 0.02321 0.105096 0.0221189 0.018747 0.11664 0.0236654 0.018015 8.6 8.8 179984 61507 10708 8895 7650
8.9 0.128512 0.022529 0.0199966 0.134254 0.0259538 0.0257621 0.125029 0.0217672 0.0194906 0.135722 0.0247827 0.0158573 8.8 9 144941 49368 9214 7299 6352
9.1 0.151318 0.0209574 0.0239503 0.14872 0.029543 0.0292822 0.144289 0.0222989 0.0197705 0.164214 0.0243787 0.0194032 9 9.2 117663 39893 7946 6223 5272
