#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 2.93807e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 36416 34036 2380 131 377 457
9.00 7.79347e-05 1.94837e-05 5.8451e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 58161 51325 6836 394 1204 1493
9.25 8.10721e-05 6.19929e-05 6.67667e-05 8.95362e-05 5.96018e-05 8.95362e-05 0 0.000426985 0 0.000170503 2.05956e-06 0.000170503 0.000153657 0 0.000153657 9.125 9.375 243196 209690 33506 2336 5865 6508
9.50 0.00025803 0.000170903 0.000227639 0.000633005 0.000474654 0.000589459 0.000322217 0.0004698 0.000322217 0.000408664 0.00027075 0.000408664 0.000653351 0.00018982 0.000653351 9.375 9.625 757771 689841 67930 6207 9788 10714
9.75 0.00281488 0.000774782 0.00244792 0.00386263 0.00199878 0.00343692 0.00310938 0.00258894 0.00272801 0.00327291 0.00325445 0.00277186 0.00608908 0.00234622 0.00554091 9.625 9.875 1.92506e+06 1.74927e+06 175787 16402 19860 20857
10.00 0.00370787 0.001271 0.00326579 0.0108838 0.00355624 0.00900175 0.0110432 0.00443586 0.00910095 0.0112828 0.0046731 0.00909446 0.0168417 0.00340392 0.0142581 9.875 10.125 2.94919e+06 2.54189e+06 407301 42560 46797 46076
10.25 0.0058405 0.00102788 0.00500316 0.0235522 0.00662661 0.0174583 0.0218674 0.00839072 0.0157105 0.0258469 0.00798269 0.0180141 0.0334813 0.00558894 0.0245745 10.125 10.375 2.25736e+06 1.84470e+06 412657 45776 49329 46175
10.50 0.0105684 0.00118252 0.00851369 0.0484386 0.0105413 0.0285606 0.0415487 0.0164869 0.0243647 0.0545878 0.015631 0.029456 0.0698596 0.00807896 0.0416347 10.375 10.625 1.44397e+06 1.1207e+06 323275 37787 39899 37332
10.75 0.0192143 0.00135967 0.014042 0.0993395 0.0183354 0.0450663 0.0853469 0.0336951 0.0348222 0.103973 0.0240352 0.0442321 0.130794 0.0102943 0.0651226 10.625 10.875 900804 672053 228751 29550 30229 28044
11.00 0.0363321 0.00169002 0.0229311 0.170279 0.0263366 0.0568011 0.144837 0.0506895 0.0453677 0.173258 0.0281752 0.0564381 0.20965 0.010372 0.0760127 10.875 11.125 557942 401270 156672 23302 21165 19709
11.25 0.0681053 0.00148678 0.0353174 0.25755 0.0272221 0.054073 0.221482 0.0621397 0.0389865 0.256784 0.0328133 0.0499962 0.310203 0.0110291 0.0735271 11.125 11.375 336065 240965 95100 17559 13634 12653
11.50 0.123817 0.00136863 0.0468255 0.367457 0.0307461 0.037897 0.303337 0.0593691 0.0307524 0.359077 0.035737 0.0334848 0.430075 0.0104117 0.057069 11.375 11.625 200645 145659 54986 11057 8973 7887
11.75 0.203878 0.000576869 0.0478617 0.494416 0.0295293 0.0148636 0.404173 0.0514844 0.0105276 0.495297 0.0379361 0.0108027 0.537393 0.0116066 0.0296782 11.625 11.875 119696 87822 31874 3882 5847 5041
12.00 0.309623 0.00651968 0.0366994 0.613894 0.0378708 0.000971496 0.568627 0.0584084 -0.00544661 0.598643 0.0546322 -0.00984365 0.641207 0.0234526 0.014807 11.875 12.125 70518 51834 18684 459 4126 3247
12.25 0.438773 0.0290675 0.0322605 0.721571 0.0485138 -0.00233436 0.777778 0.0539979 -0.00427347 0.710256 0.0671277 -0.0126486 0.748269 0.0382686 0.00947762 12.125 12.375 41486 31171 10315 63 2730 2022
12.50 0.564503 0.0675917 0.0280964 0.824486 0.0530979 -0.00145179 0.909091 0.0575757 -0.00757575 0.801282 0.0658845 -0.0044471 0.8312 0.0516903 0.00945741 12.375 12.625 24348 18565 5783 22 1716 1250
12.75 0.684593 0.0911155 0.0224075 0.875 0.0500362 0.00115842 1 0 0 0.839607 0.0755714 -0.00442952 0.886564 0.0447181 0.00272018 12.625 12.875 14328 11008 3320 3 611 908
13.00 0.773739 0.100441 0.0148533 0.924749 0.0379938 0.00158894 1 0 0 0.905405 0.0524893 0.00417084 0.924296 0.0331872 0.00732827 12.875 13.125 8039 6245 1794 3 74 568
13.25 0.843341 0.0870633 0.00900656 0.949782 0.0299408 -0.00157583 0 0 0 0.875 0.0340909 0 0.966495 0.0206846 8.66055e-05 13.125 13.375 4580 3664 916 0 8 388
