#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00437609 0.0041622 0.0021964 0.00451851 0.00412857 0.00243053 0.00489266 0.00452746 0.0025449 0.00545226 0.0056908 0.00305727 7.2 7.4 591991 135944 21106 16855 9446
7.5 0.00856656 0.00683921 0.0036292 0.00894055 0.00762334 0.00385867 0.00829695 0.00734898 0.00380665 0.00943419 0.00688315 0.00423876 7.4 7.6 484644 115292 18863 15276 8203
7.7 0.0180023 0.0103514 0.00739492 0.0181535 0.0114971 0.00746422 0.0161334 0.00936721 0.0068205 0.0184525 0.0119211 0.00682139 7.6 7.8 398714 99866 17371 13472 7582
7.9 0.0266036 0.0118461 0.00983013 0.0265541 0.0126188 0.00969001 0.0231991 0.0118187 0.0089737 0.0276995 0.019134 0.0102221 7.8 8 334941 93622 16912 12547 7151
8.1 0.0342304 0.0129189 0.0115471 0.0347542 0.0142316 0.0112682 0.0334537 0.0132224 0.0116536 0.0360597 0.0211917 0.011132 8 8.2 284271 90492 16811 12123 6892
8.3 0.043797 0.0143173 0.0119456 0.0475924 0.0148062 0.0134683 0.0428472 0.0149384 0.0121805 0.0476298 0.022083 0.0154391 8.2 8.4 235385 80154 16025 10685 6230
8.5 0.0588425 0.0165018 0.0146887 0.0635587 0.0181459 0.0160055 0.0638561 0.0178656 0.0172707 0.0648839 0.0243341 0.0167105 8.4 8.6 189835 65320 14028 9236 5284
8.7 0.0753352 0.0186165 0.0162819 0.0819649 0.0186381 0.0189365 0.0776186 0.0197208 0.0159275 0.085145 0.0249158 0.0184446 8.6 8.8 151604 52008 12130 7897 4349
8.9 0.0961095 0.017829 0.0173282 0.094108 0.0169503 0.0189451 0.101916 0.0176974 0.0193285 0.110874 0.0248497 0.0192587 8.8 9 121634 41472 10279 6658 3742
9.1 0.116345 0.0208177 0.0196954 0.104857 0.0216787 0.0203877 0.116469 0.0212625 0.0205093 0.139517 0.0249187 0.0191047 9 9.2 97533 32594 8518 5481 3019
9.3 0.139992 0.0219352 0.0222702 0.119505 0.0219175 0.020547 0.147106 0.0232148 0.0230183 0.166045 0.0250496 0.0212519 9.2 9.4 79393 26330 6747 4785 2654
9.5 0.163334 0.0263929 0.0261315 0.126205 0.0252704 0.0263237 0.17942 0.0281796 0.0306541 0.190902 0.0328639 0.0301565 9.4 9.6 67151 21998 5379 4116 2331
9.7 0.185129 0.0272535 0.0303472 0.119704 0.0254696 0.0306752 0.208528 0.0284722 0.0295851 0.229147 0.0246722 0.0278409 9.6 9.8 58413 18585 3834 3796 1964
9.9 0.208003 0.0301497 0.0284444 0.105318 0.0292413 0.0289955 0.230183 0.0315596 0.0306268 0.250171 0.0312789 0.0331183 9.8 10 52724 16314 2573 3510 2025
10.1 0.216099 0.0279803 0.0281844 0.0774884 0.0281603 0.0308252 0.248877 0.0346255 0.0298038 0.259503 0.0187552 0.0189214 10 10.2 49100 14705 1590 3549 1862
10.3 0.222468 0.0294745 0.0306866 0.0658811 0.0357494 0.0352333 0.258795 0.0308459 0.0284489 0.27774 0.0293185 0.0346501 10.2 10.4 45886 13108 820 3630 1741
10.5 0.229528 0.0305752 0.0324453 0.0125443 0.0545824 0.0448076 0.248674 0.0303739 0.0318576 0.30975 0.0230763 0.0255431 10.4 10.6 41108 11211 358 3380 1699
10.7 0.219937 0.0232082 0.0285604 0.0218731 0.0439356 0.0516505 0.209749 0.0293913 0.0288927 0.286757 0.0205306 0.0243443 10.6 10.8 32996 8392 132 2646 1488
10.9 0.194935 0.022951 0.0231512 0.0499232 0.0570663 0.078998 0.165003 0.0231395 0.0221282 0.277764 0.0218441 0.0271738 10.8 11 21660 5139 37 1588 1058
11.1 0.125729 0.0186371 0.0189946 0.0898682 0.0675648 0.0752178 0.0378355 0.0259888 0.02597 0.204255 0.0167097 0.0190753 11 11.2 10581 2228 9 571 539
11.3 0.0650524 0.0164188 0.0129106 -0.0633237 0.295601 0.185922 -0.0427523 0.0377376 0.0327045 0.133289 0.0140175 0.0123557 11.2 11.4 3693 631 3 122 197
11.5 0.00971234 0.0210909 0.026168 -0.873418 0.0287575 0.0255722 -0.228876 0.0837883 0.120079 0.0651904 0.0290342 0.0326515 11.4 11.6 917 84 0 15 35
11.7 -0.0425883 0.0700608 0.0682471 -0.967136 0.0155233 0.0127634 -0.635021 0.188213 0.342507 0.0328639 0.0155233 0.0127634 11.6 11.8 178 7 0 1 2
11.9 -1 1 0 -1 0 0 -1 0 0 -1 0.0666667 0 11.8 12 17 0 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
