#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 198469 52 7 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 317323 249 50 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.10974e+06 2927 523 0
9.50 0 0.637037 0 0 0 0 0 0 0 9.375 9.625 3.19391e+06 24538 3549 0
9.75 2 -1 1.5 0 0.666667 0 0 0 0 9.625 9.875 4.75337e+06 51152 6199 0
10.00 0 0.719588 0 0 1 0 0 0 0 9.875 10.125 3.59816e+06 55465 6423 0
10.25 1 0 1 0 1 0 0 0 0 10.125 10.375 2.17075e+06 52103 6087 0
10.50 1 -0.0638298 1 1 -0.125561 1 0 0 0 10.375 10.625 1.26611e+06 44834 5069 0
10.75 0.894737 0.105263 0.894737 1 0 1 0 0 0 10.625 10.875 682585 31657 3360 0
11.00 0.962264 -0.0210877 0.962264 1 0 1 0 0 0 10.875 11.125 354760 21079 2181 0
11.25 0.908497 0.0915033 0.908497 0.952381 0.047619 0.952381 0 0 0 11.125 11.375 178953 13230 1439 0
11.50 0.949367 0.0135959 0.949367 0.888889 0.0656565 0.888889 0 0 0 11.375 11.625 86735 6512 987 0
11.75 0.892857 0.0251756 0.892857 0.879121 0.0867882 0.219815 0 0 0 11.625 11.875 40630 1825 635 0
12.00 0.714286 0.285714 0.714286 0.837838 0.0880881 0.0327096 0 0 0 11.875 12.125 18071 185 418 0
12.25 0.5 0.5 0 0.789474 0.138361 0.0426382 0 0 0 12.125 12.375 7477 6 268 0
12.50 0 1 0 0.738462 0.167199 0.0717949 0 0 0 12.375 12.625 2823 1 127 0
12.75 0 0 0 0.4 0.266667 0.025 0 0 0 12.625 12.875 888 0 37 0
13.00 0 0 0 1 0 0.5 0 0 0 12.875 13.125 279 0 4 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 53 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 8 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
