#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00649351 0.00477489 0.00263208 0.0060184 0.00521511 0.00256801 0.00671974 0.00597771 0.00264919 0.00897839 0.00633923 0.00416004 7.2 7.4 609775 137996 19790 17354 12244
7.5 0.0101534 0.00577679 0.00359475 0.0105647 0.00625426 0.00411892 0.00931849 0.00654755 0.00378576 0.0119964 0.00682017 0.00412641 7.4 7.6 508160 118839 17804 15659 11155
7.7 0.0183059 0.0112867 0.0061636 0.0180068 0.0126454 0.00693111 0.0175369 0.0101962 0.00587394 0.0196558 0.00931424 0.0057473 7.6 7.8 421861 101735 16189 13744 9858
7.9 0.0351652 0.0163337 0.0102139 0.035694 0.0179299 0.0110447 0.0309885 0.0145218 0.00821347 0.033273 0.0157447 0.00944368 7.8 8 350442 90285 14748 12339 9002
8.1 0.0462561 0.0155393 0.0103282 0.0472566 0.0178162 0.0115579 0.0428867 0.0162485 0.00985418 0.051225 0.0176153 0.0134407 8 8.2 294983 86630 14796 11944 8647
8.3 0.0569103 0.0157028 0.0114506 0.0611519 0.0184888 0.0139421 0.0552634 0.0157499 0.0105969 0.0626991 0.0179806 0.0122406 8.2 8.4 247949 81325 14457 11120 8118
8.5 0.0703521 0.0173087 0.0133873 0.07163 0.0198018 0.0154584 0.0716448 0.0175423 0.0133793 0.0735333 0.017317 0.0130061 8.4 8.6 203170 68658 13020 9762 7010
8.7 0.0880366 0.0168242 0.0149651 0.0902776 0.0171546 0.0175076 0.0891205 0.0201983 0.0168022 0.101419 0.0249472 0.017464 8.6 8.8 162682 56269 11568 8430 6001
8.9 0.110997 0.016115 0.0207834 0.116192 0.0173608 0.0250887 0.109105 0.0159347 0.0184206 0.122787 0.0211657 0.0195286 8.8 9 130899 44665 9822 7075 5052
9.1 0.133921 0.0167826 0.0200742 0.127824 0.0206516 0.0241385 0.134428 0.0172683 0.0221704 0.155525 0.0219648 0.0201523 9 9.2 106114 35666 8279 5892 4058
9.3 0.156651 0.0190113 0.0230401 0.149624 0.0233202 0.025395 0.156783 0.0201286 0.0198104 0.175083 0.0245178 0.0225234 9.2 9.4 86970 28903 6621 5047 3492
9.5 0.179961 0.0237481 0.0253945 0.147907 0.0247422 0.0256017 0.182297 0.027949 0.0275143 0.207187 0.0185488 0.0243902 9.4 9.6 74140 24312 5367 4420 3195
9.7 0.202447 0.0238099 0.0253172 0.148969 0.0274511 0.0319429 0.213411 0.0257374 0.0277415 0.21169 0.0214771 0.0226206 9.6 9.8 64558 20808 4057 4086 2829
9.9 0.218677 0.0264886 0.0268297 0.136601 0.034253 0.0348478 0.247429 0.0262422 0.0279838 0.252951 0.0272195 0.0278385 9.8 10 58140 18278 2811 3809 2583
10.1 0.235203 0.0287886 0.0287885 0.121095 0.0339981 0.0272509 0.265867 0.0251387 0.026436 0.262585 0.0268464 0.0281212 10 10.2 53586 16426 1666 3683 2458
10.3 0.248454 0.0273099 0.0279603 0.0873417 0.0329052 0.0297749 0.272507 0.0299319 0.0296867 0.28731 0.0249468 0.0254237 10.2 10.4 49582 14607 842 3686 2348
10.5 0.248542 0.0280983 0.0286189 0.0776203 0.051419 0.054552 0.258886 0.0308002 0.0275317 0.291488 0.0230101 0.02211 10.4 10.6 44110 12385 356 3449 2200
10.7 0.242011 0.021552 0.0252946 0.081141 0.0582478 0.0508047 0.230097 0.0258116 0.0294533 0.288498 0.020327 0.0285996 10.6 10.8 34699 9357 111 2730 1849
10.9 0.191362 0.0232945 0.0213724 0.132584 0.0573668 0.0630866 0.141307 0.0273137 0.0254316 0.251648 0.0167217 0.0172177 10.8 11 22551 5502 32 1472 1294
11.1 0.144853 0.0133957 0.0145909 0.1925 0.0468647 0.0942704 0.0511998 0.0181233 0.0177591 0.206091 0.0156201 0.0145113 11 11.2 11395 2441 7 546 674
11.3 0.0687299 0.0124111 0.0164063 0.206619 0.0174901 0.0176629 -0.0673804 0.0353397 0.038115 0.116153 0.015617 0.0202635 11.2 11.4 4326 706 3 88 267
11.5 0.0040254 0.0220186 0.0219387 -0.898095 0.0174983 0.0182362 -0.269869 0.108018 0.137057 0.0586871 0.0249119 0.0176315 11.4 11.6 1193 122 0 5 55
11.7 0.0232558 0.0117636 0.0104353 -0.975728 0.0131431 0.00934649 -0.956835 0.991854 0.0260714 0.0240964 0.013113 0.00987834 11.6 11.8 245 12 0 0 6
11.9 0.0425532 0.0119923 0.0131414 -0.957447 0.0119923 0.0131414 -0.957447 0.0119923 0.0131414 0.0410959 0.0124755 0.0160959 11.8 12 53 4 0 0 1
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 2 0 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
