#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 60455 1770 245 230 34
9 -1.95293e-05 9.76467e-06 -1.90994e-10 -1.95293e-05 9.76467e-06 -1.90994e-10 -1.95293e-05 1.90994e-10 -1.90994e-10 -1.95293e-05 1.90994e-10 0 8.875 9.125 107458 5048 858 943 142
9.25 -6.84941e-06 2.76008e-05 2.28211e-06 -6.84941e-06 4.56655e-06 4.56487e-06 -6.84941e-06 4.56652e-06 4.56505e-06 -6.84941e-06 4.56646e-06 4.56549e-06 9.125 9.375 477419 39425 6866 7273 1278
9.5 8.10893e-05 0.0008269 -1.39962e-05 6.9774e-05 0.000939848 -7.7143e-06 0.000141188 0.00109522 -1.13084e-05 0.000395789 0.000755763 0.000184973 9.375 9.625 1.77283e+06 193013 31317 25966 4118
9.75 0.000176581 0.00238597 -2.17716e-05 0.000367694 0.00409738 -1.34594e-05 0.000482563 0.00495414 -0.000135398 0.000606223 0.00561355 -0.000157837 9.625 9.875 3.89035e+06 490881 69515 45691 7077
10 0.000129717 0.00124396 -3.08746e-05 0.000164312 0.00191679 -5.53759e-05 0.000212897 0.00297825 2.27058e-05 0.000985328 0.00184835 0.000218425 9.875 10.125 4.04741e+06 583309 83272 50719 7903
10.25 0.000278306 0.00110998 0.000161211 0.000345327 0.00170727 0.000120812 0.00082841 0.00158573 0.000707847 0.00108939 0.00172852 0.000920638 10.125 10.375 2.70881e+06 507563 75640 43677 6933
