#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.000156693 2.79514e-05 3.3882e-05 0.000296871 6.10595e-05 -3.35958e-05 0.000787628 7.08504e-05 -7.90458e-05 5.70851e-05 0.000202501 7.2 7.4 610523 122865 15612 1123 0
7.5 -2.60186e-05 0.000300729 5.52753e-05 3.48382e-05 0.000606424 8.19187e-05 -0.00010091 0.0016146 0.000152033 -0.000149917 8.31604e-05 0.000286447 7.4 7.6 484920 110234 15692 1161 0
7.7 -5.31917e-05 0.000492673 0.000103761 2.09574e-05 0.000803998 0.00010731 -0.000140913 0.000911196 0.00017551 -0.00021511 0.000116376 0.000443364 7.6 7.8 372688 92899 15249 1125 0
7.9 -4.35868e-05 0.000787076 0.000111494 2.2975e-05 0.00113466 0.000135231 -0.000114098 0.00213943 0.000177243 -0.00023999 0.000137864 0.000498009 7.8 8 279441 72989 13996 1113 0
8.1 -3.19467e-06 0.0011765 0.000122441 -3.17818e-05 0.00195295 0.000171951 -9.71012e-05 0.00351981 0.000222737 -0.000242979 0.000145772 0.000650469 8 8.2 204465 53370 12029 972 0
8.3 8.84378e-05 0.00183313 9.948e-05 4.25784e-05 0.00317679 0.000134857 -7.66107e-05 0.00391856 0.000179408 -0.000219397 0.000145658 0.000679441 8.2 8.4 147139 37914 10180 786 0
8.5 0.000222342 0.00311392 0.000151772 0.000140401 0.00447556 0.000180251 -3.93005e-05 0.00830017 0.000132515 -0.000188673 0.000138906 0.00112372 8.4 8.6 105439 25863 8258 696 0
8.7 0.000404755 0.00547172 0.000257317 0.000229248 0.00844358 0.000261821 -1.53948e-05 0.0130618 0.000103223 -0.000166138 0.000146704 0.00203794 8.6 8.8 74675 17338 6465 545 0
8.9 0.000616373 0.0100962 0.000538638 0.000491302 0.0128234 0.000516443 -1.73265e-05 0.0230628 7.69909e-05 -0.000134375 0.000109701 0.00446376 8.8 9 52459 11509 5089 462 0
9.1 0.000657811 0.0141159 0.000657811 0.000230598 0.0155146 0.000279154 0.00243608 0.0290229 0.00250624 -0.000422022 0.000422022 0.00895999 9 9.2 37154 7660 3734 347 0
9.3 0.00187963 0.0222458 0.00170907 0.00039604 0.01644 0.000473768 0.00820374 0.0459378 0.00820374 -0.00149047 0.00149047 0.0166835 9.2 9.4 25679 4858 2446 302 0
9.5 0.00416016 0.0339034 0.00390441 0.000533721 0.0229828 0.000962875 0.0228791 0.0795189 0.0228791 -0.00275831 0.00275831 0.0283197 9.4 9.6 17511 3068 1498 255 0
9.7 0.00695096 0.0435744 0.00695096 0 0.0152039 0.00251183 0.0393698 0.124684 0.0393698 -0.00617038 0.00594654 0.0410371 9.6 9.8 12174 1953 837 197 0
9.9 0.0157518 0.0452047 0.0158255 -0.000312549 0.0138572 0.00985283 0.0683583 0.0812118 0.0631607 -0.0170654 0.0158243 0.057528 9.8 10 8346 1264 420 194 0
