#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.13345e-05 0.000329234 0.000106004 0.000115661 0.000485243 0.000136293 0.00029046 0.00100519 0.000344555 -0.000334616 0.000225717 0.00045991 7.2 7.4 623345 143916 23954 4762 0
7.5 -5.79267e-05 0.000800615 0.000156842 3.81078e-05 0.00106542 0.000188833 -8.45524e-07 0.00125603 0.000232724 -0.000407174 0.000266385 0.00055696 7.4 7.6 507289 132691 24404 4714 0
7.7 -1.73157e-05 0.000946203 0.000146456 2.28928e-05 0.00116423 0.000181332 0.000142282 0.00155328 0.000305945 -0.000374462 0.000229467 0.000683461 7.6 7.8 403312 116579 23712 4802 0
7.9 -3.15899e-06 0.00181594 0.000167444 7.86093e-06 0.00229714 0.000179755 7.78758e-05 0.00330379 0.00030088 -0.000336565 0.000200878 0.000797467 7.8 8 310816 94892 21914 4375 0
8.1 0.00013379 0.00319959 0.00019265 0.000199692 0.0041733 0.000269329 0.000565139 0.00490327 0.000589567 -0.000279183 0.000173148 0.000766527 8 8.2 236381 72499 19217 3819 0
8.3 0.000593228 0.00543479 0.000568271 0.00109607 0.0071809 0.00104803 0.00102503 0.00717496 0.000948595 -0.000253317 0.000162313 0.00148735 8.2 8.4 177389 52979 16205 3244 0
8.5 0.00153356 0.00808542 0.00146556 0.00178646 0.00961423 0.00173785 0.00242066 0.0140749 0.00220903 -0.000327802 0.000250126 0.00290385 8.4 8.6 132301 38590 13511 2706 0
8.7 0.00318401 0.0156122 0.00306259 0.00363956 0.0170698 0.00358618 0.00472348 0.0261606 0.00439272 -0.000763377 0.000671601 0.00481512 8.6 8.8 98902 27571 10830 2215 0
8.9 0.00720824 0.0211981 0.00695058 0.0058361 0.0205517 0.00566825 0.0128051 0.0308425 0.0123947 -0.00187661 0.00178602 0.00972725 8.8 9 73973 19772 8335 1861 0
9.1 0.0127913 0.030519 0.0117327 0.0086415 0.0264743 0.00814233 0.0209327 0.0460718 0.0179752 -0.0043726 0.00385707 0.0159676 9 9.2 54647 14021 6167 1634 0
