#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.979695 0.0100482 0.0199453 0.980843 0.00739241 0.0127578 0.979839 0.00877917 0.015553 7.2 7.4 662257 17011 17204 15529
7.5 0.98209 0.00631249 0.01319 0.99035 0.00512528 0.010484 0.989101 0.00421768 0.0105075 7.4 7.6 577582 16191 16192 14684
7.7 0.972656 0.00817442 0.0153913 0.990919 0.00604105 0.0088222 0.99095 0.00448358 0.00627589 7.6 7.8 490588 15106 14884 13507
7.9 0.977242 0.0111298 0.0155612 0.986239 0.00695872 0.00846076 0.99093 0.00322235 0.00493532 7.8 8 405417 13495 13232 12279
8.1 0.983152 0.0105723 0.0163886 0.985012 0.00481313 0.0090338 0.988491 0.00500488 0.00697535 8 8.2 332804 12440 12223 10944
8.3 0.97885 0.00881237 0.0124634 0.984483 0.00659531 0.0125121 0.989633 0.00294369 0.00581193 8.2 8.4 276440 11862 11299 10326
8.5 0.968064 0.0102091 0.0173549 0.979434 0.00571775 0.00905359 0.985878 0.00510466 0.00839758 8.4 8.6 231504 11244 10482 9508
8.7 0.962003 0.0143018 0.0182115 0.964333 0.0111006 0.0137835 0.98135 0.00322801 0.00728846 8.6 8.8 188579 10125 9042 8281
8.9 0.959474 0.0153445 0.0161721 0.963804 0.0102931 0.010765 0.973582 0.00531781 0.00797796 8.8 9 152676 8853 7659 7042
9.1 0.949087 0.0174 0.0214046 0.951977 0.0122373 0.0172104 0.961469 0.00989664 0.00950104 9 9.2 123513 7781 6216 5722
9.3 0.93063 0.020658 0.0232803 0.930276 0.0159084 0.016166 0.943359 0.0125539 0.0124109 9.2 9.4 101191 6427 5222 4932
9.5 0.913825 0.0231118 0.0209956 0.898561 0.0237969 0.0272347 0.923939 0.0169246 0.0202035 9.4 9.6 84889 5221 4577 4259
9.7 0.883414 0.0268514 0.0269409 0.873313 0.0301473 0.0303319 0.909963 0.0128039 0.01749 9.6 9.8 73144 3766 4081 3786
9.9 0.886064 0.0248793 0.0232592 0.815995 0.0303696 0.0203431 0.85256 0.0208253 0.0225537 9.8 10 64096 2693 3839 3421
10.1 0.875179 0.0141594 0.0191793 0.77714 0.0267385 0.0246146 0.797811 0.0227848 0.0240884 10 10.2 57639 1573 3486 3206
10.3 0.879085 0.0199761 0.0213926 0.693051 0.0308084 0.0272507 0.72979 0.026635 0.0216025 10.2 10.4 51479 729 3480 2959
10.5 0.857143 0.0296496 0.0384294 0.623326 0.0255661 0.0253574 0.632149 0.0160768 0.0204256 10.4 10.6 44949 290 3208 2590
10.7 0.779661 0.0255338 0.0329943 0.567055 0.0290134 0.0191102 0.530928 0.0207745 0.0172997 10.6 10.8 35638 103 2540 2189
10.9 0.75 0.1 0.0681818 0.525053 0.0193915 0.0229748 0.437692 0.017416 0.0168038 10.8 11 23609 27 1437 1535
11.1 0.75 0.107143 0.15 0.464986 0.033006 0.0293135 0.307198 0.0220537 0.017198 11 11.2 12257 6 426 862
11.3 0 0 0 0.446429 0.0461088 0.0464286 0.2 0.0253521 0.0223938 11.2 11.4 5076 2 64 322
11.5 0 0 0 0.25 0.204545 0.25 0.105263 0.0234497 0.0201568 11.4 11.6 1832 0 5 97
11.7 0 0 0 0 0 0 0.0909091 0.0757576 0.0909091 11.6 11.8 561 0 0 14
11.9 0 0 0 0 0 0 0 0 0 11.8 12 120 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 17 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 4 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
