#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00338849 0.0034949 0.00193851 0.00333304 0.0040252 0.00189582 0.00357754 0.00320571 0.00218429 0.00357121 0.00421017 0.0020709 7.2 7.4 581155 133436 22276 15944 6609
7.5 0.00664121 0.00618457 0.00379111 0.00662902 0.00592252 0.00368778 0.00659795 0.00540827 0.00392024 0.00672221 0.00636772 0.00392811 7.4 7.6 470531 114273 20321 14128 5908
7.7 0.0123974 0.00964443 0.0064984 0.0119673 0.0104425 0.00626321 0.0119211 0.00781782 0.00588099 0.012824 0.0111484 0.00674699 7.6 7.8 387467 104265 19483 13029 5517
7.9 0.0176893 0.0106639 0.00847302 0.0167244 0.0128859 0.0085944 0.0164214 0.0114009 0.00812852 0.020906 0.0167921 0.0103362 7.8 8 327625 100925 19550 12485 5494
8.1 0.023253 0.0125506 0.0105398 0.0255628 0.0138122 0.0116902 0.024311 0.0132878 0.0107056 0.029762 0.0183056 0.0158595 8 8.2 274323 92162 19082 11663 5192
8.3 0.0325062 0.0151272 0.0127194 0.0362371 0.0169683 0.0146312 0.0329255 0.0173196 0.012235 0.0369091 0.0216071 0.0149264 8.2 8.4 223515 76981 16958 10304 4521
8.5 0.0456279 0.0192892 0.0154342 0.0486626 0.0215617 0.0162333 0.0489567 0.0202919 0.0146568 0.0510394 0.0289183 0.0192672 8.4 8.6 178048 61171 14767 8649 3727
8.7 0.0626045 0.0226123 0.0198463 0.0642603 0.0226551 0.0192212 0.064992 0.0273477 0.0199884 0.0692656 0.0334796 0.0201801 8.6 8.8 142701 48467 12940 7227 3141
8.9 0.0823747 0.0219124 0.0228934 0.0792055 0.0202249 0.0239155 0.0891236 0.0218455 0.0239048 0.0929003 0.0401419 0.02471 8.8 9 112477 37698 10582 6095 2630
9.1 0.103189 0.023117 0.0222369 0.0944661 0.020119 0.0226218 0.108955 0.0228333 0.0227491 0.121041 0.0345159 0.0268563 9 9.2 89815 29865 8685 5177 2190
9.3 0.123758 0.0249412 0.0232237 0.0953748 0.0235581 0.018869 0.135557 0.0281355 0.0236201 0.159727 0.0349496 0.0257874 9.2 9.4 71607 23385 6655 4244 1750
9.5 0.150216 0.0276745 0.0284913 0.107232 0.0255951 0.027999 0.165874 0.0321904 0.0318245 0.179451 0.0423446 0.0277598 9.4 9.6 59389 19098 4865 3756 1549
9.7 0.166237 0.0283251 0.0295376 0.0954941 0.0283104 0.0260199 0.191612 0.0320936 0.031522 0.211823 0.0224022 0.0376346 9.6 9.8 50565 15729 3280 3448 1416
9.9 0.191304 0.0320481 0.0356866 0.086362 0.03079 0.0288845 0.226486 0.0340108 0.0342257 0.222854 0.0372541 0.0403378 9.8 10 45398 13597 2233 3215 1314
10.1 0.198453 0.0355302 0.033632 0.0488027 0.0329491 0.0365729 0.237894 0.0323268 0.0327549 0.251715 0.0303438 0.0339041 10 10.2 42291 12230 1320 3212 1262
10.3 0.208614 0.0320477 0.0313262 0.0298666 0.0285362 0.0402052 0.245483 0.0357136 0.0365244 0.273761 0.0280434 0.0270167 10.2 10.4 39703 10844 659 3152 1217
10.5 0.204533 0.0309275 0.0347735 0.00717625 0.0425963 0.0338196 0.231029 0.0336618 0.0314435 0.272273 0.0301993 0.0328386 10.4 10.6 36115 9415 346 2998 1179
10.7 0.193364 0.0327651 0.0319761 0.0280904 0.0395882 0.0453666 0.1875 0.0302599 0.0308836 0.299681 0.0401019 0.0402271 10.6 10.8 29503 7064 132 2428 1047
10.9 0.170869 0.0201286 0.0268303 -0.00510809 0.0876042 0.0739385 0.127782 0.0234511 0.0270565 0.268517 0.0177505 0.0194922 10.8 11 19266 4179 42 1422 740
11.1 0.144001 0.0215858 0.0243325 0.15066 0.118947 0.156741 0.0717548 0.0212207 0.0290468 0.246772 0.0188603 0.0210557 11 11.2 9470 1869 7 599 390
11.3 0.0680908 0.0133623 0.0158624 0.291457 0.0260596 0.994552 -0.0285714 0.0241591 0.0273236 0.136082 0.0161762 0.0204085 11.2 11.4 3303 532 2 124 142
11.5 0.0289467 0.0301946 0.0251961 -0.808576 0.0332228 0.0325589 -0.151246 0.0948266 0.137915 0.0682608 0.0366242 0.0392648 11.4 11.6 704 84 0 13 32
11.7 -0.0406417 0.0761633 0.113614 -0.892473 0.0497765 0.0313364 -0.352174 0.302174 0.203382 0.0948276 0.032832 0.150383 11.6 11.8 95 6 0 2 2
11.9 -1 0.0909091 0 -1 0.04 0 -1 0.0454546 0 -1 0.0833333 0 11.8 12 13 1 0 1 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
