#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00164874 0.00152655 0.000883649 0.00636428 0.00597376 0.00286487 0.00666765 0.00638942 0.00324526 0.00714715 0.00707362 0.00335712 0.0073227 0.00747347 0.00369074 7.2 7.4 600091 462740 137351 20643 17223 10447
7.5 0.00230007 0.00197117 0.00111541 0.0114698 0.00801226 0.00465499 0.0120482 0.00833424 0.00493919 0.0115863 0.00825335 0.00503942 0.0121567 0.00898223 0.00524712 7.4 7.6 492479 375805 116674 18693 15134 9489
7.7 0.00330298 0.00270463 0.00162269 0.0217942 0.0130694 0.00719619 0.0222386 0.0135672 0.00781463 0.0208365 0.0111575 0.00753714 0.0212641 0.0141996 0.00824393 7.6 7.8 405268 305447 99821 16676 13415 8184
7.9 0.0049698 0.00359959 0.00227415 0.0348176 0.0160893 0.0119824 0.0363991 0.0154821 0.0119608 0.0327056 0.0148484 0.0106796 0.0363199 0.021344 0.0127782 7.8 8 339293 247521 91772 15895 12378 7809
8.1 0.00782166 0.00472106 0.00318342 0.0450229 0.018309 0.0132836 0.0456484 0.0165881 0.0128291 0.0435359 0.0178359 0.0131025 0.0466568 0.0210779 0.0136011 8 8.2 287352 198256 89096 16249 11844 7584
8.3 0.0115215 0.00584385 0.0044376 0.0589304 0.0185693 0.0149172 0.0633768 0.0188551 0.0159323 0.0589962 0.0199197 0.014525 0.064127 0.0239485 0.0174436 8.2 8.4 240097 159527 80570 15412 10975 6974
8.5 0.0162839 0.00706873 0.00553136 0.0795365 0.0206615 0.0170917 0.0824236 0.0178553 0.0177664 0.08198 0.0195817 0.0181187 0.0880333 0.0296138 0.0170917 8.4 8.6 194131 127438 66693 13815 9544 5826
8.7 0.0231756 0.00799293 0.0070484 0.102666 0.0215774 0.0188584 0.105838 0.0209601 0.0192301 0.108983 0.0227967 0.0193867 0.112818 0.03016 0.0219085 8.6 8.8 155278 102208 53070 11738 7944 4952
8.9 0.0325977 0.00937016 0.00829895 0.133301 0.0203891 0.0220765 0.131206 0.0186567 0.0220025 0.134956 0.021522 0.0225241 0.152247 0.0326477 0.024382 8.8 9 124482 82124 42358 10115 6681 4134
9.1 0.0433029 0.011002 0.00944276 0.165736 0.0193014 0.0217518 0.160654 0.0177817 0.0216012 0.164562 0.0195188 0.0230132 0.188329 0.0256943 0.0216622 9 9.2 99644 66206 33438 8481 5534 3303
