#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0.000428449 0 0 0 0 0 0 0 0 0.00352113 0 0 8.625 8.875 29156 26822 2334 228 457 284
9.00 0 2.21675e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 52412 45111 7301 784 1538 1040
9.25 0 4.92545e-06 0 0 4.33022e-05 0 0 0 0 0 0.000102302 0 0 0 0 9.125 9.375 249112 203027 46085 5152 9756 6347
9.50 6.71926e-05 0.000176424 5.93538e-06 0.000143805 0.000485232 -3.11901e-05 0.000336379 0.000416511 0 0.000174756 0.000660421 -7.74186e-05 0 0.000722178 0 9.375 9.625 987385 848308 139077 17837 22889 13968
9.75 0.000462602 0.00109091 3.62071e-05 0.000644749 0.00227984 2.15484e-05 0.000661063 0.00270186 3.67087e-06 0.000770138 0.00313416 1.49838e-06 0.000981836 0.0032011 5.94378e-05 9.625 9.875 2.75121e+06 2.40379e+06 347422 42356 41551 24444
10.00 0.000416947 0.000662538 7.47493e-05 0.000906053 0.00183582 0.000216052 0.000883948 0.00207899 0.000206299 0.000947325 0.00241696 4.42181e-05 0.00152914 0.00231874 0.00062777 9.875 10.125 3.65506e+06 3.12749e+06 527563 66746 61225 35314
10.25 0.000478121 0.000558677 0.00029242 0.00272502 0.0029856 0.00121584 0.00241288 0.00420525 0.000818743 0.00365663 0.00408195 0.0015682 0.0055857 0.00449679 0.00319983 10.125 10.375 2.56818e+06 2.08525e+06 482933 64653 56336 31330
10.50 0.00112171 0.000957135 0.000774421 0.00928218 0.00882163 0.00280408 0.00885591 0.0114016 0.00181403 0.0121607 0.0107463 0.00347812 0.0184741 0.00945686 0.00865633 10.375 10.625 1.59853e+06 1.22491e+06 373619 54314 43912 24575
10.75 0.003233 0.00195714 0.00206883 0.0273272 0.016737 0.0069085 0.0260545 0.0199126 0.00498448 0.0314978 0.0172606 0.00802272 0.0465637 0.0149685 0.0168144 10.625 10.875 986238 723167 263071 44407 32288 18319
11.00 0.00954435 0.00362825 0.00551762 0.0625125 0.0252097 0.0113122 0.0569366 0.0300026 0.00726683 0.0715392 0.0279251 0.0125224 0.0953717 0.0252497 0.0244915 10.875 11.125 597955 428421 169534 34635 22589 12121
11.25 0.0269142 0.00479758 0.0127519 0.132572 0.0321294 0.0137709 0.113125 0.038067 0.00733735 0.146651 0.0330465 0.0123595 0.186721 0.0237543 0.0358254 11.125 11.375 348323 252692 95631 24601 14722 7787
11.50 0.0652551 0.00426723 0.0232366 0.235615 0.0350263 0.01359 0.186427 0.0402101 0.00632161 0.248076 0.0366056 0.0123171 0.306039 0.0233635 0.0383756 11.375 11.625 203240 150425 52815 14558 9876 4885
11.75 0.141088 0.00282344 0.0372468 0.380507 0.0361525 0.0130158 0.288995 0.0431998 0.0118749 0.395491 0.0429592 0.00881469 0.453459 0.0209074 0.0387183 11.625 11.875 118148 88845 29303 4616 6698 3180
12.00 0.263462 0.00349706 0.0472111 0.533428 0.0379576 0.00551504 0.401961 0.0515911 -0.00635678 0.546183 0.0437436 0.00105971 0.600307 0.0185534 0.0220005 11.875 12.125 67934 51795 16139 510 4742 1954
12.25 0.41816 0.00787067 0.0450234 0.684966 0.0344171 0.00567144 0.708333 0.0543786 0 0.673817 0.0445441 -0.00328565 0.748213 0.0236095 0.0117049 12.125 12.375 38894 30187 8707 72 3170 1259
12.50 0.57972 0.0256193 0.0442588 0.804958 0.0315751 0.011231 0.857143 0.037594 -0.00952381 0.780554 0.0349596 0.0130621 0.844523 0.0231064 0.011787 12.375 12.625 21828 17229 4599 14 1841 849
12.75 0.736537 0.0327649 0.0394519 0.884157 0.0266207 0.00821996 1 0 0 0.867925 0.0233142 0.011247 0.899038 0.0213437 0.00889301 12.625 12.875 12023 9675 2348 3 583 624
13.00 0.844281 0.0289028 0.0282778 0.931424 0.0126442 0.00815421 1 0 0 0.911765 0.00252104 0.0317647 0.937337 0.00881702 0.0120791 12.875 13.125 6450 5298 1152 2 68 383
13.25 0.904217 0.0214439 0.0210865 0.96381 0.00582993 0.0035823 1 0 0 1 0 0 0.969811 0.0035727 0.00118387 13.125 13.375 3323 2798 525 1 7 265
13.50 0.949188 0.0112915 0.0127029 0.964103 0.0102564 0.00643063 0 0 0 0 0 0 0.970588 0.00702375 0.000891209 13.375 13.625 1612 1417 195 0 0 136
