#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 27445 25536 1909 111 322 365
9.00 0 2.40999e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 47315 41494 5821 371 1014 1191
9.25 3.23845e-05 0 1.07972e-05 0 3.16056e-05 0 0 0.000433276 0 0 0 0 0 0 0 9.125 9.375 216892 185274 31618 2306 5790 6203
9.50 0.000131651 6.58261e-05 0.000109739 0.000458196 0.000207272 0.000378648 0.000427899 0.000142226 0.000427899 0.000366267 0.000105609 0.000279393 0.000785546 0.000347352 0.000697394 9.375 9.625 757829 683625 74204 7011 10921 11457
9.75 0.00154039 0.000415507 0.0010518 0.00220085 0.00102741 0.00159197 0.00179725 0.00129097 0.00119718 0.00258168 0.00159045 0.00170225 0.00399134 0.00061501 0.00302375 9.625 9.875 2.03231e+06 1.82421e+06 208101 20587 23628 23551
10.00 0.00210572 0.000619727 0.00155701 0.00622071 0.00157542 0.00444514 0.00546028 0.00245833 0.0034267 0.00601752 0.00273712 0.00393185 0.00982203 0.00107477 0.00744697 9.875 10.125 3.12096e+06 2.67985e+06 441107 48166 50353 47648
10.25 0.00334059 0.000678382 0.0025673 0.0145785 0.00353758 0.00877197 0.0126635 0.00480634 0.00711468 0.0171562 0.00466274 0.0100543 0.0214595 0.00219566 0.0131267 10.125 10.375 2.33489e+06 1.90206e+06 432828 50223 51002 46413
10.50 0.00646572 0.000645469 0.00465367 0.0335439 0.00701691 0.0139906 0.0292339 0.0109984 0.0108924 0.0390162 0.010452 0.0152344 0.0513523 0.00344111 0.0246057 10.375 10.625 1.48170e+06 1.14635e+06 335352 41185 40983 36863
10.75 0.0136723 0.00101539 0.00890403 0.0754086 0.0136536 0.0222759 0.0655067 0.0247683 0.0169383 0.078712 0.0149417 0.0211696 0.103907 0.0051254 0.039134 10.625 10.875 922010 685618 236392 32531 30529 27467
11.00 0.0279398 0.000916123 0.0159179 0.14031 0.0207703 0.0315395 0.11997 0.0376284 0.0225638 0.145429 0.01987 0.0267542 0.181357 0.00678863 0.0520453 10.875 11.125 570194 409165 161029 25748 21715 19117
11.25 0.0566541 0 0.025524 0.226101 0.0225284 0.0316632 0.197453 0.0439207 0.0238938 0.226742 0.0230741 0.0278234 0.277441 0.00883329 0.0519549 11.125 11.375 341214 244660 96554 19240 14135 12381
11.50 0.109077 -0.00236847 0.0384379 0.340888 0.022808 0.0242034 0.281918 0.0424621 0.0158141 0.33387 0.0253541 0.0206586 0.409802 0.0071471 0.0474752 11.375 11.625 202742 147721 55021 11929 9315 7611
11.75 0.191249 -0.00424735 0.0425522 0.472717 0.0252558 0.0119755 0.386667 0.0436146 0.00707048 0.469545 0.0337104 0.00777632 0.524467 0.00936294 0.0303172 11.625 11.875 120390 88612 31778 4050 6091 4925
12.00 0.303447 -0.00135535 0.0436289 0.604394 0.0269827 0.00519508 0.519916 0.0656218 -0.0103084 0.600412 0.0408975 -0.00472254 0.649038 0.0109245 0.0224317 11.875 12.125 70543 52108 18435 477 4367 3120
12.25 0.440321 0.00854838 0.037882 0.726224 0.0339234 0.00336325 0.757576 0.0885781 -0.0236742 0.732237 0.0416398 -0.000190437 0.75308 0.0236754 0.0144888 12.125 12.375 41381 31234 10147 66 2857 1948
12.50 0.581649 0.0294859 0.0307232 0.82432 0.0333357 0.00586492 1 0 0.047619 0.802817 0.0446495 0.000433624 0.841543 0.0295008 0.0115677 12.375 12.625 24066 18408 5658 17 1775 1218
12.75 0.711037 0.0430235 0.0275396 0.884395 0.0330307 0.00471234 0.818182 0.0984849 0 0.838762 0.058145 0.00219262 0.892135 0.0251666 0.00400698 12.625 12.875 13913 10773 3140 11 614 890
13.00 0.808757 0.0505015 0.0211243 0.934997 0.0164199 0.0101761 1 0 0 0.87931 0.0482259 -0.0113146 0.953237 0.00335693 0.01734 12.875 13.125 7867 6144 1723 3 58 556
13.25 0.875506 0.0450606 0.0216638 0.962877 0.0130128 0.00910574 0 0 0 0.833333 0.0238096 -0.0238096 0.962406 0.0109596 0.00577337 13.125 13.375 4324 3462 862 0 6 399
13.50 0.924188 0.0309438 0.0108303 0.961353 0.0180994 0.00281608 0 0 0 0 0 0 0.962343 0.0131671 0.00252169 13.375 13.625 2353 1939 414 0 0 239
