#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26954 156 364 326
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 48644 538 1196 1141
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 228058 3459 7557 6612
9.50 1 -0.166667 0.5 0.333333 0.457384 0.0833333 0.428571 0.321429 0.178571 9.375 9.625 840542 11354 16586 13995
9.75 0.75 0 0.305556 0.666667 0.0701754 0.208333 0.8 -0.0051282 0.329412 9.625 9.875 2.31804e+06 29935 33311 27077
10.00 0.946154 0.0285297 0.0863407 0.914634 0.0077796 0.10865 0.945652 0.0176505 0.0590543 9.875 10.125 3.41005e+06 57867 57932 44843
10.25 0.97043 0.00039643 0.0252247 0.976471 -0.00169992 0.0297503 0.962555 0.0146567 0.00975269 10.125 10.375 2.4589e+06 57801 55136 41652
10.50 0.961637 0.0157217 0.00147343 0.967634 0.00824159 0.00725782 0.978766 0.000306785 0.0152628 10.375 10.625 1.54335e+06 47237 43078 32890
10.75 0.970012 0.00690109 0.00487393 0.969865 0.00577712 0.0076685 0.976843 -0.00145602 0.0116506 10.625 10.875 956182 38361 32024 24289
11.00 0.95056 0.0217627 0.00168025 0.953645 0.0166726 0.00237161 0.961116 0.00907755 0.00465649 10.875 11.125 587390 30278 22739 16580
11.25 0.926687 0.036689 -0.00222415 0.930754 0.0267481 4.21405e-05 0.943685 0.018356 0.00594211 11.125 11.375 346293 21894 14840 10759
11.50 0.886522 0.0474138 -0.00106746 0.880479 0.0499806 0.00163925 0.892635 0.0400072 0.00452918 11.375 11.625 204187 13202 9866 6683
11.75 0.800141 0.0773828 -0.014145 0.79297 0.0666065 -0.0028764 0.842489 0.0391559 0.00739747 11.625 11.875 119692 4321 6538 4214
12.00 0.75431 0.0809497 -0.0178415 0.665294 0.0715636 -0.0104328 0.688889 0.0493576 -0.000383615 11.875 12.125 69922 496 4655 2695
12.25 0.714286 -0.00519484 0.047619 0.536294 0.0585054 -0.00389349 0.518341 0.0390357 0.00766665 12.125 12.375 40578 69 3075 1707
12.50 0.590909 0.0340909 0.0551948 0.381663 0.0448075 0.0139877 0.394558 0.0340136 0.0176003 12.375 12.625 23023 24 1796 1048
12.75 0.428571 0.0714286 0.0535714 0.313726 0.0288975 0.0316742 0.300136 0.0340344 0.021705 12.625 12.875 13119 7 619 808
13.00 0 0 0 0.188679 0.0699414 0.0307845 0.142251 0.0279175 0.0238832 12.875 13.125 7317 2 60 497
13.25 0.5 0 0 0.25 0.134615 0 0.0890208 0.00998913 0.0175922 13.125 13.375 3908 2 12 345
13.50 0 0 0 0.5 0 0 0.0459184 0.0153061 0.00571736 13.375 13.625 1982 0 2 202
13.75 0 0 0 0 0 0 0.0701754 0.00125314 0.016604 13.625 13.875 1007 0 0 59
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 437 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 186 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 40 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 13 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
