#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 28686 222 497 303
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 50980 776 1484 1107
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 245119 5054 9620 6671
9.50 0.5 -0.166667 0.5 2 -1 1.78571 0 0.6 0 9.375 9.625 955736 16794 22029 14464
9.75 0.517241 0.119122 0.231527 0.5 0.123529 0.139175 0.619048 0.150183 0.27422 9.625 9.875 2.67234e+06 40462 40407 25508
10.00 0.857143 0.0178571 0.303951 0.833333 0.0512221 0.200422 0.863636 0.0303865 0.25 9.875 10.125 3.61416e+06 65240 60717 37470
10.25 0.9 0.0627329 -0.0141791 0.946281 0.0154211 0.0278028 0.952381 0.0107918 0.0374873 10.125 10.375 2.5512e+06 63512 56225 33378
10.50 0.958707 0.00774777 0.0120407 0.96587 0.00517911 0.0158703 0.960452 0.011379 0.00928009 10.375 10.625 1.58999e+06 53318 43952 26200
10.75 0.970346 4.23789e-05 0.017029 0.952337 0.0165306 0.000712216 0.965306 0.00406325 0.012584 10.625 10.875 981053 43216 32192 19395
11.00 0.947669 0.0147644 0.00384867 0.953864 0.013389 0.00622988 0.955706 0.0133275 -0.000458658 10.875 11.125 596371 33929 22642 12863
11.25 0.926984 0.0284005 0.00388438 0.935903 0.0189898 0.00833231 0.946507 0.0105063 0.0118057 11.125 11.375 348237 24242 14703 8335
11.50 0.878219 0.0521302 0.00255513 0.892248 0.0413619 0.00842762 0.907256 0.0274383 0.0165361 11.375 11.625 203737 14405 9872 5187
11.75 0.805469 0.0810009 -0.00253129 0.804284 0.068152 0.00318271 0.835435 0.0398142 0.0216902 11.625 11.875 118237 4501 6671 3374
12.00 0.739496 0.0738375 -0.00336134 0.66755 0.0795894 -0.0113519 0.691759 0.0674842 -0.00366861 11.875 12.125 68478 500 4727 2121
12.25 0.666667 0.0382513 0.0196078 0.529053 0.0715947 -0.00862056 0.554536 0.03734 0.00730824 12.125 12.375 39259 66 3114 1343
12.50 0.684211 0.0549199 0.0175439 0.392049 0.0547312 0.000718445 0.410691 0.0409219 0.0153742 12.375 12.625 22023 22 1859 892
12.75 0.5 0 0 0.291016 0.0548625 0.0169135 0.318966 0.0331472 0.0322761 12.625 12.875 12237 4 602 640
13.00 0 0 0 0.298246 0.0350877 0.0558214 0.180851 0.0249537 0.0323099 12.875 13.125 6607 1 65 404
13.25 0 0 0 0.25 0.25 0.05 0.0922509 0.0116917 0.024875 13.125 13.375 3440 0 4 284
13.50 0 0 0 1 0 0 0.0592105 0.0141228 0.0194754 13.375 13.625 1699 0 2 155
13.75 0 0 0 0 0 0 0.0816327 0.0183674 0 13.625 13.875 785 0 0 49
14.00 0 0 0 0 0 0 0.2 0 0 13.875 14.125 317 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 122 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 26 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 3 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
