#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00341305 0.00413394 0.00142306 0.0137381 0.0117118 0.00572823 0.0134162 0.0126384 0.00550862 0.014996 0.012653 0.00663632 0.0156197 0.013376 0.00620927 7.2 7.4 650642 510123 140519 17577 17224 15200
7.5 0.00445114 0.00485585 0.00189522 0.0186088 0.0131552 0.00711882 0.0189608 0.0143468 0.00716104 0.0210589 0.0128669 0.00785135 0.0226711 0.017311 0.00931257 7.4 7.6 560769 433799 126970 16625 16102 14222
7.7 0.00591233 0.00556193 0.00225522 0.026073 0.0154044 0.00804907 0.027477 0.0183857 0.00872664 0.0268619 0.0160436 0.00890125 0.0289296 0.0192946 0.0101849 7.6 7.8 475210 363758 111452 15309 14642 12963
7.9 0.00837235 0.00659818 0.00302174 0.0418059 0.0237655 0.0124111 0.0421426 0.0257937 0.0126695 0.0420763 0.0225989 0.0125419 0.0442159 0.0208263 0.012582 7.8 8 392288 296206 96082 13682 12981 11568
8.1 0.0116832 0.00823925 0.00387551 0.0698083 0.0292039 0.0187062 0.0684807 0.0310704 0.0210002 0.0672358 0.0259564 0.0169016 0.0688808 0.0280951 0.0145702 8 8.2 323370 237911 85459 12792 11882 10580
8.3 0.0161985 0.00975325 0.00513924 0.0920224 0.0313968 0.0175786 0.0907928 0.0384958 0.0222445 0.0881706 0.0296211 0.0162337 0.0950076 0.0320782 0.0186575 8.2 8.4 269551 188634 80917 12275 11263 10147
8.5 0.0225379 0.0109303 0.00663094 0.113184 0.0322013 0.0203279 0.114856 0.0360475 0.0257158 0.112797 0.0300175 0.0210229 0.121222 0.0334701 0.0199813 8.4 8.6 225869 152375 73494 11539 10208 9206
8.7 0.0306641 0.0123971 0.00809048 0.139247 0.0318205 0.0225731 0.139757 0.0426015 0.0274406 0.140268 0.0296472 0.0245554 0.154018 0.0321911 0.0224353 8.6 8.8 183772 121127 62645 10488 8961 7946
8.9 0.0396593 0.0134506 0.00963812 0.174471 0.033403 0.0249981 0.177181 0.0414723 0.0287422 0.171264 0.0346286 0.024851 0.184211 0.0345022 0.0212982 8.8 9 148251 97972 50279 9204 7457 6662
9.1 0.0550018 0.0151253 0.0110132 0.210633 0.0339895 0.0259672 0.209341 0.0419573 0.0292426 0.202075 0.0334067 0.025112 0.228414 0.0387571 0.0248129 9 9.2 119898 79446 40452 7699 6244 5498
9.3 0.0706861 0.0174745 0.0118832 0.253993 0.0334377 0.0268708 0.239005 0.0363867 0.031563 0.25166 0.0332321 0.0272546 0.264894 0.0321401 0.022268 9.2 9.4 99033 65957 33076 6596 5309 4706
9.5 0.0946672 0.017316 0.0144001 0.295975 0.0267642 0.0246595 0.2725 0.0330911 0.0262176 0.288217 0.0249677 0.0257249 0.307856 0.0289783 0.0248869 9.4 9.6 83099 55648 27451 5173 4551 4149
9.7 0.120772 0.0170858 0.0148095 0.349457 0.0240903 0.023618 0.30364 0.0309743 0.0272366 0.358083 0.0265323 0.0277278 0.382298 0.0267086 0.0242535 9.6 9.8 72100 48502 23598 4041 4158 3660
9.9 0.156524 0.017263 0.0152554 0.406081 0.0214878 0.018987 0.331867 0.0298477 0.0289571 0.409416 0.0255919 0.0229842 0.438875 0.0226862 0.019511 9.8 10 63303 42954 20349 2673 3792 3353
10.1 0.204292 0.0166497 0.015747 0.469173 0.0215216 0.0187868 0.380161 0.0322388 0.0299047 0.482664 0.02506 0.023432 0.493146 0.0195139 0.0195084 10 10.2 57550 39209 18341 1699 3515 3209
10.3 0.274749 0.0155181 0.0174092 0.547476 0.0184413 0.015624 0.444307 0.034903 0.0318069 0.556381 0.0220181 0.0170446 0.573255 0.0154331 0.0141971 10.2 10.4 51697 35736 15961 777 3588 2954
10.5 0.35408 0.0154336 0.0161305 0.625817 0.0166367 0.0146338 0.529801 0.0291111 0.0409124 0.644486 0.019713 0.0180653 0.641209 0.0175071 0.0162602 10.4 10.6 44949 31575 13374 290 3262 2508
10.7 0.455637 0.017635 0.0199813 0.705823 0.018291 0.0153356 0.625 0.0366541 0.0295802 0.686225 0.0249064 0.0205142 0.753471 0.0143866 0.0155292 10.6 10.8 35967 25681 10286 104 2588 2197
10.9 0.572058 0.0218137 0.0248835 0.782259 0.0193607 0.0171618 0.71875 0.0707237 0.0758929 0.746214 0.0222399 0.0184076 0.821205 0.0172467 0.017536 10.8 11 23551 17242 6309 24 1474 1527
11.1 0.696934 0.0272042 0.0343981 0.855567 0.0176865 0.0156737 0.625 0.125 0.0694444 0.772926 0.0244476 0.0202376 0.88835 0.0132898 0.0175938 11 11.2 12018 9276 2742 9 455 842
11.3 0.824627 0.0243189 0.0317714 0.913242 0.0123113 0.0171921 0 1 0 0.830508 0.0283151 0.0276915 0.920962 0.0130312 0.0160709 11.2 11.4 4875 4032 843 0 71 320
11.5 0.906462 0.0170193 0.0179037 0.919255 0.0194246 0.0203782 0 0 0 0.75 0.25 0.25 0.933333 0.0241135 0.0333334 11.4 11.6 1712 1506 206 0 2 86
11.7 0.958246 0.00758511 0.0121257 0.972222 0.0277778 0.0157005 0 0 0 0 0 0 0.928571 0.0714286 0.0396825 11.6 11.8 500 464 36 0 0 13
11.9 0.982609 0.00777596 0.0124594 1 0 1 0 0 0 0 0 0 0 0 0 11.8 12 91 88 3 0 0 0
12.1 0.923077 0.0334448 0.0659341 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 10 10 0 0 0 0
12.3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 2 2 0 0 0 0
12.5 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
