#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 265207 5 1 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 423021 82 4 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.3379e+06 1137 36 0
9.50 0 0 0 0 0 0 0 0 0 9.375 9.625 3.28491e+06 9284 327 0
9.75 0 1 0 0 0.711538 0 0 0 0 9.625 9.875 3.94686e+06 19609 561 0
10.00 0 0 0 1 0 1 0 0 0 9.875 10.125 2.77493e+06 22499 662 0
10.25 0 0.747349 0 0 0 0 0 0 0 10.125 10.375 1.5737e+06 23131 731 0
10.50 0 0.668404 0 0 0.480427 0 0 0 0 10.375 10.625 824655 17516 537 0
10.75 0 0.9375 0 0 0 0 0 0 0 10.625 10.875 409178 12021 346 0
11.00 1 -0.0777778 1 0 0.52381 0 0 0 0 10.875 11.125 195576 7810 220 0
11.25 0.9 0.1 0.9 0 0.884615 0 0 0 0 11.125 11.375 88708 4628 133 0
11.50 0.966667 0.0333334 0.966667 0.8 0.2 0.8 0 0 0 11.375 11.625 37787 2406 118 0
11.75 1 0 1 0.714286 0.285714 0.714286 0 0 0 11.625 11.875 15116 648 68 0
12.00 1 0 1 1 0 1 0 0 0 11.875 12.125 5606 92 51 0
12.25 0 0 0 1 0 1 0 0 0 12.125 12.375 1751 1 13 0
12.50 0 0 0 0.6 0.4 0.6 0 0 0 12.375 12.625 476 0 19 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 107 0 1 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 21 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 1 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
