#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 3.27665e-05 0 0 3.27665e-05 0 0 3.27665e-05 0 0 3.27665e-05 8.625 8.875 62799 1761 245 244 33
9 -2.84129e-05 9.47095e-06 9.47095e-06 -2.84129e-05 9.47095e-06 9.47095e-06 -2.84129e-05 0 1.89419e-05 -2.84129e-05 0 1.89419e-05 8.875 9.125 110659 5073 905 912 137
9.25 1.46344e-05 5.13005e-05 -2.1727e-06 -1.10785e-05 0.000148501 -5.89353e-10 0.000130144 0.000140826 2.37364e-06 -1.10785e-05 8.86281e-06 4.42976e-06 9.125 9.375 490215 38891 6822 7081 1142
9.5 0.000113873 0.000865551 -1.43721e-06 0.000143834 0.00113359 4.13063e-05 8.04914e-05 0.00132507 -4.48379e-05 0.000718621 0.00050229 0.000311365 9.375 9.625 1.80681e+06 194569 31800 25513 3774
9.75 0.000239525 0.00245018 -8.90542e-06 0.000570918 0.0041955 5.22658e-05 0.000620502 0.0048338 -3.2993e-05 0.000898613 0.00648681 -5.39771e-06 9.625 9.875 3.9304e+06 495353 70479 45216 6401
10 9.05201e-05 0.00123147 -3.13219e-05 0.000157467 0.00186729 -2.6074e-05 0.000174946 0.00283326 -2.44778e-06 0.00069544 0.00173547 0.000591205 9.875 10.125 4.05185e+06 583791 83372 49862 7130
10.25 0.000260942 0.00103372 0.000139182 0.00033763 0.00160419 0.000134691 0.000580539 0.00186975 0.000353966 0.00105154 0.00177591 0.000830759 10.125 10.375 2.70845e+06 507241 75635 42894 6229
