#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 3.2844e-05 0 0 3.2844e-05 0 0 3.2844e-05 0 0 3.2844e-05 8.625 8.875 32734 2287 113 358 479
9 -2.11064e-05 2.11064e-05 0 -2.11064e-05 2.11064e-05 0 -2.11064e-05 2.11064e-05 0 -2.11064e-05 2.11064e-05 0 8.875 9.125 53889 6510 370 1139 1382
9.25 7.49573e-06 9.77307e-08 4.248e-05 -8.49656e-05 6.99732e-05 -1.49999e-05 9.24967e-05 4.69193e-05 0.000132477 7.38906e-05 3.49866e-05 0.00011387 9.125 9.375 232527 32446 2309 5635 6295
9.5 0.000410187 0.000192812 0.000372593 0.000564559 0.00019966 0.000579154 0.000372643 0.000247829 0.000294321 0.000607057 0.000248658 0.000639192 9.375 9.625 752344 68313 6262 9892 10702
9.75 0.000845113 0.00075036 0.000727214 -0.000310938 0.00177294 -0.00037371 0.000753979 0.00155039 0.00065325 0.00288963 0.0010345 0.00250115 9.625 9.875 1.94697e+06 181932 17205 20587 21349
10 0.00644537 0.00215862 0.00517634 0.00674106 0.0022917 0.00539914 0.00631478 0.00303991 0.00472025 0.0109348 0.00168603 0.00916321 9.875 10.125 2.98677e+06 415201 43972 47616 46416
10.25 0.016342 0.00439286 0.011149 0.0152166 0.00575853 0.00968497 0.018546 0.00585565 0.0121148 0.0254011 0.00259747 0.0179898 10.125 10.375 2.27537e+06 417160 46758 49687 46522
