#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.4623e-05 5.97213e-05 1.01935e-05 9.65372e-06 0.000131571 9.65372e-06 0 0.000253293 0 0 0.003861 0 0 0 0 7.2 7.4 552282 455814 96468 8879 236 0
7.5 2.99054e-05 0.000100019 2.06485e-05 2.0912e-05 0.000265655 2.0912e-05 0 0.000286752 0 0 0 0 0 0 0 7.4 7.6 428250 343036 85214 9121 278 0
7.7 5.49207e-05 0.000186237 3.91435e-05 2.28877e-05 0.000448541 2.28877e-05 0 0.000493194 0 0 0 0 0 0 0 7.6 7.8 321254 251290 69964 8624 281 0
7.9 0.000101885 0.000218303 6.24822e-05 3.38748e-05 0.00068938 3.38748e-05 0 0.000930124 0 0 0 0 0 0 0 7.8 8 235481 181735 53746 7863 225 0
8.1 0.000109864 0.000356645 5.54213e-05 0.00010327 0.000855871 8.45912e-05 0 0.00156896 0 0 0 0 0 0 0 8 8.2 166705 128426 38279 6957 215 0
8.3 0.000114054 0.000504086 6.37227e-05 0.000164663 0.00155349 0.000128405 0 0.00226166 0 0 0 0 0 0 0 8.2 8.4 116226 90594 25632 5637 187 0
8.5 9.7394e-05 0.000510062 6.89222e-05 0.000161455 0.00289818 0.000161455 0.000177399 0.00384717 0.000177399 0 0.0136986 0 0 0 0 8.4 8.6 80610 63412 17198 4763 177 0
8.7 9.20302e-05 0.00109364 7.0934e-05 0.000205072 0.00451264 0.000205072 0 0.00666513 0 0 0.023622 0 0 0 0 8.6 8.8 55432 44526 10906 3666 112 0
8.9 5.82886e-05 0.0019307 5.82886e-05 0.000308928 0.00654585 0.00019164 0 0.00931232 0 0 0.0196078 0 0 0 0 8.8 9 37446 30548 6898 2821 97 0
9.1 8.69187e-05 0.00490423 8.69187e-05 0.000629459 0.0128142 0.000449343 0.00044603 0.017572 0.00044603 0 0.0238095 0 0 0 0 9 9.2 24991 20652 4339 2111 93 0
9.3 0.000180799 0.0100688 0.000180799 0.000708717 0.0201163 0.000708717 0.00062461 0.0207934 0.00062461 0 0.0779221 0 0 0 0 9.2 9.4 16686 14059 2627 1401 66 0
9.5 0.000347826 0.0159186 0.000347826 0.000711238 0.029859 0.000711238 0 0.024581 0 0 0.125 0 0 0 0 9.4 9.6 11074 9439 1635 917 40 0
9.7 0.00154712 0.0247481 0.00154712 0.0031881 0.0670822 0.0031881 0.00192678 0.0407171 0.00192678 0.0238095 0.135281 0.0238095 0 0 0 9.6 9.8 6974 6026 948 490 41 0
9.9 0.00379507 0.0352393 0.00379507 0.00899281 0.0719989 0.00899281 0 0.0533333 0 0.0869565 0.143813 0.0869565 0 0 0 9.8 10 4589 4037 552 259 37 0
10.1 0.00976007 0.046184 0.00976007 0.0267176 0.090371 0.0267176 0.00847458 0.0534723 0.00847458 0.0857143 0.204608 0.0857143 0 0 0 10 10.2 2878 2599 279 104 41 0
10.3 0.0198238 0.0686027 0.0185054 0.0220994 0.106243 0.0220994 0 0.0533333 0 0.0833333 0.185897 0.0833333 0 0 0 10.2 10.4 1699 1523 176 64 26 0
10.5 0.0486436 0.0825237 0.041631 0.0277778 0.148693 0.0277778 0 0.153846 0 0.0769231 0.173077 0.0769231 0 0 0 10.4 10.6 1089 1000 89 17 14 0
10.7 0.0616302 0.104652 0.0486713 0.0434783 0.144022 0.0434783 0 0.111111 0 0.1 0.233333 0.1 0 0 0 10.6 10.8 632 578 54 9 16 0
10.9 0.0691057 0.137001 0.0510551 0.1 0.15 0.1 0 0 0 0.25 0.25 0.25 0 0 0 10.8 11 333 315 18 1 6 0
11.1 0.0852713 0.114729 0.0577484 0 0.333333 0 0 0 0 0 0.5 0 0 0 0 11 11.2 153 138 15 1 7 0
11.3 0.142857 0.122449 0.118467 0 0.25 0 0 0 0 0 0.333333 0 0 0 0 11.2 11.4 46 44 2 0 2 0
11.5 0.166667 0.141026 0.166667 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 16 15 1 1 0 0
11.7 0.5 0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 2 2 0 0 0 0
11.9 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 2 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
