#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00208496 0.00173956 0.000949703 0.00816632 0.00642531 0.00320455 0.00863108 0.00665344 0.00336368 0.00883508 0.00673016 0.00373523 0.0103956 0.00740534 0.00430785 7.2 7.4 607813 470015 137798 20001 17199 12001
7.5 0.00289451 0.00231879 0.00128161 0.0124752 0.00898731 0.00424047 0.0128753 0.00905226 0.00451527 0.0120317 0.00807681 0.00443337 0.0138309 0.00908125 0.00509393 7.4 7.6 504913 386207 118706 18037 15689 10693
7.7 0.00396339 0.00300799 0.00165214 0.0229521 0.0119338 0.00735463 0.0236514 0.0121185 0.00839306 0.0200916 0.0125623 0.00716466 0.0246002 0.010867 0.00785852 7.6 7.8 418010 317234 100776 16081 13580 9367
7.9 0.00586587 0.00398132 0.00219596 0.0398868 0.0172858 0.0107693 0.0386733 0.0194143 0.0107443 0.0346037 0.0157248 0.00945524 0.0396855 0.0172548 0.0107153 7.8 8 347305 256937 90368 15018 12382 8810
8.1 0.008499 0.00534029 0.00313705 0.0522171 0.0183266 0.0122116 0.0559808 0.0192734 0.0143058 0.0516078 0.0177155 0.0120791 0.0506848 0.0228514 0.0133037 8 8.2 294084 206725 87359 15032 11962 8395
8.3 0.0123937 0.00602052 0.0040459 0.0657274 0.0197178 0.0134365 0.0675383 0.0222965 0.0146828 0.0657941 0.0196071 0.0136266 0.0698022 0.0221882 0.016909 8.2 8.4 247311 165802 81509 14741 11101 7859
8.5 0.0180151 0.00713337 0.00535152 0.084653 0.0227272 0.0151893 0.0891296 0.0226486 0.0169676 0.0874117 0.020808 0.0161516 0.0933429 0.0251098 0.0178878 8.4 8.6 201167 132620 68547 13261 9757 6769
8.7 0.025034 0.00849595 0.00681399 0.108775 0.0220008 0.0170475 0.113826 0.0202192 0.0185217 0.10494 0.0249892 0.0173773 0.120256 0.0278708 0.0198356 8.6 8.8 161586 106066 55520 11603 8332 5618
8.9 0.0353616 0.00958757 0.00877145 0.139047 0.0221826 0.0185009 0.139532 0.0215674 0.0207039 0.137198 0.0221904 0.0200882 0.159707 0.0272603 0.0231596 8.8 9 129593 85514 44079 9826 6931 4653
9.1 0.0456432 0.0102307 0.0094569 0.177687 0.0186083 0.02245 0.171874 0.0158344 0.0247692 0.187793 0.0188756 0.0229295 0.191919 0.0272804 0.026388 9 9.2 104716 69480 35236 8364 5738 4002
9.3 0.0609743 0.011482 0.0108156 0.213867 0.0191423 0.0204576 0.203214 0.0191564 0.0227795 0.212958 0.0184306 0.0191893 0.243881 0.0282219 0.025632 9.2 9.4 85989 57321 28668 6634 5065 3372
9.5 0.0785601 0.0126438 0.0120405 0.25666 0.0207697 0.020308 0.225591 0.0201124 0.0222153 0.262714 0.0218095 0.0228727 0.279232 0.0284101 0.0238359 9.4 9.6 72877 49016 23861 5291 4388 3028
