#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 34077 136 379 470
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 55281 355 1156 1435
9.25 0 0 0 1 0 1 0 0.786802 0 9.125 9.375 236305 2359 5699 6352
9.50 1 0 1 0.8 0.2 0.466667 1 0 1 9.375 9.625 753838 6294 9858 10750
9.75 0.840909 0.0479798 0.174242 0.854839 0.0682382 0.127566 0.88189 0.0228721 0.15262 9.625 9.875 1.93952e+06 16897 20378 21272
10.00 0.960739 0.00751495 0.0433837 0.92418 0.0182657 0.0279539 0.969118 0.000447571 0.0392931 9.875 10.125 2.97379e+06 43412 47391 46504
10.25 0.970408 -0.00301683 0.0443807 0.977721 -0.00407726 0.0346514 0.979847 0.000459194 0.0266699 10.125 10.375 2.2692e+06 46320 49660 46540
10.50 0.972513 0.000425041 0.0314066 0.973302 0.00462282 0.0220309 0.972853 0.0059073 0.0191808 10.375 10.625 1.44981e+06 38328 40134 37445
10.75 0.967457 0.0075044 0.0205294 0.976926 0.00191045 0.0252348 0.980931 -0.00142503 0.0266289 10.625 10.875 904093 30090 30297 28168
11.00 0.953805 0.0145392 0.0210587 0.960154 0.0100985 0.0159662 0.96849 0.00431097 0.0188772 10.875 11.125 560174 23715 21185 19748
11.25 0.922607 0.027514 0.0147089 0.92884 0.015209 0.0196031 0.946809 0.00835717 0.0179871 11.125 11.375 336926 17859 13712 12611
11.50 0.861038 0.0492368 0.00685513 0.864957 0.0409537 0.00968653 0.89039 0.0242474 0.0161989 11.375 11.625 201004 11258 9047 7866
11.75 0.770982 0.060774 0.00212467 0.770987 0.0548195 0.000186324 0.79745 0.0334162 0.014905 11.625 11.875 119863 3921 5879 5093
12.00 0.705224 0.0588211 -0.00274074 0.629615 0.0729799 -0.00668347 0.66297 0.040876 0.00350255 11.875 12.125 70584 486 4131 3231
12.25 0.607143 0.0217231 0.0404762 0.506012 0.0477001 0.00317729 0.537333 0.0329623 0.00998956 12.125 12.375 41509 72 2770 2020
12.50 0.428571 0.0714286 0.0168067 0.362143 0.0511334 0.00558326 0.374528 0.0299244 0.00976637 12.375 12.625 24270 15 1733 1261
12.75 0.166667 0.133333 -0.0151515 0.291045 0.0297408 0.00832227 0.273063 0.0264711 0.0113016 12.625 12.875 14291 6 636 910
13.00 0 0 0 0.140625 0.0388622 0.00904605 0.140417 0.0194338 0.0103983 12.875 13.125 8008 1 69 568
13.25 0 0 0 0.125 0.0568182 0.125 0.12234 0.00607488 0.0218113 13.125 13.375 4538 0 8 389
13.50 0 0 0 0 0 0 0.0686695 0.013227 0.011652 13.375 13.625 2421 0 2 242
13.75 0 0 0 0 0 0 0.0641026 0.00997151 0.0224359 13.625 13.875 1282 0 0 82
14.00 0 0 0 0 0 0 0.111111 0.0138889 0.0111111 13.875 14.125 626 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 306 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 108 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 42 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 5 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
