#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00168523 0.0016252 0.000850194 0.00702499 0.00613484 0.00318077 0.00702121 0.00665827 0.00337949 0.00891204 0.00667206 0.00396602 0.00847682 0.00774811 0.00380821 7.2 7.4 600630 463307 137323 20447 17168 10430
7.5 0.00239215 0.00209263 0.00119545 0.0113771 0.00749184 0.00461768 0.0119596 0.00890088 0.00501984 0.0117984 0.00845938 0.00419242 0.011862 0.00953978 0.00495797 7.4 7.6 493252 376030 117222 18592 15355 9319
7.7 0.00337372 0.00280996 0.00156129 0.0216754 0.0132795 0.00709221 0.0225254 0.0121972 0.00754548 0.0204866 0.0108011 0.00751423 0.0224607 0.0139157 0.00870556 7.6 7.8 406437 306781 99656 16643 13248 8307
7.9 0.00503942 0.00365166 0.00223463 0.0349167 0.0167934 0.0111552 0.0356637 0.0165362 0.0112602 0.0338037 0.0149177 0.0114636 0.0359668 0.0213883 0.0131008 7.8 8 340580 248848 91732 15807 12521 7887
8.1 0.00755165 0.00462423 0.00295955 0.0473739 0.0179583 0.0135797 0.0488356 0.0165712 0.0146713 0.0456368 0.0184949 0.012559 0.0480301 0.0222015 0.0151962 8 8.2 288614 199790 88824 16097 11797 7605
8.3 0.011527 0.00583426 0.00420744 0.0597417 0.0188285 0.015363 0.0610669 0.0184757 0.0147773 0.0596854 0.0198031 0.0154557 0.066731 0.0217572 0.0175927 8.2 8.4 240668 159586 81082 15322 11093 6963
8.5 0.0165368 0.00714336 0.0054058 0.0802611 0.0212683 0.017446 0.0856086 0.018472 0.018043 0.0792993 0.0204251 0.0174714 0.0875576 0.0263959 0.0206092 8.4 8.6 195363 128585 66778 13682 9408 5837
8.7 0.0233032 0.00738386 0.0065024 0.105082 0.0200849 0.0188555 0.107776 0.0212318 0.0195931 0.110246 0.0218976 0.0214147 0.121035 0.0294293 0.0250346 8.6 8.8 156187 102900 53287 11817 8072 4915
8.9 0.0329151 0.00976361 0.00867251 0.135587 0.0213257 0.0218872 0.134531 0.0182862 0.0230261 0.135061 0.0221106 0.0204658 0.156429 0.0284616 0.0249754 8.8 9 125304 82602 42702 10169 6686 4094
9.1 0.0445972 0.0112989 0.00998981 0.16902 0.0185358 0.021986 0.16153 0.0169173 0.0225443 0.173481 0.0180615 0.024294 0.18963 0.0254639 0.0241228 9 9.2 100568 66707 33861 8437 5606 3450
9.3 0.058527 0.0116356 0.0111547 0.203074 0.0219691 0.0220897 0.185015 0.0201588 0.021351 0.211666 0.0230994 0.0218127 0.220829 0.034073 0.0241416 9.2 9.4 82761 55151 27610 6887 4942 2886
9.5 0.0761918 0.0138875 0.0116313 0.244485 0.024105 0.023821 0.210439 0.0224475 0.0243185 0.255264 0.0254731 0.0263194 0.256833 0.0363306 0.0218407 9.4 9.6 69677 47037 22640 5318 4182 2557
9.7 0.106763 0.0155976 0.0133685 0.297076 0.0232287 0.0270319 0.234416 0.023114 0.0262709 0.32298 0.0239057 0.0288622 0.322674 0.0297523 0.0280556 9.6 9.8 61415 41732 19683 3978 3810 2422
9.9 0.134923 0.0175285 0.0162557 0.344076 0.0196778 0.0240508 0.252206 0.019623 0.0273656 0.370224 0.0201205 0.0240501 0.366059 0.0258211 0.0220287 9.8 10 55349 38017 17332 2831 3695 2141
10.1 0.185618 0.0153216 0.0192218 0.408043 0.0200427 0.0216699 0.266705 0.0225645 0.0255801 0.437807 0.0220073 0.024909 0.44282 0.0187995 0.0229169 10 10.2 51043 35556 15487 1627 3679 2103
