#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00127946 0.00144206 0.000716336 0.00532541 0.00516654 0.00275047 0.00552327 0.00494703 0.00276321 0.0050851 0.0058836 0.00272008 0.00657487 0.00770915 0.00351604 7.2 7.4 588143 452764 135379 21416 17009 8454
7.5 0.00173156 0.00185829 0.000998045 0.00997714 0.00741224 0.00458253 0.0100289 0.00783073 0.00482596 0.00955257 0.00695234 0.00465431 0.00958023 0.00837679 0.00481633 7.4 7.6 478306 363826 114480 19469 14738 7457
7.7 0.00254967 0.00242858 0.00141869 0.0182794 0.0107084 0.00820585 0.0179168 0.0119138 0.00780094 0.0173401 0.00986631 0.00794418 0.0182195 0.0121502 0.00857233 7.6 7.8 393283 292617 100666 17861 13351 6763
7.9 0.00398359 0.00317765 0.00201365 0.0273136 0.0141089 0.0112288 0.0280004 0.0141003 0.0117045 0.0268132 0.0135352 0.0113991 0.029076 0.0190843 0.0113031 7.8 8 332135 235766 96369 17704 12584 6663
8.1 0.00610311 0.00405128 0.00282391 0.0363507 0.0171388 0.0129135 0.0375286 0.015881 0.0140185 0.0352117 0.0154203 0.0127958 0.0371521 0.0239281 0.0151566 8 8.2 280578 189089 91489 17910 11894 6485
8.3 0.00947602 0.00593412 0.00422392 0.0501459 0.0195819 0.0163277 0.0522663 0.0198094 0.0166521 0.0501946 0.0229259 0.0163944 0.0570846 0.0274707 0.0182889 8.2 8.4 230280 151715 78565 16106 10763 5598
8.5 0.0135316 0.00726262 0.00498514 0.0677103 0.0230758 0.0185536 0.0719416 0.021308 0.0201838 0.0715363 0.0237482 0.0185053 0.0725745 0.0277425 0.022063 8.4 8.6 186005 121854 64151 14248 9100 4769
8.7 0.020052 0.00794629 0.00702207 0.0905729 0.0237604 0.0212678 0.0925296 0.0240503 0.0221648 0.0971514 0.0254008 0.0230681 0.097333 0.0340058 0.026784 8.6 8.8 148099 97477 50622 12350 7602 4012
8.9 0.02998 0.0107367 0.00874172 0.122599 0.0242507 0.0253227 0.120362 0.0230249 0.0246737 0.130379 0.0246194 0.0259894 0.136007 0.036052 0.0317488 8.8 9 118524 78406 40118 10466 6396 3311
9.1 0.0408035 0.0114254 0.0110718 0.153154 0.0221432 0.0260934 0.145165 0.020388 0.026896 0.157849 0.0217473 0.0265148 0.171527 0.0361996 0.0281574 9 9.2 94285 62770 31515 8589 5375 2805
9.3 0.0546753 0.0115633 0.0119156 0.187915 0.0259644 0.0250231 0.167466 0.0198935 0.0244307 0.203348 0.0278202 0.0252678 0.220118 0.0427868 0.0344346 9.2 9.4 76735 51221 25514 6782 4689 2376
9.5 0.072169 0.0159676 0.0132577 0.229443 0.0282314 0.0264445 0.183576 0.0238559 0.0258157 0.259637 0.0291241 0.0302508 0.256498 0.0378849 0.0278036 9.4 9.6 64634 43690 20944 5233 3969 1984
9.7 0.096137 0.0161531 0.0149351 0.275643 0.0273001 0.0291908 0.21682 0.0247382 0.0295792 0.297723 0.0257513 0.029226 0.301724 0.028623 0.0282866 9.6 9.8 55896 38070 17826 3780 3633 1839
9.9 0.131285 0.0187175 0.0183827 0.332056 0.0238911 0.0288237 0.228976 0.0230126 0.0222669 0.35845 0.0287941 0.0301406 0.38369 0.0281418 0.0274557 9.8 10 50186 34787 15399 2465 3485 1688
10.1 0.179076 0.0175672 0.0194204 0.39355 0.0198858 0.0247275 0.259425 0.0235333 0.0265851 0.440802 0.023844 0.0272541 0.444973 0.0265908 0.0263686 10 10.2 46767 32819 13948 1442 3458 1657
10.3 0.239854 0.0165424 0.0204937 0.454635 0.0235764 0.0233954 0.268605 0.027591 0.0224147 0.493445 0.024548 0.025351 0.517195 0.0242898 0.0191329 10.2 10.4 44060 31661 12399 804 3536 1590
10.5 0.316694 0.0174036 0.0210632 0.53045 0.0232984 0.0189757 0.346505 0.0250232 0.0272141 0.553339 0.0257551 0.0224684 0.597097 0.0216028 0.0182242 10.4 10.6 39906 29266 10640 337 3309 1511
10.7 0.399005 0.0169722 0.0188173 0.601164 0.0252205 0.0210307 0.46281 0.0329166 0.0478439 0.604089 0.0259609 0.0263679 0.684047 0.0226616 0.0270125 10.6 10.8 31867 23983 7884 130 2572 1287
10.9 0.503418 0.0208607 0.0192323 0.686078 0.0249683 0.0265553 0.571429 0.0695971 0.0451128 0.653868 0.0297056 0.0310671 0.757292 0.0237224 0.022509 10.8 11 20825 16079 4746 39 1494 950
11.1 0.62014 0.0198958 0.0207997 0.769296 0.0245379 0.0238265 0.777778 0.0793651 0.0634921 0.683135 0.0276498 0.0225995 0.855576 0.0196798 0.0294076 11 11.2 10268 8086 2182 7 593 557
