#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 46463 107 305 393
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 67621 326 962 1203
9.25 0 0 0 1 0 1 1 0 1 9.125 9.375 266197 2106 5321 6149
9.50 0.5 0.5 0.5 1 0 1 1 0 0.0697674 9.375 9.625 771575 5861 9150 10351
9.75 0.821429 0.178571 0.0880952 0.858974 0.141026 0.100872 0.882353 0.00497097 0.132353 9.625 9.875 1.89105e+06 15234 18413 19959
10.00 0.96371 -0.000746667 0.0449421 0.955 -0.000714242 0.0502381 0.959608 0.00467741 0.0365314 9.875 10.125 2.89154e+06 40647 45141 45070
10.25 0.967626 0.00380266 0.0293081 0.964755 0.0105448 0.0176181 0.974033 0.00279361 0.0239885 10.125 10.375 2.22951e+06 44235 47838 46223
10.50 0.957335 0.0156798 0.0162456 0.9762 0.000648856 0.0222572 0.978738 -0.00241274 0.0280632 10.375 10.625 1.42945e+06 36696 38950 37492
10.75 0.957637 0.0088706 0.0220128 0.97191 0.00394756 0.0190799 0.975677 0 0.0242011 10.625 10.875 893062 28384 29409 28134
11.00 0.953194 0.0131076 0.0172322 0.956163 0.0116633 0.0130192 0.96837 0.0035007 0.0186628 10.875 11.125 552853 22268 20636 19822
11.25 0.908422 0.0363293 0.00478655 0.922306 0.0283229 0.00410616 0.939453 0.0138493 0.0137101 11.125 11.375 334041 16755 13288 12755
11.50 0.842262 0.0612903 -0.00412363 0.871038 0.0321732 0.0105728 0.881327 0.0303944 0.00903386 11.375 11.625 199843 10790 8675 8012
11.75 0.763578 0.0679235 -0.0079872 0.782547 0.0429453 0.00596595 0.79772 0.0297585 0.0145355 11.625 11.875 119374 3780 5765 5086
12.00 0.68 0.07 -0.00284791 0.627936 0.0645441 -0.00194699 0.657333 0.0456682 -0.000658154 11.875 12.125 70357 451 4007 3292
12.25 0.610169 0.000941634 0.0463397 0.498429 0.0472103 0.00298306 0.516721 0.0319405 0.00624853 12.125 12.375 41470 71 2672 2054
12.50 0.6 -0.0482759 0.117241 0.367465 0.0432925 0.0133436 0.390244 0.0226247 0.0168449 12.375 12.625 24446 24 1708 1268
12.75 0.666667 0.0333333 0.111111 0.285149 0.0232627 0.0188086 0.2554 0.0322163 0.00540024 12.625 12.875 14357 9 579 887
13.00 0 0 0 0.175439 0.0304438 0.0254386 0.159049 0.00791334 0.0225971 12.875 13.125 8155 2 65 580
13.25 0 0 0 0 0.111111 0 0.128686 0.0121183 0.0158658 13.125 13.375 4604 0 9 388
13.50 0 0 0 0 0 0 0.064 0.00392453 0.0201753 13.375 13.625 2497 0 1 258
13.75 0 0 0 0 0 0 0.0571429 0.0104247 0.0263736 13.625 13.875 1340 0 0 73
14.00 0 0 0 0 0 0 0.142857 0.107143 0 13.875 14.125 650 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 327 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 131 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 46 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
