#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00187905 0.00269409 0.00138513 0.00190114 0.00294604 0.00145757 0.00227871 0.0024419 0.00184125 0.00218037 0.00302574 0.00167515 7.2 7.4 577407 134171 23821 14315 3153
7.5 0.00356065 0.00418581 0.00261281 0.00377745 0.00451647 0.00289102 0.00300621 0.00434471 0.00179658 0.0047659 0.00555185 0.00317336 7.4 7.6 471458 120609 22868 13054 2883
7.7 0.00547151 0.00676688 0.0037467 0.00614485 0.00717661 0.00453263 0.00577159 0.0067292 0.003603 0.010327 0.00764755 0.00750368 7.6 7.8 390195 114642 23148 12533 2977
7.9 0.0082485 0.00884923 0.00508779 0.00915203 0.00942399 0.0055279 0.00925813 0.0095199 0.00557271 0.00997266 0.0124734 0.0058027 7.8 8 323775 107361 22862 12007 2916
8.1 0.0129156 0.0108592 0.00794355 0.0143828 0.0111545 0.0087415 0.01335 0.0121102 0.00818981 0.0173529 0.0172815 0.0093404 8 8.2 263559 90073 20569 10803 2632
8.3 0.0201457 0.0147861 0.0110537 0.0220115 0.0151297 0.0123748 0.0230135 0.0155436 0.0120808 0.0337362 0.0241755 0.0206404 8.2 8.4 210593 71869 18164 9044 2206
8.5 0.0296408 0.0166959 0.0151118 0.031958 0.0176473 0.0161606 0.0327858 0.0198796 0.0177769 0.0355206 0.0285922 0.0171547 8.4 8.6 166127 56154 15486 7787 1851
8.7 0.0458186 0.0203841 0.0198325 0.0437046 0.0200077 0.0180467 0.0503937 0.0273493 0.0209454 0.0489862 0.0318539 0.0182159 8.6 8.8 131810 43903 13347 6362 1569
8.9 0.0617482 0.025236 0.0235573 0.0607248 0.0222382 0.0221318 0.0697592 0.0284942 0.0262364 0.0743687 0.0361017 0.0228625 8.8 9 104185 34100 10936 5565 1275
9.1 0.0828806 0.0279642 0.0263092 0.0696197 0.0237387 0.0236911 0.0891689 0.0333397 0.0288218 0.109943 0.0319082 0.0333841 9 9.2 81750 26254 8541 4616 1099
9.3 0.103328 0.028652 0.0261843 0.0736087 0.0208661 0.0234223 0.122714 0.0332028 0.0298302 0.120788 0.0445171 0.0300806 9.2 9.4 63770 19577 5941 3784 861
9.5 0.131139 0.0360471 0.0287995 0.0766244 0.0273687 0.0210432 0.156736 0.0404833 0.0330643 0.157274 0.0511801 0.0322075 9.4 9.6 50969 15541 4032 3228 732
