#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27445 111 322 365
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 47315 371 1014 1191
9.25 0 0.708185 0 0 0 0 0 0 0 9.125 9.375 216892 2306 5790 6203
9.50 0.666667 0.133333 0.666667 0.75 0.25 0.75 0.777778 0.222222 0.277778 9.375 9.625 757829 7011 10921 11457
9.75 0.702703 0.130631 0.131274 0.819672 0.040793 0.231437 0.87234 -0.0114709 0.250719 9.625 9.875 2.03231e+06 20587 23628 23551
10.00 0.91635 0.0290283 0.0197981 0.930693 0.0436659 0.00943327 0.961538 0.00671554 0.0311902 9.875 10.125 3.12096e+06 48166 50353 47648
10.25 0.960692 0.0167618 0.0191076 0.958857 0.0204328 0.0159142 0.966867 0.014614 0.0104014 10.125 10.375 2.33489e+06 50223 51002 46413
10.50 0.972591 0.00666875 0.0190496 0.973108 0.00645155 0.0265711 0.977285 0.00416815 0.0238505 10.375 10.625 1.48170e+06 41185 40983 36863
10.75 0.969967 0.0100393 0.0201366 0.972534 0.0056293 0.0238555 0.983532 -0.00138211 0.028943 10.625 10.875 922010 32531 30529 27467
11.00 0.952735 0.0225528 0.0116917 0.964535 0.0115134 0.0180841 0.970003 0.00627446 0.0225063 10.875 11.125 570194 25748 21715 19117
11.25 0.926823 0.0328045 0.00916988 0.936349 0.023551 0.0117251 0.948763 0.0167766 0.0118191 11.125 11.375 341214 19240 14135 12381
11.50 0.866786 0.052716 0.00256187 0.87299 0.0427372 0.00853831 0.89067 0.0315243 0.0109617 11.375 11.625 202742 11929 9315 7611
11.75 0.786079 0.0638343 0.000290215 0.781469 0.0589407 -0.00390565 0.819202 0.0308383 0.0185937 11.625 11.875 120390 4050 6091 4925
12.00 0.729839 0.0661812 0.0161132 0.638444 0.0756292 -0.0136356 0.683457 0.0389749 0.00229734 11.875 12.125 70543 477 4367 3120
12.25 0.6 0.0774193 0 0.507648 0.0555036 -0.0039503 0.518746 0.0390335 0.00460505 12.125 12.375 41381 66 2857 1948
12.50 0.411765 0.112045 0.0228758 0.362807 0.0528923 0.00723705 0.362927 0.0310126 0.0145149 12.375 12.625 24066 17 1775 1218
12.75 0.444444 0.010101 0.144444 0.300971 0.0294178 0.0192029 0.275819 0.031268 0.0165594 12.625 12.875 13913 11 614 890
13.00 0.333333 0 0 0.156863 0.015551 0.0318628 0.135849 0.0238606 0.0223032 12.875 13.125 7867 3 58 556
13.25 0 0 0 0.2 0.3 -0.133333 0.0911458 0.0114183 0.00825813 13.125 13.375 4324 0 6 399
13.50 0 0 0 0 0 0 0.0521739 0.0108513 0.00544494 13.375 13.625 2353 0 0 239
13.75 0 0 0 0 0 0 0.0740741 0.00284901 0.022792 13.625 13.875 1190 0 0 83
14.00 0 0 0 0 0 0 0.1 0.0111111 0 13.875 14.125 567 0 0 10
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 267 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 75 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 32 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
