#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00936774 0.00642268 0.00356744 0.010314 0.00734159 0.00373192 0.00927742 0.00713847 0.00369408 0.0120477 0.00842007 0.00421608 7.2 7.4 640126 140548 17991 17385 14801
7.5 0.0135174 0.0072926 0.00446266 0.0136307 0.00939362 0.00458451 0.0150932 0.00798094 0.00509076 0.0162099 0.00871608 0.00536035 7.4 7.6 547399 125323 16967 16031 13490
7.7 0.0196468 0.0110783 0.00531839 0.0215852 0.0129266 0.00607002 0.020817 0.0105863 0.00556574 0.0234187 0.0123617 0.00684292 7.6 7.8 461095 108835 15348 14524 12365
7.9 0.0348265 0.0182264 0.00972575 0.0379244 0.0222565 0.0120777 0.0337075 0.0165605 0.00906184 0.0377338 0.0151911 0.00939405 7.8 8 381697 94004 13834 12815 10930
8.1 0.0579968 0.0225106 0.0143539 0.057286 0.0251112 0.0152864 0.054793 0.0219863 0.01385 0.0597803 0.0180802 0.0125796 8 8.2 315413 85357 13039 11864 10123
8.3 0.0726557 0.0227013 0.0144886 0.0730977 0.0253881 0.0174911 0.0692627 0.0220911 0.0144738 0.0734171 0.0201032 0.0131877 8.2 8.4 265243 81162 12775 11116 9565
8.5 0.0879807 0.0220143 0.0160111 0.0919197 0.0261462 0.0201029 0.0874684 0.0223655 0.0169225 0.0967432 0.023765 0.0174693 8.4 8.6 221038 73482 12081 10327 8679
8.7 0.105146 0.0233378 0.0174842 0.109628 0.0275102 0.0246917 0.103554 0.0211852 0.0152561 0.115011 0.0220244 0.0164778 8.6 8.8 178575 60878 10708 8766 7385
8.9 0.127935 0.0218031 0.0205193 0.126942 0.0261334 0.0253316 0.130022 0.0193726 0.02167 0.14046 0.0236955 0.0171614 8.8 9 144030 49387 9308 7448 6286
9.1 0.148989 0.0212894 0.0212598 0.144786 0.0281985 0.0267956 0.145037 0.0212786 0.0198327 0.162744 0.0242056 0.0166855 9 9.2 116658 39656 7937 6207 5266
9.3 0.172404 0.0244523 0.0230288 0.161463 0.0286054 0.0302971 0.172627 0.0217569 0.0258332 0.183821 0.0257034 0.0165285 9.2 9.4 96440 32553 6749 5343 4405
9.5 0.199517 0.0215264 0.0238261 0.17156 0.026832 0.0283985 0.200985 0.0253832 0.0270758 0.211357 0.0173717 0.0186445 9.4 9.6 81816 27008 5313 4601 3849
9.7 0.221919 0.0245561 0.0260283 0.169765 0.0350313 0.0307876 0.22475 0.0266425 0.0301839 0.246245 0.0241639 0.022456 9.6 9.8 70908 23383 4077 4066 3552
9.9 0.242155 0.0232706 0.0257039 0.16636 0.0322388 0.0314018 0.250402 0.0296345 0.0287568 0.276936 0.0182559 0.0174949 9.8 10 62789 19949 2741 3772 3190
10.1 0.260392 0.0250104 0.0259748 0.157548 0.0394557 0.0353167 0.28314 0.0295281 0.0273351 0.287278 0.020564 0.020551 10 10.2 56711 17855 1758 3672 2917
