#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00632968 0.00471015 0.00232686 0.00598058 0.00516651 0.00229205 0.00597817 0.00563974 0.00291092 0.00808455 0.00568383 0.00364178 7.2 7.4 611240 138278 19464 17278 12446
7.5 0.00989776 0.00566807 0.00353441 0.00964752 0.006229 0.00387087 0.00979437 0.00544951 0.00345996 0.0100891 0.00592341 0.00347702 7.4 7.6 510296 119233 17877 15741 11341
7.7 0.019451 0.0113989 0.00632854 0.0191275 0.0124596 0.00618953 0.0176438 0.00949784 0.00554077 0.0223384 0.00968784 0.00629638 7.6 7.8 422482 102036 15955 13779 9986
7.9 0.0350544 0.0161059 0.00954042 0.0348508 0.0175646 0.0102863 0.0323674 0.014943 0.00933158 0.0346196 0.0163892 0.00947767 7.8 8 351337 89849 14727 12392 9159
8.1 0.0464742 0.015717 0.0103547 0.0441257 0.0183775 0.01179 0.0450699 0.0151081 0.0106877 0.0500619 0.0179133 0.0122026 8 8.2 296408 86602 14667 11825 8812
8.3 0.0571957 0.0173147 0.0111305 0.0597419 0.0197635 0.0147521 0.0555331 0.0166603 0.0100233 0.0639178 0.0187098 0.0150717 8.2 8.4 248838 81220 14450 11174 8222
8.5 0.0698707 0.0180379 0.0130552 0.0722668 0.0164888 0.0155403 0.0669292 0.0189482 0.0126412 0.0757927 0.0195091 0.0156393 8.4 8.6 204518 69374 13120 9943 7094
8.7 0.0886943 0.0168233 0.0167704 0.092588 0.0192667 0.0215125 0.0904467 0.0185941 0.0174903 0.0955002 0.0213591 0.0156544 8.6 8.8 163143 55832 11344 8244 6063
8.9 0.111306 0.0160761 0.0183774 0.115102 0.0174979 0.0229156 0.113922 0.0144399 0.0184122 0.126857 0.0217778 0.0195362 8.8 9 131517 44960 9731 7101 5065
9.1 0.136009 0.0159058 0.0211745 0.138641 0.0191771 0.0251229 0.135532 0.0174582 0.021033 0.153159 0.0216545 0.0200681 9 9.2 106050 35704 8173 5845 4240
9.3 0.154694 0.0193903 0.0218029 0.138712 0.021073 0.0247444 0.160492 0.018605 0.0230231 0.170119 0.0224742 0.0210974 9.2 9.4 87783 29391 6682 5147 3592
9.5 0.181913 0.023888 0.0249186 0.148805 0.0296129 0.0260917 0.187917 0.0233617 0.0229186 0.199148 0.022963 0.0242622 9.4 9.6 74506 24608 5367 4522 3239
