#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 230164 2924 34 3 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 370063 3678 118 12 0
9.25 0 0 8.1288e-07 0 0 8.13071e-07 0 0 8.13039e-07 0 0 1.62597e-06 9.125 9.375 1.24999e+06 20084 1800 146 0
9.5 -3.12412e-07 3.38026e-05 -1.48674e-10 -3.12412e-07 0.0001244 3.11866e-07 -3.12412e-07 3.12412e-07 2.18525e-06 -3.12412e-07 3.12412e-07 8.11526e-06 9.375 9.625 3.36909e+06 168196 15640 1084 0
9.75 -1.0003e-06 3.43421e-05 4.99264e-07 -1.0003e-06 5.57919e-05 2.74514e-06 -1.0003e-06 7.50561e-07 4.99139e-06 -1.0003e-06 2.51148e-07 1.49794e-05 9.625 9.875 4.38482e+06 386018 32428 1838 0
10 3.5956e-06 3.00505e-05 2.19516e-06 -1.41461e-06 7.52271e-05 7.04381e-07 0.000482378 0.000427762 0.000485204 -1.41461e-06 3.53693e-07 1.16681e-05 9.875 10.125 3.22682e+06 399185 36291 2067 0
10.25 3.01997e-06 7.61583e-05 3.01997e-06 0 0.000281108 1.94606e-06 0 0 1.94655e-06 0 0 7.13862e-06 10.125 10.375 1.87073e+06 331129 35585 2081 0
10.5 4.5011e-06 0.000304206 4.5011e-06 0 0.000430855 0 0 0.00111236 0 0 0 3.71221e-06 10.375 10.625 1.02996e+06 222168 28903 1681 0
10.75 8.58264e-05 0.001092 8.58264e-05 9.70319e-05 0.00200735 9.70319e-05 0.00087562 0.00478274 0.00087562 -4.66134e-06 4.66134e-06 5.12624e-05 10.625 10.875 528522 99461 19667 1136 0
11 0.000706294 0.00364193 0.000706294 0.00134537 0.00460011 0.00134537 0.0027363 0.0123522 0.0027363 -4.53455e-05 4.53455e-05 0.000367278 10.875 11.125 264433 43904 12943 719 0
11.25 0.00433055 0.0104462 0.00433055 0.00441006 0.0114021 0.00441006 0.00622917 0.0398006 0.00622917 -0.000407997 0.000407997 0.00126099 11.125 11.375 125782 17938 7887 452 0
11.5 0.0149635 0.0288415 0.0149635 0.0101938 0.0233237 0.0101938 0.0518453 0.0595256 0.0518453 -0.00253533 0.00253533 0.00452091 11.375 11.625 57510 6629 3928 331 0
11.75 0.0425101 0.0386842 0.0425101 0.0164286 0.0130934 0.0164286 0.104625 0.0722357 0.104625 -0.0121973 0.0121973 0.0168332 11.625 11.875 24576 2358 1048 214 0
12 0.0751771 0.0430075 0.0751771 0.0162089 0.00301493 0.0187725 0.164317 0.0912294 0.164317 -0.0480113 0.0480113 0.043351 11.875 12.125 10055 828 109 146 0
12.25 0.0664181 0.0320164 0.0617884 0.597813 0.0736151 0.598105 0.156637 0.0597553 0.156637 -0.152187 0.151312 0.0746356 12.125 12.375 3645 215 4 68 0
12.5 0.246228 0.0253164 0.123114 -0.294756 0.256781 0.0904159 0.348101 0.0183846 0.203134 -0.294756 0.256781 0.0904159 12.375 12.625 1167 61 0 42 0
12.75 -0.0609756 0.0945122 0.0801394 -0.560976 0.254355 0.226481 -0.0609756 0.0945122 0.0801394 -0.560976 0.254355 0.226481 12.625 12.875 295 8 0 8 0
13 0.271429 -0.0714286 0.814286 -0.728571 0.228571 0.214286 -0.728571 0.228571 0.214286 -0.728571 0.228571 0.214286 12.875 13.125 71 1 0 0 0
13.25 0.125 0 0.125 -0.875 0 0.125 0.125 0 0.125 -0.875 0 0.125 13.125 13.375 9 1 0 1 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
