#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 113818 162 97 1
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 192232 688 367 13
9.25 0 0 0 0 0.618971 0 0 0 0 9.125 9.375 756076 5959 3434 79
9.50 0 0.5 -0.125 0.5 0 0.5 0 1 0 9.375 9.625 2.44933e+06 35553 16883 388
9.75 0.259259 0.0876795 0.0817848 0.5 0 0.282609 0 0.166667 0 9.625 9.875 4.57126e+06 76513 29621 673
10.00 0.0952381 0.212454 -0.0586081 0.25 0.25 0.12013 0 0 0 9.875 10.125 3.99739e+06 81827 29388 697
10.25 0.333333 0.400663 0.222222 1 0 0.612903 0 0 0 10.125 10.375 2.59346e+06 74712 25712 664
10.50 0.95 0.0222222 0.819565 0.8 0.177273 0.8 0 0.764706 0 10.375 10.625 1.59775e+06 68591 21677 610
10.75 0.930769 0.0115385 0.258527 0.888889 0.111111 0.162474 1 0 1 10.625 10.875 942717 52705 15424 459
11.00 0.89441 0.0140408 0.066285 0.875 0.0454546 0.0539474 0.875 0.125 0.875 10.875 11.125 518604 36647 10056 280
11.25 0.842105 0.0626566 0.014112 0.893103 0.021007 0.0597701 0.916667 0.0833333 0.166667 11.125 11.375 281474 24128 6801 183
11.50 0.837027 0.0468589 0.0189299 0.834254 0.0639647 0.00342196 0.92 0.042963 0.155294 11.375 11.625 151618 12578 4509 116
11.75 0.78341 0.0627437 0.0167435 0.835742 0.0520781 0.0327389 1 0 0.157895 11.625 11.875 80179 3612 3141 58
12.00 0.738095 0.147151 0.015873 0.750302 0.107181 0.0272086 0.733333 0.141667 0.0190476 11.875 12.125 41120 352 2098 46
12.25 0.777778 0.122222 0.050505 0.631293 0.145842 0.0288081 0.846154 0.0668896 0.0961539 12.125 12.375 20278 15 1334 33
12.50 0 0 0 0.504292 0.0852773 0.0367594 0.461538 0.0769231 0.0769231 12.375 12.625 9529 1 679 15
12.75 0 0 0 0.44 0.0533333 0.065 0.333333 0.222222 0.0833333 12.625 12.875 4206 0 194 21
13.00 0 0 0 0.318182 0.0731225 0.0454545 0.4 0.1 0.1 12.875 13.125 1699 0 26 10
13.25 0 0 0 1 0 1 0 0.25 0 13.125 13.375 597 0 1 8
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 183 0 0 4
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 40 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 5 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
