#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 32670 247 401 196
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 59067 822 1384 705
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 284857 5910 9247 4924
9.50 0.333333 0.0416667 0.25641 0 0.318182 0 0.6 0.0666667 0.266667 9.375 9.625 1.17167e+06 21715 25019 11851
9.75 0.204545 0.175455 -0.0305539 0.372549 0.0760491 0.107356 0.35 0.238235 0.114706 9.625 9.875 3.09867e+06 50868 45258 20615
10.00 0.769231 0.0384615 0.330706 0.777778 0.0048309 0.386169 0.931035 -0.0685345 0.558153 9.875 10.125 3.8151e+06 73207 60625 26713
10.25 0.935185 -0.00136167 0.122236 0.965517 -0.0148999 0.141443 0.911111 0.0480726 0.0605364 10.125 10.375 2.63548e+06 68634 54089 23853
10.50 0.940845 0.0147624 0.0154307 0.940653 0.0161373 0.0118779 0.954357 0.0109897 0.0230854 10.375 10.625 1.6339e+06 58914 42837 18997
10.75 0.95227 0.0025686 0.0193684 0.946133 0.0112494 0.0137188 0.960474 -0.00139958 0.0362319 10.625 10.875 1.0057e+06 48958 31627 14248
11.00 0.934236 0.0183686 0.00159585 0.926435 0.0289222 -0.0020591 0.925035 0.0274484 -0.00353605 10.875 11.125 600446 37209 21876 9220
11.25 0.915118 0.0290777 0.00325167 0.927675 0.019846 0.0122495 0.922309 0.0246828 0.00416183 11.125 11.375 347628 26160 14087 5964
11.50 0.875667 0.0510746 -0.000425577 0.880285 0.0457654 0.00501698 0.903661 0.022158 0.0156375 11.375 11.625 200590 14949 9530 3681
11.75 0.81904 0.0657891 0.00237346 0.80567 0.0719594 0.00517803 0.850191 0.0482467 0.0180169 11.625 11.875 115310 4810 6539 2397
12.00 0.755365 0.0476092 0.0144889 0.69809 0.0791981 -0.00799263 0.716216 0.0742289 0.00193048 11.875 12.125 65628 523 4540 1510
12.25 0.761905 0.0748299 0.034632 0.551145 0.0707219 -0.00831443 0.563202 0.0435248 0.00589567 12.125 12.375 36946 56 2979 996
12.50 0.636364 0.0559441 0.0738636 0.412434 0.0510747 0.00285918 0.432282 0.042807 0.0178676 12.375 12.625 20430 14 1737 643
12.75 1 0 0.2 0.295918 0.0517379 0.014202 0.328605 0.0375275 0.035461 12.625 12.875 10979 3 580 473
13.00 0 0 0 0.384615 0.0192308 0.0929487 0.192593 0.0263855 0.029472 12.875 13.125 5697 1 60 282
13.25 0 0 0 0 0 0 0.0944444 0.0342105 0.0254789 13.125 13.375 2860 0 2 185
13.50 0 0 0 0 0 0 0.0916667 0.0108974 0.025551 13.375 13.625 1296 0 0 121
13.75 0 0 0 0 0 0 0.0789474 0.0263158 0.00202429 13.625 13.875 595 0 0 41
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 212 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 54 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 10 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
