#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000970327 0.00125152 0.000554012 0.004507 0.00477103 0.00259144 0.00434106 0.00437478 0.00247339 0.00388734 0.00463975 0.00247612 0.00537709 0.00687686 0.00321842 7.2 7.4 580517 446998 133519 22050 16112 7161
7.5 0.00131491 0.00165877 0.000805397 0.00907016 0.00751556 0.00505484 0.00855058 0.00810728 0.00501935 0.00758226 0.00738882 0.00457384 0.00806008 0.00902177 0.0046521 7.4 7.6 472412 358094 114318 20026 14407 6326
7.7 0.00207931 0.00218476 0.00122049 0.0150917 0.0106222 0.00763469 0.0146341 0.0111173 0.00762961 0.0148589 0.0101517 0.00783601 0.0148253 0.014191 0.00830353 7.6 7.8 388385 285268 103117 19131 13190 5780
7.9 0.00326635 0.00306194 0.00180611 0.0220273 0.0133794 0.010821 0.0217371 0.0138699 0.0116126 0.0211282 0.0141399 0.00977482 0.024509 0.0206374 0.0113007 7.8 8 328832 228778 100054 19159 12339 5789
8.1 0.00539281 0.0044554 0.00285604 0.0310764 0.0158053 0.0133102 0.0331971 0.016408 0.0142516 0.0329994 0.0156079 0.0136505 0.0340611 0.020795 0.0156147 8 8.2 275414 183034 92380 18847 11793 5582
8.3 0.00832632 0.00604955 0.00387549 0.0424831 0.0190169 0.0160108 0.0477682 0.0200499 0.0181532 0.0430012 0.0173533 0.0160238 0.0510888 0.027537 0.0214146 8.2 8.4 225065 147448 77617 16730 10437 4870
8.5 0.0127618 0.00669605 0.00543673 0.0602497 0.0216596 0.019396 0.0635047 0.0232905 0.0215116 0.061461 0.0241726 0.0190233 0.0723764 0.0292528 0.0229874 8.4 8.6 180817 119079 61738 14587 8713 3978
8.7 0.0193926 0.00819622 0.00717441 0.0833333 0.024497 0.0241027 0.0869053 0.0245696 0.0246988 0.0872177 0.0259288 0.0249674 0.0908811 0.0331568 0.0248031 8.6 8.8 143329 94630 48699 12659 7304 3317
8.9 0.0276154 0.00929649 0.00899907 0.114263 0.0277542 0.0302467 0.116089 0.0262766 0.0297941 0.118086 0.0288578 0.0285139 0.124956 0.0453648 0.034643 8.8 9 113426 75076 38350 10729 6286 2804
9.1 0.038884 0.0116202 0.0106509 0.145058 0.0300548 0.0295519 0.132033 0.0243444 0.0286759 0.152009 0.0329157 0.0297909 0.162151 0.0356173 0.0331761 9 9.2 90598 60432 30166 8467 5218 2316
9.3 0.0523966 0.0125442 0.0120185 0.181462 0.027285 0.0296393 0.15674 0.0247193 0.0271334 0.192882 0.0304587 0.032038 0.202486 0.0480044 0.0310572 9.2 9.4 72893 48998 23895 6655 4267 1929
9.5 0.0720873 0.0152852 0.0138989 0.22209 0.0337595 0.0294147 0.178048 0.0245661 0.0253061 0.248318 0.0274493 0.0337335 0.260948 0.0468312 0.0314606 9.4 9.6 60684 41317 19367 4939 3794 1660
9.7 0.0934874 0.017574 0.0156625 0.268812 0.0283818 0.0319522 0.195975 0.0242576 0.0279634 0.292855 0.0282266 0.0291293 0.313946 0.035767 0.0309753 9.6 9.8 52033 35770 16263 3438 3409 1529
9.9 0.128494 0.0182734 0.0173207 0.32193 0.0252963 0.0299596 0.219007 0.0221867 0.025266 0.349206 0.0293798 0.0309159 0.366999 0.0296457 0.0299779 9.8 10 46484 32415 14069 2239 3342 1370
10.1 0.176081 0.0179994 0.0193581 0.389785 0.0227934 0.0291841 0.232184 0.0187386 0.0218898 0.423804 0.0261828 0.0285485 0.459176 0.0230092 0.0343495 10 10.2 43085 30540 12545 1295 3273 1381
10.3 0.237038 0.0177181 0.0210834 0.441843 0.0245187 0.023296 0.283474 0.0257182 0.0402642 0.474533 0.0297064 0.0257556 0.50641 0.0259318 0.0257567 10.2 10.4 41052 29755 11297 735 3231 1322
10.5 0.30902 0.0168356 0.0216563 0.516865 0.0265897 0.0218866 0.355372 0.0362139 0.034271 0.542181 0.0270299 0.0260413 0.590391 0.0240472 0.0170575 10.4 10.6 36935 27266 9669 352 3076 1286
10.7 0.392997 0.0177354 0.0207201 0.590153 0.0262996 0.021086 0.428571 0.0370774 0.0376623 0.586808 0.0250173 0.0263774 0.666973 0.0271971 0.0217828 10.6 10.8 30074 22796 7278 121 2501 1090
10.9 0.488235 0.0205625 0.0191294 0.661343 0.023865 0.0238662 0.5625 0.0763889 0.0842391 0.627854 0.0234992 0.0247457 0.774681 0.0202594 0.0283935 10.8 11 19791 15418 4373 37 1444 805
11.1 0.593339 0.0222621 0.0222031 0.727891 0.0240256 0.0280435 0.5 0.0833333 0.136364 0.647585 0.0236667 0.0243707 0.841629 0.0151612 0.0254855 11 11.2 9640 7691 1949 11 584 446
11.3 0.710151 0.0280516 0.0234768 0.804159 0.0305935 0.0213726 0 0 0 0.692308 0.0525199 0.0279241 0.853147 0.0218531 0.0258087 11.2 11.4 3304 2765 539 0 135 152
11.5 0.831858 0.0247969 0.0230572 0.844444 0.0316617 0.0296296 0 0 0 0.529412 0.100218 0.0919118 0.882353 0.0386997 0.0379085 11.4 11.6 779 691 88 0 13 34
11.7 0.898305 0.0287023 0.0291462 0.857143 0.142857 0.107143 0 0 0 0.666667 0.333333 0.166667 1 0 0.333333 11.6 11.8 126 120 6 0 2 1
11.9 1 0 0.0909091 0 1 0 0 0 0 0 0 0 0 0 0 11.8 12 11 11 0 0 0 0
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
