#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.673684 0.233293 0.212146 0.75 0.25 0.25 0 0 0 7.2 7.4 613790 26058 7272 209
7.5 0.752336 0.201153 0.352336 0.982558 0.0174419 0.315891 0 0 0 7.4 7.6 502518 26197 7307 202
7.7 0.875 0.125 0.227941 0.854456 0.145544 0.521123 0 1 0 7.6 7.8 403600 25717 7231 220
7.9 0.906667 0.0806751 0.270303 0.959184 0.0408163 0.959184 0 1 0 7.8 8 318019 24271 6731 209
8.1 0.978887 0.0211132 0.205925 1 0 0.257511 0 0.769231 0 8 8.2 245252 20880 5822 158
8.3 0.969231 0.0225725 0.152458 1 0 0.207902 0 1 0 8.2 8.4 187021 17981 4940 156
8.5 0.979381 0.0206186 0.0575424 0.947368 0.0383458 0.102407 1 0 1 8.4 8.6 141331 14813 4099 101
8.7 0.974441 0.0255591 0.0464839 0.943182 0.0335624 0.048445 0.826087 0.173913 0.826087 8.6 8.8 108317 12240 3379 104
8.9 0.973856 0.0261438 0.0264878 0.945946 0.0277383 0.0554965 1 0 1 8.8 9 82327 9636 2719 80
9.1 0.979487 0.00865513 0.0179487 0.962963 0.037037 0.0520318 1 0 0.125 9 9.2 62266 6958 2404 65
9.3 0.972973 0.0172231 0.0322514 0.952153 0.021646 0.0378674 1 0 1 9.2 9.4 47685 4532 2010 37
9.5 0.953642 0.0231018 0.0348607 0.920382 0.0361396 0.0597264 1 0 0.166667 9.4 9.6 36036 2631 1669 51
9.7 0.975 0.025 0.064172 0.9 0.0503106 0.0980519 1 0 0 9.6 9.8 27127 1491 1457 30
9.9 0.94958 0.0196509 0.042437 0.842491 0.0547314 0.0813301 0.875 0.125 0.160714 9.8 10 20465 724 1222 25
10.1 0.972973 0.027027 0.0381904 0.797688 0.0678294 0.0618801 0.583333 0.0833334 0.138889 10 10.2 15893 294 1018 25
10.3 1 0 0 0.806897 0.0552942 0.0615882 0.714286 0.119048 0.142857 10.2 10.4 12609 118 897 37
10.5 0.833333 0.0666667 0.0833333 0.769737 0.0514552 0.0536078 0.64 0.0822222 0.110588 10.4 10.6 10043 48 762 25
10.7 1 0 0.25 0.718518 0.062858 0.0530255 0.555556 0.140097 0.105556 10.6 10.8 7487 16 596 32
10.9 1 0 0.5 0.738889 0.0395542 0.0477124 0.375 0.125 0.152778 10.8 11 4925 3 347 14
11.1 1 0 1 0.75 0.0378788 0.0320513 0.444444 0.180556 0.15873 11 11.2 2710 2 173 13
11.3 0 0 0 0.829268 0.0416995 0.0645624 0.5 0.166667 0.5 11.2 11.4 1063 0 79 4
11.5 0 0 0 0.625 0.125 0.125 0 0 0 11.4 11.6 312 0 18 0
11.7 0 0 0 0 0.5 0 0 0 0 11.6 11.8 55 0 4 1
11.9 0 0 0 0 0 0 0 0 0 11.8 12 2 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
