#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 315542 5150 0 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 477628 5763 10 0 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.25656e+06 15713 204 0 0
9.5 0 0 0 0 0 0 0 0 0 0 0 4.42262e-07 9.375 9.625 2.33171e+06 71906 1317 7 0
9.75 0 0 0 0 0 0 0 0 0 0 0 9.09666e-07 9.625 9.875 2.3372e+06 133929 2874 10 0
10 0 1.48496e-05 0 0 0.000239616 0 0 0 0 0 0 1.464e-06 9.875 10.125 1.49528e+06 130843 3744 15 0
10.25 0 7.25946e-05 0 0 0.000331044 0 0 0 0 0 0 0 10.125 10.375 782215 105437 3574 14 0
10.5 0 0.000303333 0 0 0.00145296 0 0 0 0 0 0 0 10.375 10.625 361552 46694 2567 12 0
10.75 0 0.000900827 0 0 0.00120982 0 0 0 0 0 0 4.91056e-05 10.625 10.875 159830 17287 1719 6 0
11 0 0.0028161 0 0 0.00307124 0 0 0 0 0 0 0.000234557 10.875 11.125 66022 6331 1135 6 0
11.25 -4.30533e-05 0.00716805 -4.30533e-05 -4.30533e-05 0.0134724 -4.30533e-05 -4.30533e-05 4.30533e-05 -4.30533e-05 -4.30533e-05 4.30533e-05 0.00090412 11.125 11.375 25278 2051 719 3 0
11.5 0.00374532 0.0156356 0.00374532 0.00290698 0.0220862 0.00290698 0 0 0.00135886 0 0 0.00308833 11.375 11.625 8629 534 344 1 0
11.75 0.00655872 0.00547531 0.00655872 -0.001638 0.001638 0.001638 -0.001638 0.001638 -0.000819001 -0.001638 0.001638 0.010647 11.625 11.875 2564 122 85 1 0
12 -0.00301205 0.112435 -0.00301205 -0.00301205 0.0840027 -0.00301205 -0.00301205 0.00301205 0.0331325 -0.00301205 0.00301205 0.0331325 11.875 12.125 699 35 9 0 0
12.25 -0.0241935 0.225806 -0.016129 -0.0241935 0.0241935 0.104839 -0.0241935 0.0241935 0.104839 -0.0241935 0.0241935 0.104839 12.125 12.375 126 2 0 0 0
12.5 0 0 0.296296 0 0 0.296296 0 0 0.296296 0 0 0.296296 12.375 12.625 27 0 0 0 0
12.75 -0.4 0.4 0.6 -0.4 0.4 0.6 -0.4 0.4 0.6 -0.4 0.4 0.6 12.625 12.875 5 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
