#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 105781 1636 167 113 2
9 0 0.000241312 5.72367e-06 0 0 5.72367e-06 0 0 5.72367e-06 0 0 5.72367e-06 8.875 9.125 178759 4047 680 426 17
9.25 0 2.76034e-05 1.46409e-06 0 0 1.90336e-05 0 0 1.90336e-05 0 0 2.04971e-05 9.125 9.375 715668 32705 6270 3976 138
9.5 9.86242e-05 0.000901951 1.66403e-05 0.000116296 0.00147698 -5.70284e-06 0.000219094 0.00141069 4.82709e-05 0.00160032 0.00292231 0.00013847 9.375 9.625 2.36112e+06 211647 35531 18405 605
9.75 0.000141443 0.00169757 -4.8034e-06 0.000414472 0.00350233 8.37675e-05 0.000387876 0.00368332 -3.58071e-05 0.000749442 0.00379467 0.000477803 9.625 9.875 4.49926e+06 533173 76486 32571 1025
10 3.20529e-05 0.000966602 -7.91205e-06 8.15052e-05 0.00174216 -2.05908e-05 0.000276644 0.00204008 2.19693e-05 -0.000158395 0.000842547 0.000433205 9.875 10.125 4.01835e+06 577586 83368 32181 1079
10.25 5.3494e-05 0.000480236 3.82611e-05 8.14776e-05 0.000843551 1.87148e-05 0.000138955 0.00092323 0.000104643 -3.80427e-05 3.05434e-05 0.00018918 10.125 10.375 2.62079e+06 491606 75301 28249 1001
