#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 3.91144e-05 3.91144e-05 3.91144e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 53009 51132 1877 101 278 361
9.00 1.45826e-05 0.000116659 1.45826e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 73918 68575 5343 328 905 1157
9.25 0.00013251 0.000156549 0.000128495 0.000101129 0.000168149 0.000101129 0 0 0 0 0.000201126 0 0.000338352 0.000507528 0.000338352 9.125 9.375 278703 249038 29665 1938 4963 5911
9.50 0.000471692 0.00035572 0.000453591 0.000948904 0.000755989 0.000885417 0.000357143 0.00067043 0.000357143 0.000690052 0.00111663 0.000690052 0.0017 0.000977774 0.00160065 9.375 9.625 778746 716569 62177 5600 8695 10000
9.75 0.00366553 0.00186057 0.00334874 0.00478594 0.00307388 0.00444175 0.0038969 0.00347057 0.00337987 0.00447628 0.00405501 0.00413235 0.00654756 0.00322947 0.0060678 9.625 9.875 1.87803e+06 1.71735e+06 160679 14627 17872 19702
10.00 0.00492063 0.00182883 0.00452641 0.0139952 0.00639331 0.0123334 0.0130868 0.00815048 0.0114332 0.0139043 0.00778305 0.01226 0.0192524 0.00611188 0.0169839 9.875 10.125 2.86975e+06 2.47976e+06 389992 39964 44303 45241
10.25 0.00757099 0.00191237 0.00675272 0.0294553 0.00874322 0.0233911 0.0255816 0.0115209 0.0202346 0.0322737 0.0110193 0.0249568 0.0396511 0.00767953 0.031604 10.125 10.375 2.21828e+06 1.8172e+06 401083 43547 47531 46657
10.50 0.0132858 0.00254142 0.0113022 0.0574627 0.0150192 0.0376064 0.0501603 0.0205161 0.0346027 0.0635603 0.0208357 0.0391167 0.0790202 0.0125884 0.0529096 10.375 10.625 1.42378e+06 1.10795e+06 315822 36184 38609 37965
10.75 0.0233258 0.00322406 0.0181453 0.112457 0.0227229 0.0553098 0.0956965 0.0353903 0.045719 0.117875 0.0265708 0.0560974 0.145553 0.0150729 0.0758844 10.625 10.875 890124 665959 224165 27838 29209 28560
11.00 0.0410654 0.00357295 0.0282054 0.189216 0.0280891 0.0699242 0.158552 0.0539512 0.0538244 0.190213 0.0332669 0.0648045 0.229542 0.0135536 0.0904098 10.875 11.125 550801 397537 153264 21854 20435 20114
11.25 0.0750097 0.00353856 0.0413716 0.276334 0.0321903 0.0677244 0.239373 0.0699364 0.0529651 0.272968 0.0383224 0.061203 0.326901 0.014479 0.091336 11.125 11.375 333197 239289 93908 16468 13236 12955
11.50 0.133874 0.000699505 0.0520919 0.379863 0.0372481 0.0445817 0.319478 0.0635111 0.0413867 0.36869 0.04614 0.0381564 0.438805 0.0136977 0.06104 11.375 11.625 199473 144748 54725 10658 8617 8097
11.75 0.214603 0.00122248 0.0516797 0.501145 0.0358212 0.0168642 0.419786 0.0581091 0.0067012 0.485423 0.0485822 0.00646269 0.546962 0.0151392 0.0285012 11.625 11.875 119149 87268 31881 3740 5694 5185
12.00 0.313461 0.0137565 0.0346114 0.612917 0.0462825 -0.000943005 0.573394 0.0691325 -0.0103059 0.590407 0.0672591 -0.0137348 0.639916 0.0296434 0.0122057 11.875 12.125 70344 51764 18580 436 3982 3352
12.25 0.433441 0.047293 0.0325639 0.714436 0.0630182 -0.00553167 0.733333 0.0880952 -0.0222222 0.70079 0.080763 -0.0124273 0.74246 0.0503406 0.00994056 12.125 12.375 41463 31010 10453 75 2657 2089
12.50 0.555968 0.091059 0.0273191 0.813444 0.0657688 -0.0023495 0.869565 0.0336606 0.00592881 0.806093 0.0721558 -0.00627643 0.806502 0.0556197 -0.000124037 12.375 12.625 24473 18582 5891 23 1707 1292
12.75 0.661349 0.123569 0.0161027 0.873515 0.056347 -5.96046e-06 1 0 0.0833333 0.875 0.0514476 0 0.870718 0.055909 -0.000249505 12.625 12.875 14400 11032 3368 7 560 905
13.00 0.765362 0.112702 0.00998127 0.918212 0.050571 -0.00262851 0.666667 0 0 0.835821 0.0940037 -0.0141791 0.92637 0.0399223 -0.0050683 12.875 13.125 8197 6363 1834 3 67 584
13.25 0.824787 0.11626 -0.0002262 0.933333 0.049768 -0.00677359 0 0 0 0.8 0.116667 0 0.951531 0.0434442 -0.00828022 13.125 13.375 4607 3647 960 0 10 392
