#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 3.85996e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 28428 25907 2521 258 497 323
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 50125 42632 7493 733 1539 1123
9.25 1.02687e-05 5.13426e-06 5.13479e-06 0 2.16948e-05 0 0 0 0 0 0.000105843 0 0 0.000144928 0 9.125 9.375 240753 194767 45986 4905 9417 6898
9.50 5.6883e-05 0.000118568 1.0134e-05 0.000100894 0.000355727 2.2701e-08 0.000128066 0.00030281 0.000128066 0.000143644 0.000638141 -2.47674e-06 6.78012e-05 0.000337522 5.06458e-07 9.375 9.625 919945 791097 128848 15617 20885 14749
9.75 0.000496391 0.00085225 7.10335e-05 0.00071677 0.00159667 9.99807e-05 0.000475876 0.00218394 -6.16582e-05 0.000925974 0.00261132 7.34587e-05 0.00108578 0.00223815 0.000325725 9.625 9.875 2.57454e+06 2.25226e+06 322279 37825 38878 25788
10.00 0.000518363 0.000520348 0.000144408 0.00131819 0.00168656 0.00050546 0.00121705 0.00182628 0.000439464 0.00143245 0.00203581 0.000531062 0.00254885 0.00242768 0.00132035 9.875 10.125 3.5624e+06 3.04806e+06 514340 63268 60037 38841
10.25 0.000685719 0.000575169 0.000433335 0.00393805 0.00345463 0.00176725 0.00385795 0.00417196 0.00143303 0.00515344 0.00455276 0.00209283 0.00669145 0.00414996 0.00361715 10.125 10.375 2.52792e+06 2.05332e+06 474600 61950 55691 34970
10.50 0.00158078 0.00094119 0.00106181 0.0118983 0.00852775 0.00342203 0.0112943 0.0108878 0.00187827 0.0157426 0.0107181 0.00416861 0.0215767 0.00998982 0.00931115 10.375 10.625 1.57803e+06 1.21143e+06 366606 51442 43703 27576
10.75 0.00439138 0.00178095 0.00273386 0.0345091 0.0183199 0.00783505 0.0313976 0.0227088 0.00281233 0.0404167 0.0181589 0.00864157 0.0540207 0.0150429 0.0182148 10.625 10.875 974584 717087 257497 41914 31967 20233
11.00 0.0122548 0.0033529 0.00665929 0.0749332 0.0250647 0.0118 0.0664587 0.029328 0.00518524 0.0828805 0.0251795 0.0116987 0.113486 0.019201 0.0278936 10.875 11.125 594362 426199 168163 33013 22635 13570
11.25 0.0314712 0.00388721 0.0140303 0.146182 0.0289315 0.0136869 0.126499 0.0359271 0.00690484 0.157549 0.0257361 0.0148267 0.199017 0.0219355 0.0332501 11.125 11.375 347887 251849 96038 23763 14624 8753
11.50 0.0738598 0.00241845 0.0260641 0.253712 0.0331469 0.0114249 0.200296 0.0368466 0.00346275 0.267989 0.0344818 0.0109428 0.319597 0.0191439 0.0367163 11.375 11.625 204047 150569 53478 14184 9784 5460
11.75 0.153407 0.00117467 0.0377368 0.398793 0.0360298 0.00943154 0.30589 0.0451904 0.00592858 0.411712 0.0414976 0.00405878 0.465777 0.0195904 0.0314863 11.625 11.875 118693 88868 29825 4482 6643 3521
12.00 0.266498 0.00210369 0.0435355 0.551898 0.0322025 0.00624985 0.454724 0.0495491 -0.00869024 0.562311 0.0397939 -2.81334e-05 0.588957 0.0160343 0.0247548 11.875 12.125 68924 52218 16706 508 4638 2282
12.25 0.423977 0.00773776 0.0466841 0.691855 0.0346922 0.00352675 0.653333 0.0353459 0.00560606 0.689304 0.0437039 -0.00176042 0.734795 0.0191084 0.018377 12.125 12.375 39641 30629 9012 75 3048 1414
12.50 0.585032 0.0202236 0.0416858 0.814815 0.0329172 0.00659287 0.931035 0.0163339 0.00420523 0.780189 0.0377883 0.00515068 0.839744 0.0299168 0.00858891 12.375 12.625 22243 17464 4779 29 1797 936
12.75 0.727711 0.0322645 0.039602 0.872819 0.028393 0.00871366 1 0 0 0.823435 0.0296807 0.00710845 0.894895 0.0241456 0.0144108 12.625 12.875 12528 9949 2579 4 623 666
13.00 0.837536 0.0292026 0.026623 0.928063 0.0166839 0.00852299 1 0 0 0.887097 0.0112083 0.0156682 0.930788 0.00954658 0.0141209 12.875 13.125 6817 5552 1265 4 62 419
13.25 0.911247 0.019309 0.0172764 0.950342 0.00670218 0.00670612 1 0 0 1 0 0 0.963768 0.00226963 0.00837779 13.125 13.375 3536 2952 584 1 5 276
