#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.976109 0.00810134 0.0114033 0.981481 0.0106445 0.0129735 0.986014 0.00623405 0.013041 7.2 7.4 638571 18195 17583 14646
7.5 0.982456 0.00643271 0.010546 0.980132 0.0071016 0.00976211 0.989324 0.00527072 0.00589842 7.4 7.6 544939 16995 15919 13542
7.7 0.972569 0.0122223 0.0152822 0.995238 0.00476193 0.00879741 0.995643 0.00435728 0.00795799 7.6 7.8 458239 15554 14449 12052
7.9 0.980609 0.0090813 0.0137478 0.995185 0.0029906 0.00847363 0.991643 0.00402755 0.00754797 7.8 8 379470 13855 12918 10953
8.1 0.982558 0.00856817 0.0149849 0.986486 0.00519401 0.0094223 0.991803 0.00463164 0.00793231 8 8.2 313815 13115 11742 10030
8.3 0.977034 0.0105897 0.0153822 0.979301 0.00798398 0.00975019 0.99005 0.00469398 0.00784004 8.2 8.4 264408 13006 11269 9506
8.5 0.972694 0.0100755 0.0133029 0.97619 0.0111628 0.0136611 0.984783 0.0051797 0.00666046 8.4 8.6 220091 12138 10190 8569
8.7 0.970847 0.0111968 0.0169199 0.971102 0.00866014 0.0123476 0.974811 0.00629872 0.00767493 8.6 8.8 177152 10800 8896 7369
8.9 0.9532 0.01666 0.0187734 0.960606 0.0145946 0.0180504 0.971719 0.00839835 0.010451 8.8 9 143451 9418 7316 6208
9.1 0.943575 0.0200287 0.018077 0.948409 0.0143275 0.0151872 0.967213 0.00916487 0.0100836 9 9.2 116178 8078 6232 5126
9.3 0.925155 0.0258999 0.0241346 0.931009 0.0179844 0.0206354 0.943256 0.0142362 0.0170813 9.2 9.4 95714 6678 5265 4464
9.5 0.915503 0.0229422 0.0238488 0.909697 0.023234 0.0254781 0.934959 0.0147894 0.0205339 9.4 9.6 81642 5350 4631 3810
9.7 0.904212 0.0289091 0.028088 0.869594 0.0297209 0.0304992 0.893993 0.0167081 0.0217625 9.6 9.8 70565 4076 4113 3584
9.9 0.892632 0.0215439 0.0214975 0.821481 0.0309193 0.0268601 0.860255 0.0199797 0.0284092 9.8 10 62324 2762 3798 3080
10.1 0.903096 0.0194933 0.0234208 0.768049 0.0210949 0.0240828 0.809103 0.0195097 0.0254235 10 10.2 56715 1761 3693 2932
10.3 0.868657 0.016044 0.0209556 0.704426 0.0314372 0.0317081 0.723038 0.022961 0.022245 10.2 10.4 51734 845 3637 2779
10.5 0.816568 0.0295858 0.0246606 0.636452 0.0241514 0.024878 0.632708 0.019682 0.0198452 10.4 10.6 44857 340 3325 2429
10.7 0.8 0.0382353 0.04 0.603224 0.0261406 0.0231164 0.528962 0.0189232 0.0187973 10.6 10.8 35752 100 2690 2088
10.9 0.764706 0.0448179 0.0424837 0.537313 0.0197994 0.0225821 0.426471 0.0165674 0.0161716 10.8 11 23564 34 1495 1460
11.1 0.5 0.166667 0.166667 0.524138 0.0238365 0.0263801 0.296987 0.0202042 0.0182076 11 11.2 11885 6 479 849
11.3 0 0.5 0 0.52 0.04 0.04 0.200704 0.0231225 0.024923 11.2 11.4 4730 0 74 289
11.5 0 0 0 0.5 0.166667 0.3 0.102273 0.0300802 0.0229076 11.4 11.6 1531 0 6 73
11.7 0 0 0 0 0 0 0.0714286 0.0396825 0.0714286 11.6 11.8 428 0 0 12
11.9 0 0 0 0 0 0 0 0 0 11.8 12 67 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 6 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
