#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0022217 0.00321053 0.00156402 0.00250693 0.00318983 0.00183655 0.0018548 0.00229795 0.00140445 0.00236529 0.00414331 0.00178877 7.2 7.4 576624 133678 23699 14491 3746
7.5 0.00431656 0.00522574 0.00295966 0.00461633 0.00579591 0.00312961 0.0038233 0.00442558 0.00249848 0.00569496 0.00655102 0.00307434 7.4 7.6 468946 119050 22355 13244 3394
7.7 0.0069038 0.007646 0.0046831 0.00758848 0.00838623 0.00510499 0.00638562 0.00767598 0.00444739 0.00886924 0.0109508 0.00605425 7.6 7.8 388813 112684 22238 12814 3561
7.9 0.0101852 0.00944859 0.00634319 0.0103854 0.0098839 0.0063876 0.0114381 0.00969231 0.00718274 0.0151282 0.0139615 0.00882977 7.8 8 324872 105940 22247 12187 3437
8.1 0.0147465 0.0120128 0.00856583 0.0155581 0.0121849 0.0087832 0.0152592 0.012609 0.00908971 0.0209498 0.0191893 0.0118656 8 8.2 265833 91079 20547 10974 3117
8.3 0.0222422 0.0159005 0.0117719 0.0247142 0.017026 0.0130837 0.0241456 0.0161902 0.0129472 0.0277267 0.0264667 0.015078 8.2 8.4 212361 72835 17968 9362 2609
8.5 0.0346201 0.0187639 0.0153161 0.0365168 0.0198082 0.0158732 0.0388076 0.0218562 0.0172368 0.0392104 0.0282087 0.0187188 8.4 8.6 168761 57319 15391 7904 2235
8.7 0.0484416 0.0210661 0.0187553 0.0474065 0.020824 0.0209894 0.0515978 0.0242146 0.0212262 0.0581089 0.0355225 0.0270857 8.6 8.8 134191 44609 13221 6624 1892
8.9 0.064375 0.0251405 0.0226188 0.0631732 0.0222459 0.0226404 0.0701508 0.0296881 0.0249989 0.0741148 0.0392217 0.0220733 8.8 9 105708 35004 10996 5650 1542
9.1 0.0876337 0.0246403 0.0261002 0.0731716 0.0201073 0.0210519 0.100524 0.0254758 0.0303835 0.0999814 0.0438036 0.0259135 9 9.2 82901 26833 8580 4626 1241
9.3 0.102241 0.0300083 0.0251998 0.0762284 0.02094 0.0216294 0.115062 0.0336531 0.0256712 0.126562 0.0491474 0.0269965 9.2 9.4 65788 20669 6210 3892 1078
9.5 0.132761 0.0316299 0.0289261 0.085496 0.0223044 0.0216168 0.151997 0.0370964 0.0332905 0.156995 0.047227 0.0369785 9.4 9.6 52335 16152 4268 3326 853
9.7 0.157539 0.0314555 0.0326745 0.0757014 0.0277272 0.0271044 0.188647 0.0326191 0.0326859 0.192175 0.0441118 0.0393562 9.6 9.8 43671 13214 2761 3079 743
9.9 0.175096 0.0332434 0.0328612 0.0580188 0.0307136 0.0258798 0.218436 0.0362725 0.038615 0.239445 0.0436988 0.0441938 9.8 10 38459 10981 1662 2896 711
10.1 0.19042 0.0346463 0.0365794 0.0334956 0.0322505 0.0360001 0.245674 0.0387753 0.0397908 0.251513 0.0280714 0.0349165 10 10.2 34865 9478 966 2688 649
10.3 0.194804 0.0367438 0.0354664 -0.00711301 0.0317695 0.0357971 0.244328 0.0330597 0.0331794 0.25677 0.0355695 0.0393476 10.2 10.4 32288 8366 496 2697 660
10.5 0.189287 0.0293627 0.0315145 0.0169145 0.031659 0.0486505 0.230474 0.0343894 0.0326286 0.319569 0.0324028 0.0372773 10.4 10.6 29554 7144 238 2480 650
10.7 0.182891 0.0328178 0.03474 -0.0476353 0.0784914 0.0615544 0.191099 0.0325748 0.0353896 0.285976 0.0253147 0.031167 10.6 10.8 24037 5339 89 2076 569
10.9 0.174721 0.0227628 0.0302188 0.0200521 0.075258 0.0873743 0.150608 0.0244585 0.0350672 0.282164 0.0271764 0.0354914 10.8 11 15961 3263 23 1241 428
11.1 0.10924 0.0269027 0.0244082 -0.0422208 0.116514 0.15262 0.0482137 0.020778 0.0263955 0.228279 0.0217729 0.0185271 11 11.2 8070 1456 12 519 214
11.3 0.0775643 0.0201602 0.0297667 -0.269307 0.170364 0.0867183 0.00615621 0.0319545 0.029587 0.171757 0.0305384 0.0295526 11.2 11.4 2786 469 2 125 86
11.5 -0.00781935 0.043332 0.0758048 -0.729358 0.0344194 0.0326349 -0.0758343 0.0679961 0.065877 0.0588732 0.0692663 0.0876983 11.4 11.6 611 80 0 24 16
11.7 -0.161458 0.119792 0.150446 -0.851351 0.0448998 0.0375375 -0.339506 0.223652 0.502599 0.135135 0.0367399 0.323307 11.6 11.8 77 3 0 1 1
11.9 -1 1 0 -1 0 0 -1 0 0 -1 0 0 11.8 12 2 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
