#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 0 0 0 0 0 7.2 7.4 323291 1041 0 0
7.5 0 0 0 0 0 0 0 0 0 7.4 7.6 245616 1048 0 0
7.7 0 0.618955 0 0 0 0 0 0 0 7.6 7.8 176593 1062 0 0
7.9 0 0.539146 0 0 0 0 0 0 0 7.8 8 121785 950 0 0
8.1 0 0.587583 0 0 0 0 0 0 0 8 8.2 81255 856 0 0
8.3 0 0.670846 0 0 0 0 0 0 0 8.2 8.4 53066 705 0 0
8.5 0 0.735484 0 0 0 0 0 0 0 8.4 8.6 34130 542 0 0
8.7 0 0.958333 0 0 0 0 0 0 0 8.6 8.8 21716 428 0 0
8.9 0 0.916667 0 0 0 0 0 0 0 8.8 9 13446 352 0 0
9.1 0 0.882353 0 0 0 0 0 0 0 9 9.2 8028 299 0 0
9.3 0 0.820513 0 0 0 0 0 0 0 9.2 9.4 4831 201 0 0
9.5 0 0.84 0 0 0 0 0 0 0 9.4 9.6 2808 134 0 0
9.7 0 0.714286 0 0 0 0 0 0 0 9.6 9.8 1554 73 0 0
9.9 0 0.75 0 0 0 0 0 0 0 9.8 10 908 39 0 0
10.1 0 1 0 0 0 0 0 0 0 10 10.2 495 27 0 0
10.3 0 0 0 0 0 0 0 0 0 10.2 10.4 235 3 0 0
10.5 0 0 0 0 0 0 0 0 0 10.4 10.6 136 6 0 0
10.7 0 0 0 0 0 0 0 0 0 10.6 10.8 52 2 0 0
10.9 0 0 0 0 0 0 0 0 0 10.8 11 23 0 0 0
11.1 0 0 0 0 0 0 0 0 0 11 11.2 5 0 0 0
11.3 0 0 0 0 0 0 0 0 0 11.2 11.4 1 0 0 0
11.5 0 0 0 0 0 0 0 0 0 11.4 11.6 3 0 0 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
