#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00519607 0.00838913 0.00358614 0.0177017 0.0257141 0.0114172 0.0177179 0.0286062 0.0123688 0.0176647 0.0280899 0.011714 0.0204711 0.0294274 0.0130127 7.2 7.4 687510 546963 140547 16129 17025 16252
7.5 0.00656176 0.00961131 0.00425599 0.0228476 0.0290435 0.013848 0.0243902 0.0299119 0.0156229 0.0237771 0.0317124 0.0147347 0.0270642 0.0328924 0.0163264 7.4 7.6 609292 477229 132063 15685 16343 15768
7.7 0.00853596 0.0114528 0.00542957 0.0311533 0.0315106 0.0172835 0.0316587 0.0321561 0.0183163 0.033469 0.0348463 0.0178092 0.0354281 0.0398105 0.0199292 7.6 7.8 520929 401626 119303 14716 15099 14486
7.9 0.0116452 0.0123563 0.00710093 0.0450039 0.0384916 0.0224752 0.0440589 0.0381318 0.0232643 0.0450853 0.0409393 0.0232525 0.0484271 0.0419798 0.0239854 7.8 8 431752 326899 104853 13577 13893 13533
8.1 0.0153048 0.0148245 0.00837979 0.0715602 0.0500529 0.0300705 0.0656299 0.0509452 0.0285156 0.0701001 0.0519897 0.0295798 0.0756033 0.0502814 0.0317304 8 8.2 350910 260835 90075 12022 12388 12005
8.3 0.0198366 0.0160479 0.00953018 0.108757 0.056435 0.0425958 0.103529 0.0647981 0.041569 0.104361 0.0547944 0.0421598 0.109742 0.0561395 0.0392526 8.2 8.4 288294 207136 81158 11178 11461 10880
8.5 0.0273784 0.0186621 0.012598 0.134993 0.0574995 0.0440521 0.12985 0.0623797 0.0434891 0.133036 0.0579257 0.045573 0.136256 0.0606972 0.0416773 8.4 8.6 240691 165208 75483 10576 10511 10294
8.7 0.0368955 0.0206953 0.0146709 0.163298 0.0570914 0.0461485 0.160665 0.0643463 0.0499714 0.159918 0.0588553 0.0451162 0.167511 0.0593431 0.045593 8.6 8.8 199025 132575 66450 9617 9353 9168
8.9 0.0492234 0.0230407 0.0174634 0.19975 0.0506027 0.048961 0.200233 0.0628501 0.0537201 0.191289 0.0534531 0.0474055 0.205141 0.0542878 0.0501236 8.8 9 160240 105846 54394 8487 7645 7695
9.1 0.0640696 0.0248604 0.0187103 0.234826 0.0529216 0.0449774 0.232252 0.0631211 0.0502875 0.232531 0.0527843 0.0479878 0.245123 0.0582861 0.0464009 9 9.2 128887 85572 43315 7388 6396 6407
