#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 4.09836e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 26240 24400 1840 128 278 352
9.00 2.44445e-05 0 2.44445e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 46488 40909 5579 391 1016 1149
9.25 3.26746e-05 1.63568e-05 1.08935e-05 0 3.09914e-05 0 0 0 0 0 0.000162707 0 0 0 0 9.125 9.375 215816 183629 32187 2445 6124 6058
9.50 9.82073e-05 4.31585e-05 6.35859e-05 0.000285981 0.000216754 0.000201195 0.000127437 0.000247797 0.000127437 0.00016292 0.000303209 0.00016292 0.000661485 7.65829e-05 0.000497577 9.375 9.625 772838 692413 80425 7847 12276 12094
9.75 0.00117141 0.000497744 0.000652478 0.00165411 0.000753473 0.000964901 0.00160856 0.000924667 0.000813914 0.00217449 0.00110282 0.00123082 0.00280682 0.000819338 0.00193845 9.625 9.875 2.09856e+06 1.87125e+06 227313 23002 26213 24583
10.00 0.00164817 0.000476639 0.00106682 0.00468316 0.00146857 0.00310313 0.00488348 0.00164177 0.00318787 0.00481432 0.00205325 0.00304441 0.00708797 0.00138167 0.00509931 9.875 10.125 3.20895e+06 2.75092e+06 458024 51193 52967 46981
10.25 0.0025938 0.000431449 0.00188841 0.0118828 0.00293841 0.00648721 0.0110144 0.00370488 0.0053692 0.0139273 0.00420452 0.00691775 0.0192798 0.00183812 0.012061 10.125 10.375 2.37138e+06 1.92999e+06 441393 52295 52128 45125
10.50 0.005257 0.000547861 0.00361098 0.0281127 0.00580861 0.0101266 0.0257062 0.0103482 0.00757031 0.0333429 0.00875378 0.010505 0.0442532 0.00395531 0.0202352 10.375 10.625 1.49952e+06 1.15808e+06 341447 42908 41718 35794
10.75 0.0112039 0.000859901 0.00720277 0.0663358 0.0130869 0.0170137 0.0594164 0.0213592 0.0119232 0.0720833 0.0145163 0.0173382 0.0908167 0.00641047 0.0347564 10.625 10.875 932299 691901 240398 34233 31200 26570
11.00 0.0242663 0.00118771 0.0134363 0.125787 0.0179632 0.0243472 0.107493 0.0346171 0.0137304 0.132951 0.0187746 0.0243745 0.167069 0.00494374 0.04914 10.875 11.125 575522 412135 163387 27146 22151 18226
11.25 0.0515229 0.000704024 0.0224989 0.208102 0.0228717 0.0261092 0.176198 0.0410928 0.0135505 0.211756 0.0219823 0.0236856 0.258339 0.00575599 0.0480843 11.125 11.375 343376 246337 97039 20040 14427 11872
11.50 0.103079 -0.00234797 0.0341566 0.323733 0.0241876 0.0189568 0.263243 0.0398124 0.0104423 0.324489 0.0265776 0.0152097 0.388585 0.0095425 0.0416823 11.375 11.625 203446 148342 55104 12441 9498 7324
11.75 0.184855 -0.0050626 0.0415305 0.452184 0.0264006 0.00730091 0.357617 0.0460114 0.000847191 0.456291 0.0341413 0.00513998 0.508207 0.0104455 0.0272599 11.625 11.875 120294 88610 31684 4214 6303 4691
12.00 0.299115 -0.00191176 0.0430638 0.604086 0.0243413 0.00506026 0.49896 0.0567538 -0.00515813 0.605724 0.0367287 -0.00252515 0.637838 0.0107213 0.0185687 11.875 12.125 70606 52448 18158 481 4507 2960
12.25 0.435766 0.00622559 0.0361441 0.72028 0.0317361 0.00108778 0.785714 0.0457464 0.00353605 0.714961 0.0399256 -0.00310737 0.7363 0.0233661 0.010493 12.125 12.375 41224 31214 10010 84 2961 1843
12.50 0.589478 0.0203329 0.0321454 0.816853 0.0317912 0.00219721 0.842105 0.0838206 -0.0150376 0.799558 0.043569 -0.00163221 0.833479 0.0211469 0.0112757 12.375 12.625 23865 18323 5542 19 1811 1147
12.75 0.717234 0.0352048 0.0228628 0.889073 0.027785 0.000542462 1 0 0 0.859477 0.0395411 -0.000705242 0.905263 0.0208799 0.00356829 12.625 12.875 13670 10659 3011 7 612 855
13.00 0.826395 0.0343919 0.0174428 0.940217 0.0176066 0.00433505 1 0 0 0.941176 0.018283 0.011599 0.940433 0.0171314 0.00319469 12.875 13.125 7733 6077 1656 2 68 554
13.25 0.881594 0.0337046 0.00846219 0.953865 0.0139564 0.000571907 1 0 0 0.666667 0.333333 0 0.961637 0.0153453 0.000699341 13.125 13.375 4214 3412 802 1 3 391
