#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -1.37229e-05 1.37229e-05 1.37229e-05 -1.37229e-05 1.37229e-05 1.37229e-05 -1.37229e-05 1.37229e-05 1.37229e-05 -1.37229e-05 1.37229e-05 1.37229e-05 8.625 8.875 74552 1681 211 204 13
9 -7.87327e-06 6.18456e-11 0 -7.87327e-06 6.18456e-11 0 -7.87327e-06 6.18456e-11 0 -7.87327e-06 6.18456e-11 0 8.875 9.125 131703 4691 920 748 80
9.25 -5.74188e-06 4.29929e-05 -5.74188e-06 -5.74188e-06 5.74188e-06 1.14837e-05 -5.74188e-06 0.000313401 -5.74188e-06 -5.74188e-06 5.74188e-06 1.33957e-05 9.125 9.375 559189 36712 6763 6115 705
9.5 9.91583e-05 0.000908474 -1.84898e-05 7.46994e-05 0.00106121 -1.81237e-05 0.000136714 0.00150407 -4.92549e-05 0.000314582 0.00114514 2.9112e-05 9.375 9.625 1.99000e+06 201694 33541 23687 2571
9.75 0.000215849 0.00228388 -6.19414e-06 0.000338732 0.00383774 -9.40072e-05 0.000430808 0.00462004 -5.16874e-05 0.000257065 0.00413227 9.03543e-05 9.625 9.875 4.13495e+06 513023 74400 41948 4383
10 3.88284e-05 0.00117973 -3.13963e-05 9.2136e-05 0.00220509 -4.15866e-05 0.000109476 0.00302415 -8.09645e-05 0.000157877 0.0018335 0.000159758 9.875 10.125 4.06137e+06 584619 84279 44268 4880
10.25 0.000205521 0.000794791 0.000133262 0.000277345 0.00129523 0.00013418 0.000418494 0.00150226 0.000354646 0.000413066 0.00050666 0.000510424 10.125 10.375 2.69483e+06 504419 76321 38403 4317
