#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00214115 0.00296887 0.00150067 0.00255584 0.00312224 0.00195053 0.00176503 0.0030757 0.00102071 0.00231424 0.0029809 0.00187437 7.2 7.4 577667 133654 23858 14328 3558
7.5 0.00402634 0.005203 0.00286272 0.00417689 0.00512347 0.00305769 0.00350203 0.00458415 0.00236228 0.00447042 0.00644179 0.00331367 7.4 7.6 469398 119148 22344 13353 3302
7.7 0.00622182 0.0074127 0.00419901 0.00668343 0.00776024 0.00441135 0.00655819 0.00744915 0.0044277 0.00702058 0.0127427 0.00426511 7.6 7.8 389193 113705 22634 12746 3247
7.9 0.00978216 0.00870214 0.0062483 0.0100884 0.00925714 0.0062198 0.0106155 0.00868051 0.00692052 0.0147236 0.0127843 0.0083981 7.8 8 324693 106644 22403 12238 3309
8.1 0.0141302 0.0117975 0.00846329 0.0156837 0.0127063 0.00935906 0.0136227 0.0135258 0.00844755 0.016786 0.0203578 0.0082567 8 8.2 264312 90015 20332 10899 2925
8.3 0.0212373 0.0160734 0.0112495 0.0238228 0.015671 0.0126984 0.0237118 0.0175956 0.0125497 0.0281547 0.0221474 0.0148037 8.2 8.4 212274 73093 18206 9370 2401
8.5 0.0324673 0.0186182 0.0152957 0.0338908 0.0182531 0.0158339 0.0351202 0.0217596 0.0172284 0.0425404 0.0352277 0.0210252 8.4 8.6 167921 56723 15462 7663 2062
8.7 0.046607 0.0203749 0.0186711 0.0473585 0.021415 0.0193636 0.0514455 0.0236725 0.0202908 0.0528269 0.0301892 0.0194784 8.6 8.8 133549 44368 13165 6622 1773
8.9 0.0640742 0.0253815 0.0234691 0.0593057 0.0230308 0.0215469 0.0698242 0.0293649 0.0247141 0.076372 0.0405042 0.0285186 8.8 9 105086 34654 10959 5621 1476
9.1 0.0837913 0.0259204 0.026153 0.0738245 0.0216584 0.0239312 0.0925919 0.0289925 0.0287178 0.105683 0.0359124 0.0321481 9 9.2 82622 26588 8640 4688 1183
9.3 0.104896 0.0294497 0.0264313 0.0768381 0.0206524 0.0224083 0.12046 0.03359 0.0327012 0.109764 0.051524 0.0257212 9.2 9.4 64829 20475 6133 3918 990
9.5 0.133457 0.0336853 0.0292874 0.0824676 0.0250634 0.0238316 0.158043 0.039621 0.0310367 0.174136 0.0516416 0.0432155 9.4 9.6 52304 15902 4156 3320 834
