#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00565577 0.0140496 0.00414858 0.0186633 0.0360726 0.0130401 0.0193893 0.0352354 0.0138865 0.018931 0.0362766 0.0139588 0.0206059 0.0433314 0.0144754 7.2 7.4 693635 553957 139678 15909 16725 16528
7.5 0.00714168 0.0135231 0.00501699 0.024756 0.039772 0.0163606 0.0252245 0.0373604 0.017821 0.0258524 0.0381423 0.0178278 0.0292842 0.0455256 0.019996 7.4 7.6 616254 483525 132729 15457 16298 16040
7.7 0.00923784 0.0146126 0.00633067 0.0326609 0.043502 0.0196892 0.0320229 0.0417898 0.0197645 0.0357163 0.046195 0.0216715 0.0379996 0.0480625 0.0234398 7.6 7.8 528213 407262 120951 14526 15165 15343
7.9 0.0122268 0.0161471 0.00765128 0.047461 0.0496533 0.0260775 0.0454777 0.0488062 0.0255779 0.049759 0.0514163 0.0285445 0.0500617 0.0555351 0.0267092 7.8 8 437728 331763 105965 13641 13986 13860
8.1 0.0162429 0.0181179 0.00955082 0.073235 0.0608877 0.033904 0.0692176 0.0603736 0.0342891 0.0748624 0.0611099 0.0355549 0.0786546 0.0633376 0.037476 8 8.2 356248 265307 90941 11945 12517 12402
8.3 0.0217751 0.0195768 0.0116575 0.111825 0.0752006 0.0480571 0.106513 0.0780094 0.0453015 0.106577 0.0752415 0.0459681 0.108541 0.0740477 0.0436051 8.2 8.4 291310 209863 81447 10993 11499 11258
8.5 0.0289659 0.0213748 0.0145035 0.143403 0.0747778 0.0536188 0.134675 0.0787186 0.0497644 0.136167 0.0773709 0.0514435 0.145767 0.0714333 0.0512382 8.4 8.6 242709 167241 75468 10439 10384 10529
8.7 0.0383028 0.024273 0.016935 0.169894 0.0748458 0.0527759 0.167869 0.0807463 0.0568376 0.165972 0.0741669 0.0554935 0.168879 0.0710258 0.0512634 8.6 8.8 200853 133450 67403 9592 9471 9446
8.9 0.052055 0.0256143 0.0202031 0.202922 0.074458 0.0523425 0.201254 0.0768509 0.0578953 0.194803 0.074026 0.0534003 0.206001 0.0715658 0.0524214 8.8 9 162087 106997 55090 8417 7732 7995
9.1 0.0680444 0.0279624 0.0222618 0.245318 0.0662654 0.0534575 0.246728 0.0727009 0.0611283 0.242151 0.0647227 0.0549133 0.249758 0.0649704 0.0564156 9 9.2 130280 86335 43945 7251 6443 6576
