#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00228609 0.0030334 0.00156029 0.00254893 0.00335739 0.00168887 0.00173006 0.0026051 0.00127294 0.00330794 0.00321101 0.00282908 7.2 7.4 575743 133048 23380 14763 3981
7.5 0.00408299 0.00521475 0.00268356 0.00399657 0.00556783 0.00260618 0.00352754 0.00492674 0.00221586 0.00400565 0.00716611 0.00307788 7.4 7.6 469347 118300 22082 13336 3684
7.7 0.00754786 0.00800535 0.00487821 0.00854086 0.00835689 0.00540438 0.00711411 0.0067385 0.00468252 0.011132 0.00991094 0.0074071 7.6 7.8 388026 112181 22260 12840 3617
7.9 0.0104996 0.00965677 0.00636093 0.011022 0.00993557 0.00640594 0.010133 0.0103246 0.00623275 0.0150305 0.00973855 0.00897612 7.8 8 325188 105884 22030 12271 3671
8.1 0.0158526 0.0115661 0.00871402 0.017624 0.0121211 0.00956223 0.0177659 0.0128111 0.00969491 0.0230299 0.0147243 0.012387 8 8.2 265996 91063 20353 11131 3223
8.3 0.023766 0.0148582 0.0121246 0.0252405 0.0144701 0.0133448 0.0265776 0.0166017 0.013364 0.0302294 0.0247258 0.0165141 8.2 8.4 213416 73230 17885 9406 2833
8.5 0.0347454 0.0191537 0.0161148 0.0384254 0.0176111 0.0179153 0.0363493 0.0212769 0.0172147 0.0360219 0.0264344 0.0189342 8.4 8.6 169897 57660 15422 8097 2292
8.7 0.050027 0.0214067 0.0191113 0.0502797 0.0207653 0.0190738 0.0553803 0.0232192 0.0216078 0.052943 0.032678 0.0228626 8.6 8.8 134536 44999 13136 6807 1960
8.9 0.0672757 0.0245609 0.0236803 0.0603993 0.0218234 0.0209597 0.0760493 0.0310759 0.0240809 0.0790558 0.0403337 0.0264042 8.8 9 106414 35201 10997 5581 1618
9.1 0.0879775 0.0263715 0.0265644 0.0725395 0.0228309 0.0217966 0.0931847 0.0275899 0.028007 0.122798 0.039442 0.0328892 9 9.2 83673 26977 8492 4723 1315
