#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0050056 0.00831806 0.00341415 0.0178595 0.0249369 0.0116096 0.0175398 0.0256121 0.0116534 0.0178806 0.027755 0.0117882 0.0210545 0.0277892 0.0136104 7.2 7.4 685229 545028 140201 16180 16909 16089
7.5 0.00661977 0.00910786 0.00433712 0.0230129 0.0280417 0.0138792 0.0240999 0.0291122 0.0147769 0.0228979 0.0320555 0.0139882 0.0274267 0.0303835 0.0166986 7.4 7.6 606822 474623 132199 15665 16330 15725
7.7 0.00857216 0.0104166 0.00546622 0.0306433 0.0310713 0.0167017 0.0314748 0.0324335 0.0166225 0.0328044 0.0320646 0.0176123 0.0349874 0.0365341 0.0187142 7.6 7.8 517977 398957 119020 14700 15014 14454
7.9 0.0110619 0.0124833 0.00655371 0.0441389 0.0387983 0.0221677 0.0425687 0.0387975 0.0219157 0.0461397 0.0408845 0.0233437 0.0503919 0.0387437 0.0253983 7.8 8 430057 325747 104310 13651 13982 13195
8.1 0.0153229 0.0141856 0.00836681 0.0717314 0.0486561 0.0300866 0.0672548 0.0502542 0.0293441 0.0713618 0.0499997 0.0309402 0.0722077 0.0501086 0.0296278 8 8.2 349454 259486 89968 12120 12329 11887
8.3 0.0202535 0.0154798 0.00978814 0.109285 0.0565072 0.0431043 0.102774 0.0661236 0.039635 0.104625 0.0547063 0.0404769 0.10863 0.0557507 0.0392472 8.2 8.4 287265 206360 80905 11240 11392 10730
8.5 0.0268285 0.0179716 0.0120329 0.135639 0.0543745 0.0454721 0.133251 0.0572282 0.0445893 0.128518 0.0545555 0.0433982 0.137811 0.0584036 0.041964 8.4 8.6 239775 164461 75314 10597 10443 10167
8.7 0.0360657 0.0208433 0.013512 0.162227 0.0538498 0.0458702 0.15917 0.0641349 0.0473807 0.16026 0.0549502 0.0480227 0.1625 0.0568035 0.0453223 8.6 8.8 198009 131559 66450 9679 9261 8995
8.9 0.048046 0.0225278 0.0158022 0.198221 0.0506851 0.0473639 0.193919 0.0626225 0.050246 0.19358 0.0534758 0.0468841 0.203314 0.0555926 0.0476491 8.8 9 159828 105787 54041 8542 7717 7538
9.1 0.0647805 0.0223583 0.0186589 0.234684 0.0535957 0.0433178 0.233393 0.0649145 0.0503433 0.226748 0.0562347 0.0434656 0.250984 0.0542619 0.0475316 9 9.2 128658 85400 43258 7375 6412 6348
9.3 0.0830142 0.0243269 0.01976 0.280329 0.0498264 0.0456441 0.269582 0.0572458 0.0466759 0.278889 0.049474 0.0421132 0.299327 0.0481528 0.0454095 9.2 9.4 105339 70012 35327 6374 5297 5213
9.5 0.110509 0.0225856 0.02218 0.326424 0.0443757 0.0435848 0.304922 0.0571534 0.0492058 0.312527 0.0466722 0.0392378 0.34008 0.0439301 0.0401698 9.4 9.6 86583 58031 28552 4795 4450 4530
9.7 0.141269 0.0227966 0.0230849 0.382101 0.0389214 0.0341381 0.341229 0.0462272 0.0413346 0.384465 0.0432223 0.0361251 0.399394 0.036009 0.0298289 9.6 9.8 74736 50078 24658 3753 4062 4008
9.9 0.179879 0.0188316 0.0221857 0.441106 0.027595 0.0269383 0.398921 0.037875 0.0367924 0.438783 0.0311124 0.031011 0.470883 0.0233992 0.0287543 9.8 10 64026 43075 20951 2483 3512 3557
10.1 0.231964 0.0162904 0.0176431 0.509145 0.0233867 0.0229974 0.429933 0.0397967 0.0334518 0.509955 0.0322109 0.0213281 0.528608 0.0208245 0.01915 10 10.2 57596 39022 18574 1462 3348 3312
10.3 0.297329 0.0161221 0.0209376 0.577562 0.022438 0.0185258 0.475317 0.0351799 0.0266602 0.588338 0.0301534 0.0259171 0.595663 0.0186716 0.0164375 10.2 10.4 50924 34834 16090 694 3343 3033
10.5 0.381518 0.0229043 0.0260275 0.668866 0.022552 0.0210683 0.625 0.0390316 0.0470779 0.672925 0.0250241 0.0230938 0.677396 0.0210658 0.0212177 10.4 10.6 44101 30505 13596 273 3059 2626
10.7 0.483265 0.035401 0.0356296 0.749519 0.0236701 0.0260767 0.74 0.0388461 0.0357746 0.73697 0.0273848 0.0270103 0.774634 0.0229061 0.0254932 10.6 10.8 35411 25104 10307 85 2366 2219
10.9 0.606571 0.0446283 0.046576 0.817631 0.0238728 0.0256403 0.88 0.0330435 0.0321739 0.78764 0.0251622 0.0370069 0.83727 0.0217215 0.0258003 10.8 11 23504 17149 6355 27 1333 1544
11.1 0.724715 0.0447089 0.0498843 0.875611 0.021515 0.0249612 1 0 0 0.824299 0.0277259 0.0321422 0.901042 0.0175334 0.0209428 11 11.2 12509 9602 2907 6 427 856
11.3 0.825949 0.0346316 0.0474323 0.928954 0.0159354 0.02147 0 1 0 0.843137 0.0382187 0.0431373 0.939481 0.0155361 0.0179623 11.2 11.4 5273 4341 932 0 54 327
11.5 0.908209 0.0284797 0.0389036 0.959821 0.0138628 0.019262 0 0 0 0.8 0.2 0.8 0.961165 0.0162786 0.0236651 11.4 11.6 2137 1841 296 0 1 115
11.7 0.947644 0.0136595 0.0252955 0.95 0.0291667 0.0323529 0 0 0 0 0 0 0.888889 0.0634921 0.0888889 11.6 11.8 627 561 66 0 0 20
11.9 0.968085 0.00969267 0.0109423 1 0 0.166667 0 0 0 0 0 0 1 0 0.5 11.8 12 179 171 8 0 0 0
12.1 0.96875 0.03125 0.0258929 0 1 0 0 0 0 0 0 0 0 1 0 12 12.2 37 36 1 0 0 1
12.3 1 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 2 2 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
