#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.000122449 8.16327e-05 4.08163e-05 -0.000122449 8.16327e-05 4.08163e-05 -0.000122449 8.16327e-05 4.08163e-05 -0.000122449 8.16327e-05 4.08163e-05 8.625 8.875 26319 1819 134 318 325
9 -2.41383e-05 2.41383e-05 0 -2.41383e-05 5.82077e-10 0 -2.41383e-05 2.41383e-05 0 -2.41383e-05 2.41383e-05 0 8.875 9.125 47001 5573 438 1074 1081
9.25 -1.06962e-05 1.80895e-05 -5.72982e-11 -1.06962e-05 1.37334e-09 5.34611e-06 -1.06962e-05 1.06962e-05 -5.72982e-11 -1.06962e-05 5.34839e-06 5.34602e-06 9.125 9.375 221642 34659 2985 6858 6532
9.5 3.4642e-05 0.000165153 -1.87004e-05 -7.24726e-05 0.000370671 -4.6027e-05 -4.94605e-06 0.000245715 -5.52973e-10 0.000376562 0.000145571 0.000183239 9.375 9.625 810871 93358 9798 14809 13362
9.75 0.000366752 0.000515817 0.000123652 5.62758e-05 0.00089461 -0.000164748 0.000685976 0.000879485 0.000166339 0.000818279 0.000592627 0.000446916 9.625 9.875 2.22373e+06 257932 27292 30645 26784
10 0.00219727 0.000948768 0.00139276 0.00179362 0.00161248 0.00091354 0.00253291 0.00132375 0.00156911 0.00399701 0.000777169 0.0028223 9.875 10.125 3.33996e+06 481227 55496 56598 46957
10.25 0.00647246 0.0029017 0.00266631 0.00551429 0.00417918 0.00158006 0.00789768 0.00442419 0.00318559 0.0117588 0.00178791 0.00635996 10.125 10.375 2.42656e+06 455160 55911 54011 44097
