#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 105781 167 113 2
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 178759 680 426 17
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 715668 6270 3976 138
9.50 0.166667 0.0833333 0.107843 0.4 0 0.257143 0 0 0 9.375 9.625 2.36112e+06 35531 18405 605
9.75 0.204082 0.180534 0.0408163 0.4 0 0.198658 0 0.5 0 9.625 9.875 4.49926e+06 76486 32571 1025
10.00 0.2 0.184615 0.0483965 0.214286 0.223214 0.00506586 0 0 0 9.875 10.125 4.01835e+06 83368 32181 1079
10.25 0.555556 0.194444 0.34127 0.8 -0.00689656 0.8 0 0 0 10.125 10.375 2.62079e+06 75301 28249 1001
10.50 0.980392 0.0196078 0.15615 0.954545 0.00197631 0.954545 1 0 1 10.375 10.625 1.61574e+06 69506 23567 934
10.75 0.851852 0.0759832 0.0965828 0.895349 0.104651 0.126118 1 0 1 10.625 10.875 958548 53939 16901 697
11.00 0.847059 0.0649782 0.0165504 0.847561 0.106984 0.0122316 1 0 0.333333 10.875 11.125 530078 37490 11054 453
11.25 0.873124 0.0254266 0.037939 0.837017 0.0602807 -0.00121874 1 0 0.216216 11.125 11.375 289354 24799 7462 314
11.50 0.831368 0.0587084 0.00503737 0.8368 0.0507433 0.00633317 0.888889 0.0444444 0.0840108 11.375 11.625 156651 13108 4961 173
11.75 0.794411 0.0619424 0.0174595 0.822695 0.0666039 0.0216587 0.852941 0.0613446 0.0882353 11.625 11.875 83785 3739 3433 111
12.00 0.742268 0.0940956 0.0178586 0.750267 0.112081 0.0269901 0.684211 0.190789 -0.0300752 11.875 12.125 43330 370 2311 65
12.25 0.75 0.0735294 0.0441176 0.605735 0.142843 0.00934923 0.736842 0.120301 0.100478 12.125 12.375 21680 25 1474 51
12.50 1 0 0.5 0.492727 0.095508 0.0219369 0.590909 0.0612649 0.0909091 12.375 12.625 10365 2 753 29
12.75 0 0 0 0.363057 0.0698695 0.0316288 0.318182 0.265152 0.0909091 12.625 12.875 4601 0 209 27
13.00 0 1 0 0.238095 0.0250627 0.047619 0.307692 0.0769231 0.141026 12.875 13.125 1924 1 25 13
13.25 0 0 0 0 0 0 0.230769 0.153846 0.0164835 13.125 13.375 695 0 0 14
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 232 0 0 6
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 52 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 5 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 1 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
